subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_124	 2	 7	 CrunchBisquitWhite2.bmp	 7.700121e+02	 12	 999000	 120	 999000	 999	 7.710298e+02	 750.00	 750.00	 3.00	 55	 4.29	 
BOA_124	 2	 7	 SkittlesFruits2.bmp	 7.720142e+02	 24	 999000	 240	 999000	 999	 7.730321e+02	 750.00	 750.00	 56.00	 29	 0.20	 
BOA_124	 2	 7	 BagaleShtuhim.bmp	 7.760187e+02	 24	 999000	 240	 999000	 999	 7.770365e+02	 750.00	 750.00	 45.00	 22	 0.56	 
BOA_124	 2	 7	 Keifli.bmp	 7.790221e+02	 24	 999000	 240	 999000	 999	 7.800399e+02	 750.00	 750.00	 41.00	 18	 0.71	 
BOA_124	 2	 7	 SkittlesSour4.bmp	 7.810077e+02	 24	 999000	 240	 999000	 999	 7.820255e+02	 750.00	 750.00	 58.00	 53	 0.18	 
BOA_124	 2	 7	 Halva2.bmp	 7.840110e+02	 24	 999000	 240	 999000	 999	 7.850288e+02	 750.00	 750.00	 57.00	 26	 0.18	 
BOA_124	 2	 7	 KinderBuenoWhite2.bmp	 7.880155e+02	 11	 9.710320e+02	 110	 7.500662e+02	 98	 7.890522e+02	 766.67	 750.00	 9.00	 4	 3.71	 
BOA_124	 2	 7	 Snickers.bmp	 7.920200e+02	 12	 999000	 120	 999000	 999	 7.930378e+02	 766.67	 750.00	 20.00	 16	 2.60	 
BOA_124	 2	 7	 ClickXLbrown4.bmp	 7.940053e+02	 12	 999000	 120	 999000	 999	 7.950233e+02	 766.67	 750.00	 5.00	 20	 3.89	 
BOA_124	 2	 7	 KinderJoy.bmp	 7.990112e+02	 11	 9.592826e+02	 110	 7.667106e+02	 98	 8.000455e+02	 783.33	 750.00	 17.00	 52	 2.71	 
BOA_124	 2	 7	 Cheetos.bmp	 8.010134e+02	 24	 999000	 240	 999000	 999	 8.020312e+02	 783.33	 750.00	 53.00	 41	 0.27	 
BOA_124	 2	 7	 DoritosGrill.bmp	 8.030158e+02	 12	 999000	 120	 999000	 999	 8.040334e+02	 783.33	 750.00	 13.00	 40	 3.02	 
BOA_124	 2	 7	 Loacker.bmp	 8.090056e+02	 11	 9.888605e+02	 110	 7.833820e+02	 98	 8.100418e+02	 800.00	 750.00	 8.00	 34	 3.73	 
BOA_124	 2	 7	 Tortit.bmp	 8.110080e+02	 22	 9.384925e+02	 220	 7.500693e+02	 98	 8.120441e+02	 800.00	 766.67	 51.00	 1	 0.44	 
BOA_124	 2	 7	 ChocolateParaCookies5.bmp	 8.130102e+02	 12	 999000	 120	 999000	 999	 8.140280e+02	 800.00	 766.67	 10.00	 45	 3.69	 
BOA_124	 2	 7	 Twix.bmp	 8.150125e+02	 11	 1.006116e+03	 1100	 8.000545e+02	 98	 8.160471e+02	 750.00	 766.67	 14.00	 27	 2.96	 
BOA_124	 2	 7	 KashitSour.bmp	 8.190169e+02	 11	 9.456015e+02	 110	 7.500531e+02	 98	 8.200513e+02	 766.67	 766.67	 16.00	 14	 2.71	 
BOA_124	 2	 7	 TapuchipsCrunch.bmp	 8.230214e+02	 12	 999000	 120	 999000	 999	 8.240393e+02	 766.67	 766.67	 21.00	 13	 2.49	 
BOA_124	 2	 7	 CrunchShokoVanil.bmp	 8.260081e+02	 22	 9.464418e+02	 220	 7.667206e+02	 98	 8.270442e+02	 766.67	 783.33	 43.00	 48	 0.64	 
BOA_124	 2	 7	 DoritosNatural.bmp	 8.300125e+02	 24	 999000	 240	 999000	 999	 8.310303e+02	 766.67	 783.33	 42.00	 32	 0.64	 
BOA_124	 2	 7	 Mars.bmp	 8.330159e+02	 12	 999000	 120	 999000	 999	 8.340338e+02	 766.67	 783.33	 15.00	 10	 2.73	 
BOA_124	 2	 7	 Hit.bmp	 8.350182e+02	 12	 999000	 120	 999000	 999	 8.360360e+02	 766.67	 783.33	 19.00	 54	 2.64	 
BOA_124	 2	 7	 Tictac.bmp	 8.390057e+02	 22	 9.648179e+02	 220	 7.833838e+02	 98	 8.400411e+02	 766.67	 800.00	 46.00	 51	 0.56	 
BOA_124	 2	 7	 Apropo.bmp	 8.410083e+02	 24	 999000	 240	 999000	 999	 8.420260e+02	 766.67	 800.00	 44.00	 15	 0.62	 
BOA_124	 2	 7	 BabyDoll.bmp	 8.430105e+02	 24	 999000	 240	 999000	 999	 8.440283e+02	 766.67	 800.00	 40.00	 7	 0.76	 
BOA_124	 2	 7	 ClickXLwhite4.bmp	 8.470150e+02	 12	 999000	 120	 999000	 999	 8.480327e+02	 766.67	 800.00	 12.00	 8	 3.29	 
BOA_124	 2	 7	 Shugi.bmp	 8.490172e+02	 24	 999000	 240	 999000	 999	 8.500350e+02	 766.67	 800.00	 50.00	 36	 0.47	 
BOA_124	 2	 7	 PesekZman.bmp	 8.530217e+02	 12	 999000	 120	 999000	 999	 8.540394e+02	 766.67	 800.00	 7.00	 28	 3.82	 
BOA_124	 2	 7	 BisliPizza3.bmp	 8.570095e+02	 22	 9.770013e+02	 220	 8.000428e+02	 98	 8.580456e+02	 766.67	 816.67	 54.00	 23	 0.24	 
BOA_124	 2	 7	 Bamba.bmp	 8.600131e+02	 22	 9.894212e+02	 220	 8.167410e+02	 98	 8.610483e+02	 766.67	 833.33	 48.00	 25	 0.51	 
BOA_124	 2	 7	 Kitkat.bmp	 8.660195e+02	 12	 999000	 120	 999000	 999	 8.670374e+02	 766.67	 833.33	 22.00	 12	 2.38	 
BOA_124	 2	 7	 BambaNugat.bmp	 8.680050e+02	 24	 999000	 240	 999000	 999	 8.690230e+02	 766.67	 833.33	 47.00	 56	 0.56	 
BOA_124	 2	 7	 GumiWine2.bmp	 8.720096e+02	 24	 999000	 240	 999000	 999	 8.730274e+02	 766.67	 833.33	 52.00	 57	 0.44	 
BOA_124	 2	 7	 ChocolateParaMarir2.bmp	 8.740119e+02	 12	 999000	 120	 999000	 999	 8.750297e+02	 766.67	 833.33	 18.00	 3	 2.69	 
BOA_124	 2	 7	 BambaSweet.bmp	 8.760142e+02	 24	 999000	 240	 999000	 999	 8.770320e+02	 766.67	 833.33	 55.00	 43	 0.22	 
BOA_124	 2	 7	 Mekupelet.bmp	 8.780164e+02	 22	 1.002152e+03	 2200	 8.333764e+02	 98	 8.790512e+02	 766.67	 783.33	 49.00	 47	 0.49	 
BOA_124	 2	 7	 Smarties.bmp	 8.830052e+02	 24	 999000	 240	 999000	 999	 8.840231e+02	 766.67	 783.33	 39.00	 17	 0.89	 
BOA_124	 2	 7	 HappyHippo.bmp	 8.850076e+02	 12	 999000	 120	 999000	 999	 8.860253e+02	 766.67	 783.33	 4.00	 59	 4.16	 
BOA_124	 2	 7	 ClickBisquit2.bmp	 8.870098e+02	 12	 999000	 120	 999000	 999	 8.880276e+02	 766.67	 783.33	 6.00	 44	 3.89	 
BOA_124	 2	 7	 Taami.bmp	 8.900131e+02	 11	 9.493646e+02	 110	 7.667167e+02	 98	 8.910476e+02	 783.33	 783.33	 11.00	 49	 3.31	 
