subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_124	 2	 2	 Cheetos.bmp	 1.259736e+02	 24	 999000	 240	 999000	 999	 1.269913e+02	 716.67	 783.33	 53.00	 41	 0.27	 
BOA_124	 2	 2	 ClickXLbrown4.bmp	 1.289603e+02	 12	 999000	 120	 999000	 999	 1.299782e+02	 716.67	 783.33	 5.00	 20	 3.89	 
BOA_124	 2	 2	 CrunchShokoVanil.bmp	 1.309624e+02	 22	 1.024068e+03	 2200	 7.833962e+02	 98	 1.319970e+02	 716.67	 733.33	 43.00	 48	 0.64	 
BOA_124	 2	 2	 Taami.bmp	 1.329647e+02	 11	 9.418358e+02	 110	 7.167369e+02	 98	 1.339992e+02	 733.33	 733.33	 11.00	 49	 3.31	 
BOA_124	 2	 2	 Shugi.bmp	 1.349670e+02	 24	 999000	 240	 999000	 999	 1.359848e+02	 733.33	 733.33	 50.00	 36	 0.47	 
BOA_124	 2	 2	 Smarties.bmp	 1.379536e+02	 24	 999000	 240	 999000	 999	 1.389715e+02	 733.33	 733.33	 39.00	 17	 0.89	 
BOA_124	 2	 2	 HappyHippo.bmp	 1.399559e+02	 12	 999000	 120	 999000	 999	 1.409737e+02	 733.33	 733.33	 4.00	 59	 4.16	 
BOA_124	 2	 2	 Hit.bmp	 1.439604e+02	 12	 999000	 120	 999000	 999	 1.449781e+02	 733.33	 733.33	 19.00	 54	 2.64	 
BOA_124	 2	 2	 CrunchBisquitWhite2.bmp	 1.459626e+02	 12	 999000	 120	 999000	 999	 1.469804e+02	 733.33	 733.33	 3.00	 55	 4.29	 
BOA_124	 2	 2	 DoritosNatural.bmp	 1.509682e+02	 24	 999000	 240	 999000	 999	 1.519861e+02	 733.33	 733.33	 42.00	 32	 0.64	 
BOA_124	 2	 2	 BabyDoll.bmp	 1.529535e+02	 24	 999000	 240	 999000	 999	 1.539716e+02	 733.33	 733.33	 40.00	 7	 0.76	 
