subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_112	 2	 15	 ClickBisquit2.bmp	 1.866639e+03	 12	 999000	 120	 999000	 999	 1.867657e+03	 416.67	 483.33	 3.00	 53	 8.53	 
BOA_112	 2	 15	 ClickBlackWhite3.bmp	 1.869643e+03	 12	 999000	 120	 999000	 999	 1.870661e+03	 416.67	 483.33	 18.00	 9	 5.51	 
BOA_112	 2	 15	 Mentos.bmp	 1.873630e+03	 12	 999000	 120	 999000	 999	 1.874648e+03	 416.67	 483.33	 22.00	 24	 4.31	 
BOA_112	 2	 15	 BabyDoll.bmp	 1.875633e+03	 24	 999000	 240	 999000	 999	 1.876651e+03	 416.67	 483.33	 58.00	 32	 0.04	 
BOA_112	 2	 15	 Bounty.bmp	 1.877635e+03	 22	 9.350962e+02	 220	 4.833958e+02	 98	 1.878671e+03	 416.67	 500.00	 46.00	 33	 0.09	 
BOA_112	 2	 15	 Mekupelet.bmp	 1.881639e+03	 22	 7.465293e+02	 220	 5.000441e+02	 98	 1.882674e+03	 416.67	 516.67	 49.00	 12	 0.07	 
BOA_112	 2	 15	 DoritosGrill.bmp	 1.883642e+03	 11	 6.803499e+02	 110	 4.167305e+02	 98	 1.884678e+03	 433.33	 516.67	 16.00	 41	 5.93	 
BOA_112	 2	 15	 KinderJoy.bmp	 1.888631e+03	 12	 999000	 120	 999000	 999	 1.889648e+03	 433.33	 516.67	 20.00	 38	 4.80	 
BOA_112	 2	 15	 KifkefMaklot2.bmp	 1.890633e+03	 12	 999000	 120	 999000	 999	 1.891651e+03	 433.33	 516.67	 19.00	 29	 4.87	 
BOA_112	 2	 15	 Tortit.bmp	 1.893636e+03	 24	 999000	 240	 999000	 999	 1.894654e+03	 433.33	 516.67	 50.00	 25	 0.07	 
BOA_112	 2	 15	 DoritosSourSpicy.bmp	 1.896640e+03	 24	 999000	 240	 999000	 999	 1.897657e+03	 433.33	 516.67	 56.00	 13	 0.04	 
BOA_112	 2	 15	 Cheetos.bmp	 1.900627e+03	 11	 1.022985e+03	 1100	 4.333742e+02	 98	 1.901664e+03	 383.33	 516.67	 14.00	 28	 6.00	 
BOA_112	 2	 15	 KashitSour.bmp	 1.903631e+03	 24	 999000	 240	 999000	 999	 1.904649e+03	 383.33	 516.67	 57.00	 31	 0.04	 
BOA_112	 2	 15	 Loacker.bmp	 1.905633e+03	 12	 999000	 120	 999000	 999	 1.906651e+03	 383.33	 516.67	 7.00	 17	 7.69	 
BOA_112	 2	 15	 ChocolateParaCookies5.bmp	 1.908636e+03	 12	 999000	 120	 999000	 999	 1.909654e+03	 383.33	 516.67	 15.00	 50	 5.96	 
BOA_112	 2	 15	 ClickXLwhite4.bmp	 1.912641e+03	 12	 999000	 120	 999000	 999	 1.913659e+03	 383.33	 516.67	 4.00	 20	 8.11	 
BOA_112	 2	 15	 BambaNugat.bmp	 1.915627e+03	 12	 999000	 120	 999000	 999	 1.916645e+03	 383.33	 516.67	 13.00	 56	 6.09	 
BOA_112	 2	 15	 BambaSweet.bmp	 1.917630e+03	 22	 1.044240e+03	 2200	 5.167139e+02	 98	 1.918665e+03	 383.33	 466.67	 51.00	 37	 0.07	 
BOA_112	 2	 15	 Tapuchips.bmp	 1.919632e+03	 24	 999000	 240	 999000	 999	 1.920650e+03	 383.33	 466.67	 52.00	 49	 0.07	 
BOA_112	 2	 15	 PesekZman.bmp	 1.924638e+03	 11	 1.036326e+03	 1100	 3.833835e+02	 98	 1.925673e+03	 333.33	 466.67	 11.00	 30	 7.11	 
BOA_112	 2	 15	 KinderBuenoWhite2.bmp	 1.928642e+03	 11	 8.238470e+02	 110	 3.333834e+02	 98	 1.929677e+03	 350.00	 466.67	 17.00	 39	 5.89	 
BOA_112	 2	 15	 Apropo.bmp	 1.932630e+03	 12	 999000	 120	 999000	 999	 1.933648e+03	 350.00	 466.67	 21.00	 45	 4.38	 
BOA_112	 2	 15	 ClickBalls5.bmp	 1.938637e+03	 11	 8.933612e+02	 110	 3.500456e+02	 98	 1.939672e+03	 366.67	 466.67	 8.00	 26	 7.53	 
BOA_112	 2	 15	 Smarties.bmp	 1.940639e+03	 24	 999000	 240	 999000	 999	 1.941657e+03	 366.67	 466.67	 45.00	 60	 0.11	 
BOA_112	 2	 15	 Twist.bmp	 1.942641e+03	 24	 999000	 240	 999000	 999	 1.943659e+03	 366.67	 466.67	 41.00	 54	 0.13	 
BOA_112	 2	 15	 Halva2.bmp	 1.944643e+03	 24	 999000	 240	 999000	 999	 1.945661e+03	 366.67	 466.67	 42.00	 57	 0.13	 
BOA_112	 2	 15	 Bamba.bmp	 1.946629e+03	 22	 8.289897e+02	 220	 4.667123e+02	 98	 1.947664e+03	 366.67	 483.33	 43.00	 21	 0.11	 
BOA_112	 2	 15	 BagaleShtuhim.bmp	 1.950633e+03	 24	 999000	 240	 999000	 999	 1.951651e+03	 366.67	 483.33	 39.00	 48	 0.13	 
BOA_112	 2	 15	 CrunchBisquitBrown3.bmp	 1.952636e+03	 12	 999000	 120	 999000	 999	 1.953654e+03	 366.67	 483.33	 5.00	 18	 7.98	 
BOA_112	 2	 15	 Tictac.bmp	 1.956640e+03	 22	 7.138068e+02	 220	 4.833780e+02	 98	 1.957676e+03	 366.67	 500.00	 54.00	 7	 0.04	 
BOA_112	 2	 15	 ClickXLbrown4.bmp	 1.958643e+03	 11	 6.074891e+02	 110	 3.667214e+02	 98	 1.959677e+03	 383.33	 500.00	 9.00	 15	 7.47	 
BOA_112	 2	 15	 ChocolateParaMarir2.bmp	 1.960628e+03	 24	 999000	 240	 999000	 999	 1.961646e+03	 383.33	 500.00	 47.00	 4	 0.07	 
