subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_124	 2	 5	 BabyDoll.bmp	 5.067836e+02	 24	 999000	 240	 999000	 999	 5.078015e+02	 750.00	 750.00	 40.00	 7	 0.76	 
BOA_124	 2	 5	 Bamba.bmp	 5.087692e+02	 22	 9.693232e+02	 220	 7.500581e+02	 98	 5.098038e+02	 750.00	 766.67	 48.00	 25	 0.51	 
BOA_124	 2	 5	 BambaSweet.bmp	 5.127737e+02	 24	 999000	 240	 999000	 999	 5.137915e+02	 750.00	 766.67	 55.00	 43	 0.22	 
BOA_124	 2	 5	 CrunchBisquitWhite2.bmp	 5.157771e+02	 12	 999000	 120	 999000	 999	 5.167949e+02	 750.00	 766.67	 3.00	 55	 4.29	 
BOA_124	 2	 5	 SkittlesFruits2.bmp	 5.177793e+02	 24	 999000	 240	 999000	 999	 5.187972e+02	 750.00	 766.67	 56.00	 29	 0.20	 
BOA_124	 2	 5	 Twix.bmp	 5.207828e+02	 11	 9.956759e+02	 110	 7.500652e+02	 98	 5.218181e+02	 766.67	 766.67	 14.00	 27	 2.96	 
BOA_124	 2	 5	 PesekZman.bmp	 5.247704e+02	 12	 999000	 120	 999000	 999	 5.257882e+02	 766.67	 766.67	 7.00	 28	 3.82	 
BOA_124	 2	 5	 ChocolateParaMarir2.bmp	 5.287749e+02	 12	 999000	 120	 999000	 999	 5.297928e+02	 766.67	 766.67	 18.00	 3	 2.69	 
BOA_124	 2	 5	 Halva2.bmp	 5.307772e+02	 24	 999000	 240	 999000	 999	 5.317951e+02	 766.67	 766.67	 57.00	 26	 0.18	 
BOA_124	 2	 5	 Cheetos.bmp	 5.357828e+02	 24	 999000	 240	 999000	 999	 5.368007e+02	 766.67	 766.67	 53.00	 41	 0.27	 
BOA_124	 2	 5	 Kitkat.bmp	 5.377681e+02	 12	 999000	 120	 999000	 999	 5.387862e+02	 766.67	 766.67	 22.00	 12	 2.38	 
BOA_124	 2	 5	 DoritosGrill.bmp	 5.397707e+02	 12	 999000	 120	 999000	 999	 5.407885e+02	 766.67	 766.67	 13.00	 40	 3.02	 
BOA_124	 2	 5	 ChocolateParaCookies5.bmp	 5.457773e+02	 12	 999000	 120	 999000	 999	 5.467952e+02	 766.67	 766.67	 10.00	 45	 3.69	 
BOA_124	 2	 5	 BagaleShtuhim.bmp	 5.477795e+02	 24	 999000	 240	 999000	 999	 5.487974e+02	 766.67	 766.67	 45.00	 22	 0.56	 
BOA_124	 2	 5	 Keifli.bmp	 5.497818e+02	 24	 999000	 240	 999000	 999	 5.507996e+02	 766.67	 766.67	 41.00	 18	 0.71	 
BOA_124	 2	 5	 Smarties.bmp	 5.517672e+02	 24	 999000	 240	 999000	 999	 5.527852e+02	 766.67	 766.67	 39.00	 17	 0.89	 
BOA_124	 2	 5	 BisliPizza3.bmp	 5.557719e+02	 22	 1.030645e+03	 2200	 7.667174e+02	 98	 5.568065e+02	 766.67	 716.67	 54.00	 23	 0.24	 
BOA_124	 2	 5	 SkittlesSour4.bmp	 5.597764e+02	 24	 999000	 240	 999000	 999	 5.607942e+02	 766.67	 716.67	 58.00	 53	 0.18	 
BOA_124	 2	 5	 Mars.bmp	 5.627798e+02	 12	 999000	 120	 999000	 999	 5.637975e+02	 766.67	 716.67	 15.00	 10	 2.73	 
BOA_124	 2	 5	 ClickXLwhite4.bmp	 5.667672e+02	 12	 999000	 120	 999000	 999	 5.677853e+02	 766.67	 716.67	 12.00	 8	 3.29	 
BOA_124	 2	 5	 Snickers.bmp	 5.697709e+02	 12	 999000	 120	 999000	 999	 5.707887e+02	 766.67	 716.67	 20.00	 16	 2.60	 
BOA_124	 2	 5	 KinderJoy.bmp	 5.717731e+02	 11	 1.053411e+03	 1100	 7.667213e+02	 98	 5.728093e+02	 716.67	 716.67	 17.00	 52	 2.71	 
BOA_124	 2	 5	 Tortit.bmp	 5.757777e+02	 22	 9.368219e+02	 220	 7.167191e+02	 98	 5.768121e+02	 716.67	 733.33	 51.00	 1	 0.44	 
BOA_124	 2	 5	 Mekupelet.bmp	 5.777799e+02	 22	 1.022792e+03	 2200	 7.333767e+02	 98	 5.788148e+02	 716.67	 683.33	 49.00	 47	 0.49	 
BOA_124	 2	 5	 Hit.bmp	 5.797822e+02	 12	 999000	 120	 999000	 999	 5.807999e+02	 716.67	 683.33	 19.00	 54	 2.64	 
BOA_124	 2	 5	 Tictac.bmp	 5.837699e+02	 22	 9.125905e+02	 220	 6.833827e+02	 98	 5.848044e+02	 716.67	 700.00	 46.00	 51	 0.56	 
BOA_124	 2	 5	 ClickXLbrown4.bmp	 5.857722e+02	 12	 999000	 120	 999000	 999	 5.867900e+02	 716.67	 700.00	 5.00	 20	 3.89	 
BOA_124	 2	 5	 GumiWine2.bmp	 5.897766e+02	 24	 999000	 240	 999000	 999	 5.907945e+02	 716.67	 700.00	 52.00	 57	 0.44	 
BOA_124	 2	 5	 KashitSour.bmp	 5.937812e+02	 11	 9.493545e+02	 110	 7.167127e+02	 98	 5.948159e+02	 733.33	 700.00	 16.00	 14	 2.71	 
BOA_124	 2	 5	 Taami.bmp	 5.967675e+02	 11	 9.789374e+02	 110	 7.333811e+02	 98	 5.978037e+02	 750.00	 700.00	 11.00	 49	 3.31	 
BOA_124	 2	 5	 DoritosNatural.bmp	 6.027746e+02	 24	 999000	 240	 999000	 999	 6.037924e+02	 750.00	 700.00	 42.00	 32	 0.64	 
BOA_124	 2	 5	 Apropo.bmp	 6.047769e+02	 24	 999000	 240	 999000	 999	 6.057946e+02	 750.00	 700.00	 44.00	 15	 0.62	 
BOA_124	 2	 5	 Loacker.bmp	 6.087813e+02	 11	 9.892363e+02	 110	 7.500540e+02	 98	 6.098159e+02	 766.67	 700.00	 8.00	 34	 3.73	 
BOA_124	 2	 5	 Shugi.bmp	 6.107836e+02	 24	 999000	 240	 999000	 999	 6.118014e+02	 766.67	 700.00	 50.00	 36	 0.47	 
BOA_124	 2	 5	 TapuchipsCrunch.bmp	 6.127691e+02	 12	 999000	 120	 999000	 999	 6.137869e+02	 766.67	 700.00	 21.00	 13	 2.49	 
BOA_124	 2	 5	 ClickBisquit2.bmp	 6.147714e+02	 12	 999000	 120	 999000	 999	 6.157891e+02	 766.67	 700.00	 6.00	 44	 3.89	 
BOA_124	 2	 5	 CrunchShokoVanil.bmp	 6.197769e+02	 22	 9.615903e+02	 220	 7.000484e+02	 98	 6.208131e+02	 766.67	 716.67	 43.00	 48	 0.64	 
BOA_124	 2	 5	 KinderBuenoWhite2.bmp	 6.217792e+02	 11	 9.913124e+02	 110	 7.667196e+02	 98	 6.228137e+02	 783.33	 716.67	 9.00	 4	 3.71	 
BOA_124	 2	 5	 HappyHippo.bmp	 6.237815e+02	 12	 999000	 120	 999000	 999	 6.247992e+02	 783.33	 716.67	 4.00	 59	 4.16	 
BOA_124	 2	 5	 BambaNugat.bmp	 6.267679e+02	 24	 999000	 240	 999000	 999	 6.277859e+02	 783.33	 716.67	 47.00	 56	 0.56	 
