subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_100	 2	 12	 SkittlesSour4.bmp	 1.583764e+03	 24	 8.864143e+02	 24	 999000	 98	 1.584782e+03	 783.33	 650.00	 50.00	 24	 2.96	 
BOA_100	 2	 12	 KinderBuenoWhite2.bmp	 1.586751e+03	 12	 999000	 120	 999000	 999	 1.587769e+03	 783.33	 650.00	 18.00	 51	 7.87	 
BOA_100	 2	 12	 GumiSnakes3.bmp	 1.590755e+03	 12	 999000	 120	 999000	 999	 1.591773e+03	 783.33	 650.00	 21.00	 35	 7.73	 
BOA_100	 2	 12	 Hit.bmp	 1.592757e+03	 12	 999000	 120	 999000	 999	 1.593775e+03	 783.33	 650.00	 20.00	 56	 7.76	 
BOA_100	 2	 12	 Cheetos.bmp	 1.594760e+03	 12	 999000	 120	 999000	 999	 1.595777e+03	 783.33	 650.00	 12.00	 36	 8.02	 
BOA_100	 2	 12	 Mars.bmp	 1.598748e+03	 24	 999000	 240	 999000	 999	 1.599765e+03	 783.33	 650.00	 57.00	 13	 1.73	 
BOA_100	 2	 12	 Tapuchips.bmp	 1.600750e+03	 12	 999000	 120	 999000	 999	 1.601767e+03	 783.33	 650.00	 6.00	 37	 8.16	 
BOA_100	 2	 12	 Kitkat.bmp	 1.605755e+03	 22	 6.790677e+02	 220	 6.500645e+02	 98	 1.606792e+03	 783.33	 666.67	 51.00	 16	 2.51	 
BOA_100	 2	 12	 CrunchShokoVanil.bmp	 1.607758e+03	 24	 999000	 240	 999000	 999	 1.608775e+03	 783.33	 666.67	 39.00	 44	 5.31	 
BOA_100	 2	 12	 Snickers.bmp	 1.610761e+03	 12	 999000	 120	 999000	 999	 1.611779e+03	 783.33	 666.67	 4.00	 53	 8.24	 
BOA_100	 2	 12	 Mekupelet.bmp	 1.613748e+03	 24	 999000	 240	 999000	 999	 1.614765e+03	 783.33	 666.67	 55.00	 21	 1.87	 
BOA_100	 2	 12	 Twist.bmp	 1.617752e+03	 11	 1.218293e+03	 1100	 7.834056e+02	 98	 1.618789e+03	 733.33	 666.67	 8.00	 12	 8.13	 
BOA_100	 2	 12	 Smarties.bmp	 1.620755e+03	 12	 999000	 120	 999000	 999	 1.621773e+03	 733.33	 666.67	 3.00	 14	 8.33	 
BOA_100	 2	 12	 ChocolateParaSucariotKoftzot2.bmp	 1.622758e+03	 24	 999000	 240	 999000	 999	 1.623775e+03	 733.33	 666.67	 58.00	 54	 1.58	 
BOA_100	 2	 12	 ClickBisquit2.bmp	 1.625761e+03	 24	 999000	 240	 999000	 999	 1.626779e+03	 733.33	 666.67	 44.00	 22	 3.89	 
BOA_100	 2	 12	 TapuchipsCrunch.bmp	 1.629749e+03	 11	 9.254941e+02	 110	 7.333747e+02	 98	 1.630783e+03	 750.00	 666.67	 11.00	 42	 8.04	 
BOA_100	 2	 12	 Egozi.bmp	 1.632752e+03	 11	 1.170115e+03	 1100	 7.500534e+02	 98	 1.633787e+03	 700.00	 666.67	 9.00	 39	 8.11	 
BOA_100	 2	 12	 Loacker.bmp	 1.634754e+03	 22	 1.143948e+03	 2200	 6.667152e+02	 98	 1.635790e+03	 700.00	 616.67	 46.00	 6	 3.69	 
BOA_100	 2	 12	 HappyHippo.bmp	 1.636757e+03	 11	 9.176782e+02	 110	 7.000510e+02	 98	 1.637792e+03	 716.67	 616.67	 17.00	 1	 7.87	 
BOA_100	 2	 12	 BagaleShtuhim.bmp	 1.641746e+03	 12	 999000	 120	 999000	 999	 1.642763e+03	 716.67	 616.67	 7.00	 38	 8.16	 
BOA_100	 2	 12	 Popco.bmp	 1.645750e+03	 12	 999000	 120	 999000	 999	 1.646768e+03	 716.67	 616.67	 15.00	 32	 7.91	 
BOA_100	 2	 12	 Mentos.bmp	 1.649755e+03	 24	 999000	 240	 999000	 999	 1.650772e+03	 716.67	 616.67	 56.00	 23	 1.80	 
BOA_100	 2	 12	 Bamba.bmp	 1.655761e+03	 24	 999000	 240	 999000	 999	 1.656779e+03	 716.67	 616.67	 45.00	 25	 3.71	 
BOA_100	 2	 12	 SkittlesFruits2.bmp	 1.657747e+03	 11	 1.183541e+03	 1100	 7.167206e+02	 98	 1.658782e+03	 666.67	 616.67	 14.00	 33	 7.93	 
BOA_100	 2	 12	 Halva2.bmp	 1.659749e+03	 24	 999000	 240	 999000	 999	 1.660767e+03	 666.67	 616.67	 53.00	 60	 2.20	 
BOA_100	 2	 12	 KinderBuenoBrown3.bmp	 1.661751e+03	 12	 999000	 120	 999000	 999	 1.662769e+03	 666.67	 616.67	 19.00	 31	 7.82	 
BOA_100	 2	 12	 ClickXLwhite4.bmp	 1.663754e+03	 12	 999000	 120	 999000	 999	 1.664771e+03	 666.67	 616.67	 22.00	 3	 7.51	 
BOA_100	 2	 12	 ClickBlackWhite3.bmp	 1.667758e+03	 12	 999000	 120	 999000	 999	 1.668776e+03	 666.67	 616.67	 13.00	 30	 7.98	 
BOA_100	 2	 12	 ClickBalls5.bmp	 1.669760e+03	 24	 999000	 240	 999000	 999	 1.670778e+03	 666.67	 616.67	 40.00	 18	 5.04	 
BOA_100	 2	 12	 KifkefMaklot2.bmp	 1.673748e+03	 22	 9.422193e+02	 220	 6.167202e+02	 98	 1.674783e+03	 666.67	 633.33	 49.00	 27	 3.07	 
BOA_100	 2	 12	 KashitSour.bmp	 1.675750e+03	 12	 999000	 120	 999000	 999	 1.676768e+03	 666.67	 633.33	 5.00	 40	 8.20	 
BOA_100	 2	 12	 BambaSweet.bmp	 1.677753e+03	 12	 999000	 120	 999000	 999	 1.678771e+03	 666.67	 633.33	 10.00	 50	 8.07	 
BOA_100	 2	 12	 BambaNugat.bmp	 1.679755e+03	 11	 7.914613e+02	 110	 6.667152e+02	 98	 1.680789e+03	 683.33	 633.33	 16.00	 28	 7.89	 
BOA_100	 2	 12	 CrunchBisquitBrown3.bmp	 1.684761e+03	 24	 999000	 240	 999000	 999	 1.685778e+03	 683.33	 633.33	 52.00	 2	 2.38	 
BOA_100	 2	 12	 BisliOnion.bmp	 1.686746e+03	 22	 9.282898e+02	 220	 6.333833e+02	 98	 1.687782e+03	 683.33	 650.00	 54.00	 11	 1.91	 
BOA_100	 2	 12	 Shugi.bmp	 1.688748e+03	 22	 9.741633e+02	 220	 6.500579e+02	 98	 1.689785e+03	 683.33	 666.67	 48.00	 26	 3.18	 
BOA_100	 2	 12	 ClickXLbrown4.bmp	 1.691752e+03	 24	 999000	 240	 999000	 999	 1.692769e+03	 683.33	 666.67	 47.00	 55	 3.40	 
BOA_100	 2	 12	 CrunchBisquitWhite2.bmp	 1.698760e+03	 24	 999000	 240	 999000	 999	 1.699777e+03	 683.33	 666.67	 41.00	 45	 4.78	 
BOA_100	 2	 12	 Apropo.bmp	 1.702747e+03	 24	 999000	 240	 999000	 999	 1.703765e+03	 683.33	 666.67	 42.00	 19	 4.18	 
BOA_100	 2	 12	 DoritosNatural.bmp	 1.709755e+03	 22	 8.312447e+02	 220	 6.667162e+02	 98	 1.710791e+03	 683.33	 683.33	 43.00	 9	 3.93	 
