subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_108	 2	 6	 Taami.bmp	 6.334008e+02	 24	 999000	 240	 999000	 999	 6.344185e+02	 116.67	 -16.67	 53.00	 37	 0.09	 
BOA_108	 2	 6	 ClickBlackWhite3.bmp	 6.383897e+02	 24	 999000	 240	 999000	 999	 6.394075e+02	 116.67	 -16.67	 45.00	 19	 0.13	 
BOA_108	 2	 6	 Bounty.bmp	 6.403920e+02	 12	 999000	 120	 999000	 999	 6.414097e+02	 116.67	 -16.67	 15.00	 8	 2.69	 
BOA_108	 2	 6	 Tapuchips.bmp	 6.423942e+02	 24	 999000	 240	 999000	 999	 6.434120e+02	 116.67	 -16.67	 44.00	 3	 0.13	 
BOA_108	 2	 6	 Keifli.bmp	 6.483839e+02	 24	 999000	 240	 999000	 999	 6.494020e+02	 116.67	 -16.67	 40.00	 31	 0.18	 
BOA_108	 2	 6	 Tortit.bmp	 6.503865e+02	 12	 999000	 120	 999000	 999	 6.514043e+02	 116.67	 -16.67	 21.00	 59	 0.98	 
BOA_108	 2	 6	 CrunchBisquitWhite2.bmp	 6.533899e+02	 12	 999000	 120	 999000	 999	 6.544076e+02	 116.67	 -16.67	 19.00	 55	 1.62	 
BOA_108	 2	 6	 HappyHippo.bmp	 6.553920e+02	 22	 999000	 2	 2.523239e-01	 999	 6.564264e+02	 116.67	 -16.67	 48.00	 36	 0.11	 
BOA_108	 2	 6	 KifkefMaklot2.bmp	 6.593965e+02	 24	 999000	 240	 999000	 999	 6.604143e+02	 116.67	 -16.67	 58.00	 35	 0.07	 
BOA_108	 2	 6	 DoritosNatural.bmp	 6.613988e+02	 22	 999000	 2	 1.967482e-01	 999	 6.624350e+02	 116.67	 -16.67	 46.00	 44	 0.13	 
BOA_108	 2	 6	 Apropo.bmp	 6.663877e+02	 11	 999000	 1	 1.167259e+02	 999	 6.674242e+02	 66.67	 -16.67	 17.00	 42	 2.67	 
BOA_108	 2	 6	 Egozi.bmp	 6.733955e+02	 22	 999000	 2	 1.948779e-01	 999	 6.744320e+02	 66.67	 -16.67	 54.00	 41	 0.09	 
BOA_108	 2	 6	 BabyDoll.bmp	 6.753977e+02	 24	 999000	 240	 999000	 999	 6.764157e+02	 66.67	 -16.67	 47.00	 34	 0.11	 
BOA_108	 2	 6	 Cheetos.bmp	 6.783842e+02	 12	 999000	 120	 999000	 999	 6.794023e+02	 66.67	 -16.67	 18.00	 60	 1.91	 
BOA_108	 2	 6	 KinderBuenoBrown3.bmp	 6.813878e+02	 12	 999000	 120	 999000	 999	 6.824056e+02	 66.67	 -16.67	 10.00	 39	 3.71	 
BOA_108	 2	 6	 Loacker.bmp	 6.853923e+02	 12	 999000	 120	 999000	 999	 6.864101e+02	 66.67	 -16.67	 12.00	 57	 2.73	 
BOA_108	 2	 6	 ClickXLbrown4.bmp	 6.893968e+02	 24	 999000	 240	 999000	 999	 6.904145e+02	 66.67	 -16.67	 39.00	 23	 0.20	 
BOA_108	 2	 6	 Halva2.bmp	 6.933844e+02	 24	 999000	 240	 999000	 999	 6.944023e+02	 66.67	 -16.67	 55.00	 47	 0.09	 
BOA_108	 2	 6	 CrunchShokoVanil.bmp	 6.963880e+02	 24	 999000	 240	 999000	 999	 6.974057e+02	 66.67	 -16.67	 50.00	 50	 0.11	 
BOA_108	 2	 6	 ChocolateParaMarir2.bmp	 7.023947e+02	 24	 999000	 240	 999000	 999	 7.034125e+02	 66.67	 -16.67	 56.00	 4	 0.07	 
BOA_108	 2	 6	 Tictac.bmp	 7.043970e+02	 12	 999000	 120	 999000	 999	 7.054148e+02	 66.67	 -16.67	 13.00	 33	 2.71	 
BOA_108	 2	 6	 Mentos.bmp	 7.074003e+02	 11	 999000	 1	 6.671948e+01	 999	 7.084368e+02	 16.67	 -16.67	 11.00	 16	 2.84	 
BOA_108	 2	 6	 BisliOnion.bmp	 7.093860e+02	 11	 999000	 1	 1.672168e+01	 999	 7.104205e+02	 -33.33	 -16.67	 9.00	 48	 3.73	 
BOA_108	 2	 6	 Snickers.bmp	 7.113881e+02	 11	 999000	 1	 1.935430e-01	 999	 7.124227e+02	 -33.33	 -16.67	 14.00	 2	 2.69	 
BOA_108	 2	 6	 ChocolateParaMilk3.bmp	 7.133903e+02	 12	 999000	 120	 999000	 999	 7.144081e+02	 -33.33	 -16.67	 20.00	 56	 1.44	 
