subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_108	 2	 14	 Popco.bmp	 1.715413e+03	 11	 9.971854e+02	 110	 5.333931e+02	 98	 1.716448e+03	 550.00	 616.67	 16.00	 25	 2.69	 
BOA_108	 2	 14	 BisliGrill.bmp	 1.720402e+03	 22	 9.202134e+02	 220	 6.167303e+02	 98	 1.721439e+03	 550.00	 633.33	 51.00	 9	 0.09	 
BOA_108	 2	 14	 ChocolateParaMilk3.bmp	 1.722404e+03	 12	 999000	 120	 999000	 999	 1.723422e+03	 550.00	 633.33	 20.00	 56	 1.44	 
BOA_108	 2	 14	 PesekZman.bmp	 1.724407e+03	 12	 999000	 120	 999000	 999	 1.725424e+03	 550.00	 633.33	 6.00	 20	 3.78	 
BOA_108	 2	 14	 ChocolateParaCookies5.bmp	 1.730397e+03	 12	 999000	 120	 999000	 999	 1.731414e+03	 550.00	 633.33	 22.00	 54	 0.80	 
BOA_108	 2	 14	 Bamba.bmp	 1.732399e+03	 24	 999000	 240	 999000	 999	 1.733417e+03	 550.00	 633.33	 57.00	 5	 0.07	 
BOA_108	 2	 14	 BisliOnion.bmp	 1.735402e+03	 11	 8.480942e+02	 110	 5.500450e+02	 98	 1.736437e+03	 566.67	 633.33	 9.00	 48	 3.73	 
BOA_108	 2	 14	 Mentos.bmp	 1.737404e+03	 11	 8.298949e+02	 110	 5.667144e+02	 98	 1.738441e+03	 583.33	 633.33	 11.00	 16	 2.84	 
BOA_108	 2	 14	 Keifli.bmp	 1.741409e+03	 24	 999000	 240	 999000	 999	 1.742427e+03	 583.33	 633.33	 40.00	 31	 0.18	 
BOA_108	 2	 14	 Dubonim.bmp	 1.743394e+03	 24	 999000	 240	 999000	 999	 1.744412e+03	 583.33	 633.33	 42.00	 13	 0.16	 
BOA_108	 2	 14	 TapuchipsCrunch.bmp	 1.748400e+03	 22	 9.141711e+02	 220	 6.333786e+02	 98	 1.749436e+03	 583.33	 650.00	 43.00	 46	 0.16	 
BOA_108	 2	 14	 DoritosNatural.bmp	 1.755408e+03	 22	 1.034351e+03	 2200	 6.500547e+02	 98	 1.756444e+03	 583.33	 600.00	 46.00	 44	 0.13	 
BOA_108	 2	 14	 Tapuchips.bmp	 1.757393e+03	 24	 999000	 240	 999000	 999	 1.758411e+03	 583.33	 600.00	 44.00	 3	 0.13	 
BOA_108	 2	 14	 Tictac.bmp	 1.760397e+03	 12	 999000	 120	 999000	 999	 1.761415e+03	 583.33	 600.00	 13.00	 33	 2.71	 
BOA_108	 2	 14	 Halva2.bmp	 1.763400e+03	 24	 999000	 240	 999000	 999	 1.764418e+03	 583.33	 600.00	 55.00	 47	 0.09	 
BOA_108	 2	 14	 Egozi.bmp	 1.767405e+03	 22	 9.415924e+02	 220	 6.000557e+02	 98	 1.768441e+03	 583.33	 616.67	 54.00	 41	 0.09	 
BOA_108	 2	 14	 ClickXLbrown4.bmp	 1.771409e+03	 24	 999000	 240	 999000	 999	 1.772427e+03	 583.33	 616.67	 39.00	 23	 0.20	 
BOA_108	 2	 14	 ChocolateParaMarir2.bmp	 1.775397e+03	 24	 999000	 240	 999000	 999	 1.776415e+03	 583.33	 616.67	 56.00	 4	 0.07	 
BOA_108	 2	 14	 ClickBalls5.bmp	 1.778400e+03	 22	 9.619632e+02	 220	 6.167097e+02	 98	 1.779437e+03	 583.33	 633.33	 49.00	 45	 0.11	 
BOA_108	 2	 14	 KinderBuenoBrown3.bmp	 1.784407e+03	 12	 999000	 120	 999000	 999	 1.785425e+03	 583.33	 633.33	 10.00	 39	 3.71	 
BOA_108	 2	 14	 Bounty.bmp	 1.786409e+03	 12	 999000	 120	 999000	 999	 1.787427e+03	 583.33	 633.33	 15.00	 8	 2.69	 
BOA_108	 2	 14	 Taami.bmp	 1.789396e+03	 24	 999000	 240	 999000	 999	 1.790414e+03	 583.33	 633.33	 53.00	 37	 0.09	 
BOA_108	 2	 14	 Cheetos.bmp	 1.791398e+03	 12	 999000	 120	 999000	 999	 1.792416e+03	 583.33	 633.33	 18.00	 60	 1.91	 
BOA_108	 2	 14	 Tortit.bmp	 1.793401e+03	 12	 999000	 120	 999000	 999	 1.794418e+03	 583.33	 633.33	 21.00	 59	 0.98	 
BOA_108	 2	 14	 CrunchBisquitBrown3.bmp	 1.795403e+03	 12	 999000	 120	 999000	 999	 1.796421e+03	 583.33	 633.33	 3.00	 38	 3.80	 
BOA_108	 2	 14	 Apropo.bmp	 1.798406e+03	 11	 9.801961e+02	 110	 5.833783e+02	 98	 1.799441e+03	 600.00	 633.33	 17.00	 42	 2.67	 
BOA_108	 2	 14	 WerthersOriginal.bmp	 1.802394e+03	 12	 999000	 120	 999000	 999	 1.803412e+03	 600.00	 633.33	 4.00	 6	 3.78	 
BOA_108	 2	 14	 HappyHippo.bmp	 1.804396e+03	 22	 9.181832e+02	 220	 6.333795e+02	 98	 1.805448e+03	 600.00	 650.00	 48.00	 36	 0.11	 
BOA_108	 2	 14	 HispusimShatiah.bmp	 1.806398e+03	 24	 999000	 240	 999000	 999	 1.807416e+03	 600.00	 650.00	 52.00	 17	 0.09	 
BOA_108	 2	 14	 Snickers.bmp	 1.808401e+03	 11	 8.976754e+02	 110	 6.000517e+02	 98	 1.809437e+03	 616.67	 650.00	 14.00	 2	 2.69	 
BOA_108	 2	 14	 Smarties.bmp	 1.810403e+03	 24	 999000	 240	 999000	 999	 1.811421e+03	 616.67	 650.00	 41.00	 40	 0.18	 
BOA_108	 2	 14	 KifkefMaklot2.bmp	 1.812405e+03	 24	 999000	 240	 999000	 999	 1.813423e+03	 616.67	 650.00	 58.00	 35	 0.07	 
BOA_108	 2	 14	 CrunchBisquitWhite2.bmp	 1.816410e+03	 12	 999000	 120	 999000	 999	 1.817427e+03	 616.67	 650.00	 19.00	 55	 1.62	 
BOA_108	 2	 14	 BabyDoll.bmp	 1.820397e+03	 24	 999000	 240	 999000	 999	 1.821415e+03	 616.67	 650.00	 47.00	 34	 0.11	 
BOA_108	 2	 14	 Loacker.bmp	 1.822400e+03	 12	 999000	 120	 999000	 999	 1.823418e+03	 616.67	 650.00	 12.00	 57	 2.73	 
