subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_100	 2	 9	 Tapuchips.bmp	 1.227031e+03	 12	 999000	 120	 999000	 999	 1.228049e+03	 616.67	 616.67	 6.00	 37	 8.16	 
BOA_100	 2	 9	 Kitkat.bmp	 1.229017e+03	 22	 8.817238e+02	 220	 6.167369e+02	 98	 1.230053e+03	 616.67	 633.33	 51.00	 16	 2.51	 
BOA_100	 2	 9	 KifkefMaklot2.bmp	 1.233021e+03	 22	 9.973460e+02	 220	 6.333759e+02	 98	 1.234055e+03	 616.67	 650.00	 49.00	 27	 3.07	 
BOA_100	 2	 9	 Mentos.bmp	 1.236024e+03	 24	 999000	 240	 999000	 999	 1.237042e+03	 616.67	 650.00	 56.00	 23	 1.80	 
BOA_100	 2	 9	 Mars.bmp	 1.238027e+03	 24	 999000	 240	 999000	 999	 1.239044e+03	 616.67	 650.00	 57.00	 13	 1.73	 
BOA_100	 2	 9	 BagaleShtuhim.bmp	 1.241013e+03	 12	 999000	 120	 999000	 999	 1.242031e+03	 616.67	 650.00	 7.00	 38	 8.16	 
BOA_100	 2	 9	 ChocolateParaSucariotKoftzot2.bmp	 1.245018e+03	 24	 999000	 240	 999000	 999	 1.246036e+03	 616.67	 650.00	 58.00	 54	 1.58	 
BOA_100	 2	 9	 SkittlesSour4.bmp	 1.249022e+03	 24	 999000	 240	 999000	 999	 1.250040e+03	 616.67	 650.00	 50.00	 24	 2.96	 
BOA_100	 2	 9	 Egozi.bmp	 1.251025e+03	 11	 9.457371e+02	 110	 6.167377e+02	 98	 1.252061e+03	 633.33	 650.00	 9.00	 39	 8.11	 
BOA_100	 2	 9	 KinderBuenoBrown3.bmp	 1.256013e+03	 12	 1.069254e+03	 12	 999000	 98	 1.257031e+03	 633.33	 650.00	 19.00	 31	 7.82	 
BOA_100	 2	 9	 Popco.bmp	 1.258016e+03	 12	 999000	 120	 999000	 999	 1.259034e+03	 633.33	 650.00	 15.00	 32	 7.91	 
