subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BOA_112	 2	 12	 Smarties.bmp	 1.448437e+03	 24	 999000	 240	 999000	 999	 1.449455e+03	 450.00	 516.67	 45.00	 60	 0.11	 
BOA_112	 2	 12	 ChocolateParaMarir2.bmp	 1.453426e+03	 24	 999000	 240	 999000	 999	 1.454444e+03	 450.00	 516.67	 47.00	 4	 0.07	 
BOA_112	 2	 12	 KinderJoy.bmp	 1.455429e+03	 12	 999000	 120	 999000	 999	 1.456446e+03	 450.00	 516.67	 20.00	 38	 4.80	 
BOA_112	 2	 12	 Bamba.bmp	 1.457431e+03	 22	 8.032830e+02	 220	 5.167261e+02	 98	 1.458466e+03	 450.00	 533.33	 43.00	 21	 0.11	 
BOA_112	 2	 12	 Cheetos.bmp	 1.463438e+03	 11	 7.084919e+02	 110	 4.500620e+02	 98	 1.464474e+03	 466.67	 533.33	 14.00	 28	 6.00	 
BOA_112	 2	 12	 Halva2.bmp	 1.465423e+03	 24	 999000	 240	 999000	 999	 1.466441e+03	 466.67	 533.33	 42.00	 57	 0.13	 
BOA_112	 2	 12	 KashitSour.bmp	 1.468426e+03	 24	 999000	 240	 999000	 999	 1.469444e+03	 466.67	 533.33	 57.00	 31	 0.04	 
BOA_112	 2	 12	 Twist.bmp	 1.470429e+03	 24	 999000	 240	 999000	 999	 1.471446e+03	 466.67	 533.33	 41.00	 54	 0.13	 
BOA_112	 2	 12	 Hit.bmp	 1.474433e+03	 24	 999000	 240	 999000	 999	 1.475451e+03	 466.67	 533.33	 55.00	 8	 0.04	 
BOA_112	 2	 12	 Tictac.bmp	 1.476435e+03	 22	 7.426271e+02	 220	 5.333744e+02	 98	 1.477470e+03	 466.67	 550.00	 54.00	 7	 0.04	 
BOA_112	 2	 12	 ClickBalls5.bmp	 1.481424e+03	 11	 6.576598e+02	 110	 4.667091e+02	 98	 1.482460e+03	 483.33	 550.00	 8.00	 26	 7.53	 
BOA_112	 2	 12	 KifkefMaklot2.bmp	 1.488432e+03	 12	 999000	 120	 999000	 999	 1.489450e+03	 483.33	 550.00	 19.00	 29	 4.87	 
BOA_112	 2	 12	 Taami.bmp	 1.490434e+03	 24	 999000	 240	 999000	 999	 1.491452e+03	 483.33	 550.00	 44.00	 55	 0.11	 
BOA_112	 2	 12	 Tortit.bmp	 1.493438e+03	 24	 999000	 240	 999000	 999	 1.494456e+03	 483.33	 550.00	 50.00	 25	 0.07	 
BOA_112	 2	 12	 ClickXLwhite4.bmp	 1.496424e+03	 12	 999000	 120	 999000	 999	 1.497442e+03	 483.33	 550.00	 4.00	 20	 8.11	 
BOA_112	 2	 12	 BabyDoll.bmp	 1.500429e+03	 24	 999000	 240	 999000	 999	 1.501447e+03	 483.33	 550.00	 58.00	 32	 0.04	 
BOA_112	 2	 12	 DoritosNatural.bmp	 1.504433e+03	 24	 999000	 240	 999000	 999	 1.505451e+03	 483.33	 550.00	 40.00	 51	 0.13	 
BOA_112	 2	 12	 GumiWine2.bmp	 1.508438e+03	 24	 999000	 240	 999000	 999	 1.509456e+03	 483.33	 550.00	 53.00	 6	 0.04	 
BOA_112	 2	 12	 Snickers.bmp	 1.511425e+03	 12	 999000	 120	 999000	 999	 1.512443e+03	 483.33	 550.00	 12.00	 10	 6.11	 
BOA_112	 2	 12	 PesekZman.bmp	 1.517431e+03	 11	 6.747285e+02	 110	 4.833850e+02	 98	 1.518467e+03	 500.00	 550.00	 11.00	 30	 7.11	 
BOA_112	 2	 12	 BisliOnion.bmp	 1.519434e+03	 22	 8.084584e+02	 220	 5.500464e+02	 98	 1.520468e+03	 500.00	 566.67	 48.00	 11	 0.07	 
BOA_112	 2	 12	 DoritosGrill.bmp	 1.522437e+03	 11	 6.931238e+02	 110	 5.000513e+02	 98	 1.523473e+03	 516.67	 566.67	 16.00	 41	 5.93	 
BOA_112	 2	 12	 BagaleShtuhim.bmp	 1.524422e+03	 24	 999000	 240	 999000	 999	 1.525440e+03	 516.67	 566.67	 39.00	 48	 0.13	 
BOA_112	 2	 12	 Bounty.bmp	 1.526425e+03	 22	 8.732325e+02	 220	 5.667106e+02	 98	 1.527460e+03	 516.67	 583.33	 46.00	 33	 0.09	 
BOA_112	 2	 12	 ClickBlackWhite3.bmp	 1.528427e+03	 12	 999000	 120	 999000	 999	 1.529445e+03	 516.67	 583.33	 18.00	 9	 5.51	 
BOA_112	 2	 12	 CrunchBisquitBrown3.bmp	 1.531430e+03	 12	 999000	 120	 999000	 999	 1.532448e+03	 516.67	 583.33	 5.00	 18	 7.98	 
BOA_112	 2	 12	 ChocolateParaCookies5.bmp	 1.535435e+03	 12	 999000	 120	 999000	 999	 1.536453e+03	 516.67	 583.33	 15.00	 50	 5.96	 
BOA_112	 2	 12	 ClickBisquit2.bmp	 1.537437e+03	 12	 999000	 120	 999000	 999	 1.538455e+03	 516.67	 583.33	 3.00	 53	 8.53	 
BOA_112	 2	 12	 Apropo.bmp	 1.539439e+03	 12	 999000	 120	 999000	 999	 1.540457e+03	 516.67	 583.33	 21.00	 45	 4.38	 
BOA_112	 2	 12	 Loacker.bmp	 1.541425e+03	 12	 999000	 120	 999000	 999	 1.542443e+03	 516.67	 583.33	 7.00	 17	 7.69	 
BOA_112	 2	 12	 BambaNugat.bmp	 1.543427e+03	 12	 999000	 120	 999000	 999	 1.544445e+03	 516.67	 583.33	 13.00	 56	 6.09	 
BOA_112	 2	 12	 Mekupelet.bmp	 1.545429e+03	 22	 7.966219e+02	 220	 5.833814e+02	 98	 1.546465e+03	 516.67	 600.00	 49.00	 12	 0.07	 
BOA_112	 2	 12	 ClickXLbrown4.bmp	 1.549434e+03	 11	 7.361323e+02	 110	 5.167177e+02	 98	 1.550468e+03	 533.33	 600.00	 9.00	 15	 7.47	 
BOA_112	 2	 12	 KinderBuenoWhite2.bmp	 1.553438e+03	 11	 9.316856e+02	 110	 5.333825e+02	 98	 1.554473e+03	 550.00	 600.00	 17.00	 39	 5.89	 
BOA_112	 2	 12	 DoritosSourSpicy.bmp	 1.555424e+03	 24	 999000	 240	 999000	 999	 1.556442e+03	 550.00	 600.00	 56.00	 13	 0.04	 
BOA_112	 2	 12	 Kitkat.bmp	 1.557426e+03	 12	 999000	 120	 999000	 999	 1.558444e+03	 550.00	 600.00	 10.00	 16	 7.47	 
BOA_112	 2	 12	 KinderBuenoBrown3.bmp	 1.559428e+03	 12	 999000	 120	 999000	 999	 1.560446e+03	 550.00	 600.00	 6.00	 52	 7.73	 
BOA_112	 2	 12	 Mentos.bmp	 1.561431e+03	 12	 999000	 120	 999000	 999	 1.562448e+03	 550.00	 600.00	 22.00	 24	 4.31	 
BOA_112	 2	 12	 BambaSweet.bmp	 1.567437e+03	 22	 8.606248e+02	 220	 6.000436e+02	 98	 1.568472e+03	 550.00	 616.67	 51.00	 37	 0.07	 
BOA_112	 2	 12	 Tapuchips.bmp	 1.569440e+03	 24	 999000	 240	 999000	 999	 1.570457e+03	 550.00	 616.67	 52.00	 49	 0.07	 
