subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
p_141	 1	 5	 8467.jpg	 5.187013e+02	 11	 7.785091e+02	 110	 4.832489e+02	 98	 5.197346e+02	 500.00	 550.00	 13.00	 54	 0.73	 
p_141	 1	 5	 1590.jpg	 5.207012e+02	 12	 999000	 120	 999000	 999	 5.217178e+02	 500.00	 550.00	 21.00	 2	 0.59	 
p_141	 1	 5	 7200.jpg	 5.247011e+02	 24	 999000	 240	 999000	 999	 5.257177e+02	 500.00	 550.00	 46.00	 32	 0.31	 
p_141	 1	 5	 4640.jpg	 5.277010e+02	 12	 999000	 120	 999000	 999	 5.287176e+02	 500.00	 550.00	 20.00	 23	 0.59	 
p_141	 1	 5	 1720.jpg	 5.297009e+02	 22	 8.188440e+02	 220	 5.499350e+02	 98	 5.307342e+02	 500.00	 566.67	 50.00	 4	 0.28	 
p_141	 1	 5	 8420.jpg	 5.327009e+02	 24	 999000	 240	 999000	 999	 5.337174e+02	 500.00	 566.67	 39.00	 52	 0.38	 
p_141	 1	 5	 2345.jpg	 5.367007e+02	 24	 999000	 240	 999000	 999	 5.377173e+02	 500.00	 566.67	 41.00	 10	 0.38	 
p_141	 1	 5	 8510.jpg	 5.407006e+02	 22	 8.751323e+02	 220	 5.665560e+02	 98	 5.417171e+02	 500.00	 583.33	 53.00	 59	 0.25	 
p_141	 1	 5	 7482.jpg	 5.427005e+02	 24	 999000	 240	 999000	 999	 5.437171e+02	 500.00	 583.33	 56.00	 39	 0.18	 
p_141	 1	 5	 7260.jpg	 5.477003e+02	 24	 999000	 240	 999000	 999	 5.487169e+02	 500.00	 583.33	 51.00	 33	 0.26	 
p_141	 1	 5	 2655.jpg	 5.497003e+02	 11	 999000	 1	 4.999021e+02	 999	 5.507168e+02	 450.00	 583.33	 18.00	 16	 0.62	 
p_141	 1	 5	 8502.jpg	 5.517003e+02	 24	 999000	 240	 999000	 999	 5.527168e+02	 450.00	 583.33	 49.00	 58	 0.29	 
p_141	 1	 5	 8470.jpg	 5.577000e+02	 22	 999000	 2	 5.832294e+02	 999	 5.587332e+02	 450.00	 533.33	 45.00	 55	 0.31	 
p_141	 1	 5	 8158.jpg	 5.596999e+02	 12	 999000	 120	 999000	 999	 5.607165e+02	 450.00	 533.33	 6.00	 45	 0.82	 
p_141	 1	 5	 1721.jpg	 5.616999e+02	 24	 999000	 240	 999000	 999	 5.627164e+02	 450.00	 533.33	 42.00	 5	 0.34	 
p_141	 1	 5	 7499.jpg	 5.636998e+02	 12	 999000	 120	 999000	 999	 5.647164e+02	 450.00	 533.33	 11.00	 40	 0.74	 
p_141	 1	 5	 4610.jpg	 5.676997e+02	 12	 999000	 120	 999000	 999	 5.687162e+02	 450.00	 533.33	 14.00	 18	 0.69	 
