subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
p_121	 1	 1	 2345.jpg	 1.679278e+00	 24	 999000	 240	 999000	 999	 2.695065e+00	 750.00	 750.00	 49.00	 10	 0.31	 
p_121	 1	 1	 1720.jpg	 6.640174e+00	 24	 999000	 240	 999000	 999	 7.647363e+00	 750.00	 750.00	 46.00	 4	 0.32	 
p_121	 1	 1	 8470.jpg	 8.639755e+00	 24	 999000	 240	 999000	 999	 9.646538e+00	 750.00	 750.00	 57.00	 55	 0.21	 
p_121	 1	 1	 2362.jpg	 1.064006e+01	 24	 999000	 240	 999000	 999	 1.164666e+01	 750.00	 750.00	 56.00	 13	 0.22	 
p_121	 1	 1	 5199.jpg	 1.664016e+01	 12	 999000	 120	 999000	 999	 1.764721e+01	 750.00	 750.00	 9.00	 25	 0.76	 
p_121	 1	 1	 8130.jpg	 1.864016e+01	 22	 1.079375e+03	 2200	 7.410957e+02	 98	 1.965961e+01	 750.00	 700.00	 44.00	 44	 0.32	 
p_121	 1	 1	 8502.jpg	 2.164014e+01	 11	 1.311888e+03	 1100	 7.422012e+02	 98	 2.265974e+01	 700.00	 700.00	 13.00	 58	 0.70	 
p_121	 1	 1	 7508.jpg	 2.364016e+01	 12	 999000	 120	 999000	 999	 2.464711e+01	 700.00	 700.00	 22.00	 41	 0.57	 
p_121	 1	 1	 4628.jpg	 2.764023e+01	 12	 999000	 120	 999000	 999	 2.864720e+01	 700.00	 700.00	 8.00	 22	 0.77	 
p_121	 1	 1	 4597.jpg	 2.964019e+01	 11	 9.427737e+02	 110	 6.894409e+02	 98	 3.065947e+01	 716.67	 700.00	 10.00	 17	 0.75	 
p_121	 1	 1	 4640.jpg	 3.464017e+01	 24	 999000	 240	 999000	 999	 3.564720e+01	 716.67	 700.00	 58.00	 23	 0.19	 
p_121	 1	 1	 8371.jpg	 4.164017e+01	 22	 9.776571e+02	 220	 6.894281e+02	 98	 4.265950e+01	 716.67	 716.67	 50.00	 50	 0.30	 
