subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bfr_111	1	259.jpg	87	0	1	0	1	0	0	1.287099e-02	i	2.073277e+00
BMI_bfr_111	1	156.jpg	26	43	2	1	1	0	1	3.132823e+00	u	1.649304e+00
BMI_bfr_111	1	128.jpg	12	5	3	1	1	0	1	5.836044e+00	u	8.900856e-01
BMI_bfr_111	1	155.jpg	25	45	4	1	1	1	0	7.771505e+00	i	6.026321e-01
BMI_bfr_111	1	143.jpg	18	6	5	1	1	0	0	9.423309e+00	i	7.828324e-01
BMI_bfr_111	1	251.jpg	79	0	6	0	1	0	1	1.125861e+01	u	8.115219e-01
BMI_bfr_111	1	116.jpg	4	44	7	1	1	1	1	1.312748e+01	u	9.666562e-01
BMI_bfr_111	1	120.jpg	8	51	8	1	1	0	0	1.514637e+01	i	6.437697e-01
BMI_bfr_111	1	158.jpg	27	48	9	1	1	0	0	1.684828e+01	i	8.298463e-01
BMI_bfr_111	1	154.jpg	24	16	10	1	1	0	0	1.873373e+01	i	8.804011e-01
BMI_bfr_111	1	111.jpg	3	56	11	1	1	0	0	2.066933e+01	i	1.096808e+00
BMI_bfr_111	1	151.jpg	23	10	12	1	1	1	1	2.282160e+01	u	5.845382e-01
BMI_bfr_111	1	118.jpg	6	9	13	1	1	0	1	2.445682e+01	u	5.173027e-01
BMI_bfr_111	1	123.jpg	10	55	14	1	0	0	0	2.602522e+01	i	9.089076e-01
BMI_bfr_111	1	147.jpg	20	17	15	1	1	0	1	2.799410e+01	u	5.960362e-01
BMI_bfr_111	1	211.jpg	39	0	16	0	1	0	0	2.964596e+01	i	6.481799e-01
BMI_bfr_111	1	106.jpg	1	47	17	1	1	1	1	3.134788e+01	u	8.822600e-01
BMI_bfr_111	1	210.jpg	38	0	18	0	1	0	0	3.328350e+01	i	8.266349e-01
BMI_bfr_111	1	148.jpg	21	49	19	1	1	0	0	3.516892e+01	i	6.932114e-01
BMI_bfr_111	1	127.jpg	11	13	20	1	1	1	1	3.692079e+01	u	5.973498e-01
BMI_bfr_111	1	142.jpg	17	7	21	1	1	1	1	3.857262e+01	u	6.975104e-01
BMI_bfr_111	1	119.jpg	7	15	22	1	1	1	0	4.032458e+01	i	3.695530e-01
BMI_bfr_111	1	139.jpg	15	52	23	1	1	1	0	4.174283e+01	i	7.353083e-01
BMI_bfr_111	1	109.jpg	2	18	24	1	1	1	1	4.352829e+01	u	4.298489e-01
BMI_bfr_111	1	144.jpg	19	54	25	1	1	0	0	4.501335e+01	i	1.856777e+00
BMI_bfr_111	1	134.jpg	13	8	26	1	1	0	0	4.793313e+01	i	4.488990e+00
BMI_bfr_111	1	121.jpg	9	50	27	1	1	1	0	5.347271e+01	i	1.061421e+00
BMI_bfr_111	1	117.jpg	5	46	28	1	1	0	0	5.560849e+01	i	1.269649e+00
BMI_bfr_111	1	140.jpg	16	12	29	1	1	1	1	5.792769e+01	u	1.182438e+00
BMI_bfr_111	1	160.jpg	28	53	30	1	1	1	0	6.016363e+01	i	1.026508e+00
BMI_bfr_111	1	137.jpg	14	14	31	1	1	0	1	6.224925e+01	u	6.048784e-01
BMI_bfr_111	1	150.jpg	22	11	32	1	1	0	1	6.390118e+01	u	5.770255e-01
