subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bfr_106	2	147.jpg	24	9	1	1	1	1	1	1.277740e-02	i	8.021130e-01
BMI_bfr_106	2	259.jpg	87	0	2	0	1	0	0	1.864696e+00	u	1.134203e+00
BMI_bfr_106	2	234.jpg	62	0	3	0	1	0	0	4.050519e+00	u	9.483715e-01
BMI_bfr_106	2	108.jpg	5	53	4	1	1	0	0	6.052719e+00	u	8.341746e-01
BMI_bfr_106	2	257.jpg	85	0	5	0	1	0	0	7.938154e+00	u	7.167645e-01
BMI_bfr_106	2	141.jpg	20	44	6	1	1	0	0	9.706834e+00	u	7.080597e-01
BMI_bfr_106	2	115.jpg	8	48	7	1	1	1	0	1.145870e+01	u	8.441928e-01
BMI_bfr_106	2	118.jpg	10	17	8	1	1	1	0	1.336088e+01	u	8.220174e-01
BMI_bfr_106	2	153.jpg	26	12	9	1	1	0	1	1.522970e+01	i	8.651939e-01
BMI_bfr_106	2	149.jpg	25	52	10	1	1	0	0	1.714854e+01	u	7.863600e-01
BMI_bfr_106	2	120.jpg	12	14	11	1	1	1	0	1.898381e+01	u	8.630930e-01
BMI_bfr_106	2	156.jpg	27	47	12	1	1	0	0	2.090271e+01	u	8.961853e-01
BMI_bfr_106	2	139.jpg	19	54	13	1	1	1	0	2.285485e+01	u	7.200428e-01
BMI_bfr_106	2	106.jpg	4	45	14	1	1	0	1	2.462352e+01	i	7.033734e-01
BMI_bfr_106	2	124.jpg	13	18	15	1	1	0	0	2.637553e+01	u	6.073479e-01
BMI_bfr_106	2	101.jpg	1	46	16	1	1	1	0	2.802739e+01	u	7.315082e-01
BMI_bfr_106	2	239.jpg	67	0	17	0	1	0	0	2.981270e+01	u	7.621973e-01
BMI_bfr_106	2	127.jpg	16	5	18	1	1	0	0	3.163142e+01	u	7.914702e-01
BMI_bfr_106	2	158.jpg	28	55	19	1	0	0	0	3.346684e+01	u	7.080554e-01
BMI_bfr_106	2	113.jpg	7	16	20	1	1	1	1	3.521888e+01	i	5.400284e-01
BMI_bfr_106	2	143.jpg	21	15	21	1	1	0	1	3.680390e+01	i	8.509792e-01
BMI_bfr_106	2	137.jpg	18	13	22	1	1	0	0	3.870604e+01	u	5.728573e-01
BMI_bfr_106	2	119.jpg	11	49	23	1	1	1	1	4.034117e+01	i	7.137212e-01
BMI_bfr_106	2	125.jpg	14	43	24	1	1	1	1	4.210985e+01	i	8.170464e-01
BMI_bfr_106	2	144.jpg	22	50	25	1	1	0	0	4.397863e+01	u	6.762903e-01
BMI_bfr_106	2	217.jpg	45	0	26	0	1	0	0	4.569717e+01	u	6.937268e-01
BMI_bfr_106	2	109.jpg	6	7	27	1	1	0	0	4.744919e+01	u	5.577036e-01
BMI_bfr_106	2	131.jpg	17	10	28	1	1	0	1	4.906765e+01	i	7.072487e-01
BMI_bfr_106	2	105.jpg	3	8	29	1	1	1	1	5.081960e+01	i	5.713019e-01
BMI_bfr_106	2	145.jpg	23	56	30	1	1	0	0	5.243813e+01	u	5.607605e-01
BMI_bfr_106	2	116.jpg	9	51	31	1	1	1	0	5.405662e+01	u	7.982839e-01
BMI_bfr_106	2	104.jpg	2	6	32	1	1	0	0	5.590863e+01	u	7.703083e-01
BMI_bfr_106	2	126.jpg	15	11	33	1	1	1	1	5.772739e+01	i	9.115040e-01
