subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_125	 1	 9	 9254.jpg	 1.616489e+03	 12	 999000	 120	 999000	 999	 1.617531e+03	 483.33	 416.67	 29.00	 40	 0.55	 
n_125	 1	 9	 6213.jpg	 1.618479e+03	 24	 999000	 240	 999000	 999	 1.619521e+03	 483.33	 416.67	 35.00	 24	 0.44	 
n_125	 1	 9	 9373.jpg	 1.622485e+03	 24	 999000	 240	 999000	 999	 1.623527e+03	 483.33	 416.67	 41.00	 50	 0.36	 
n_125	 1	 9	 9495.jpg	 1.625476e+03	 12	 999000	 120	 999000	 999	 1.626518e+03	 483.33	 416.67	 16.00	 55	 0.67	 
n_125	 1	 9	 6838.jpg	 1.627479e+03	 12	 999000	 120	 999000	 999	 1.628521e+03	 483.33	 416.67	 26.00	 31	 0.57	 
n_125	 1	 9	 1274.jpg	 1.630483e+03	 24	 999000	 240	 999000	 999	 1.631525e+03	 483.33	 416.67	 46.00	 8	 0.32	 
n_125	 1	 9	 6560.JPG	 1.634476e+03	 12	 999000	 120	 999000	 999	 1.635518e+03	 483.33	 416.67	 8.00	 29	 0.76	 
n_125	 1	 9	 9050.jpg	 1.638482e+03	 11	 1.000820e+03	 1100	 4.839002e+02	 98	 1.639538e+03	 433.33	 416.67	 13.00	 37	 0.71	 
n_125	 1	 9	 6555.jpg	 1.640485e+03	 12	 999000	 120	 999000	 999	 1.641527e+03	 433.33	 416.67	 28.00	 28	 0.56	 
n_125	 1	 9	 3160.jpg	 1.645480e+03	 22	 8.834452e+02	 220	 4.172252e+02	 98	 1.646535e+03	 433.33	 433.33	 47.00	 19	 0.30	 
n_125	 1	 9	 2457.jpg	 1.647483e+03	 24	 999000	 240	 999000	 999	 1.648525e+03	 433.33	 433.33	 40.00	 14	 0.39	 
n_125	 1	 9	 9300.jpg	 1.649486e+03	 24	 999000	 240	 999000	 999	 1.650528e+03	 433.33	 433.33	 55.00	 42	 0.17	 
n_125	 1	 9	 6211.jpg	 1.655481e+03	 11	 9.615324e+02	 110	 4.338891e+02	 98	 1.656537e+03	 450.00	 433.33	 25.00	 23	 0.57	 
n_125	 1	 9	 9322.jpg	 1.657484e+03	 24	 999000	 240	 999000	 999	 1.658526e+03	 450.00	 433.33	 58.00	 45	 0.10	 
n_125	 1	 9	 9425.jpg	 1.659487e+03	 11	 1.003462e+03	 1100	 4.505453e+02	 98	 1.660543e+03	 400.00	 433.33	 15.00	 52	 0.67	 
