subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bf_121	1	2155.jpg	24	52	1	1	1	1	1	1.374791e-02	u	9.881379e+00
BMI_bf_121	1	2212.jpg	26	53	2	1	1	1	0	1.094260e+01	i	7.142895e+00
BMI_bf_121	1	2248.jpg	28	47	3	1	1	1	0	1.913506e+01	i	7.714618e+00
BMI_bf_121	1	2218.jpg	27	45	4	1	1	1	0	2.789513e+01	i	9.035014e+00
BMI_bf_121	1	2039.jpg	16	43	5	1	1	0	1	3.797302e+01	u	1.240962e+00
BMI_bf_121	1	1027.jpg	2	6	6	1	1	0	1	4.025883e+01	u	1.205290e+00
BMI_bf_121	1	1007.jpg	1	44	7	1	1	1	0	4.251134e+01	i	1.754112e+00
BMI_bf_121	1	2112.jpg	21	49	8	1	1	0	1	4.531451e+01	u	2.146176e+00
BMI_bf_121	1	2125.jpg	23	18	9	1	1	1	0	4.851810e+01	i	1.912650e+00
BMI_bf_121	1	2058.jpg	18	46	10	1	1	0	0	5.148808e+01	i	9.115299e-01
BMI_bf_121	1	2110.jpg	20	50	11	1	1	1	0	5.345706e+01	i	8.776103e-01
BMI_bf_121	1	2209.jpg	25	15	12	1	1	1	0	5.539242e+01	i	1.282366e+00
BMI_bf_121	1	1216.jpg	11	17	13	1	1	0	0	5.772846e+01	i	1.050219e+00
BMI_bf_121	1	1246.jpg	12	48	14	1	1	0	0	5.983082e+01	i	8.717259e-01
BMI_bf_121	1	1035.jpg	4	12	15	1	1	1	0	6.174957e+01	i	1.293020e+00
BMI_bf_121	1	2118.jpg	22	13	16	1	1	1	1	6.408556e+01	u	1.398380e+00
BMI_bf_121	1	1060.jpg	5	51	17	1	1	0	0	6.653832e+01	i	9.819628e-01
BMI_bf_121	1	1262.jpg	14	7	18	1	1	1	0	6.857391e+01	i	8.252271e-01
BMI_bf_121	1	2053.jpg	17	14	19	1	1	0	0	7.044265e+01	i	6.328057e-01
BMI_bf_121	1	1210.jpg	10	9	20	1	1	0	1	7.212804e+01	u	2.806349e+00
BMI_bf_121	1	1080.jpg	6	56	21	1	1	0	0	7.598228e+01	i	7.746918e-01
BMI_bf_121	1	1145.jpg	9	5	22	1	1	0	0	7.780090e+01	i	1.026170e+00
BMI_bf_121	1	1114.jpg	7	16	23	1	1	0	0	7.986984e+01	i	8.360642e-01
BMI_bf_121	1	1255.jpg	13	10	24	1	1	1	0	8.175537e+01	i	1.020633e+00
BMI_bf_121	1	1130.jpg	8	11	25	1	1	0	1	8.382433e+01	u	8.192473e-01
BMI_bf_121	1	2094.jpg	19	54	26	1	1	0	0	8.569314e+01	i	7.955547e-01
BMI_bf_121	1	1031.jpg	3	8	27	1	1	0	0	8.754520e+01	i	1.283580e+00
