subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BMI_bf_121	0	1	01	1	1	2.018205e+00	1031.jpg	1262.jpg	8	7	0	i	1	1	775.68	0.78	0.78
BMI_bf_121	0	1	01	1	2	7.023812e+00	2212.jpg	2094.jpg	53	54	1	i	2	0	855.29	0.27	0.25
BMI_bf_121	0	1	01	1	3	1.501611e+01	2110.jpg	2039.jpg	50	43	1	i	2	0	873.34	0.29	0.34
BMI_bf_121	0	1	01	1	4	1.801947e+01	1060.jpg	2248.jpg	51	47	0	i	2	1	1132.67	0.28	0.32
BMI_bf_121	0	1	01	1	5	2.501065e+01	1262.jpg	1216.jpg	7	17	1	i	1	0	835.56	0.78	0.68
BMI_bf_121	0	1	01	1	6	2.801401e+01	1262.jpg	2053.jpg	7	14	1	u	1	1	1083.58	0.78	0.72
BMI_bf_121	0	1	01	1	7	3.902636e+01	1060.jpg	2212.jpg	51	53	0	u	2	0	1062.98	0.28	0.27
BMI_bf_121	0	1	01	1	8	4.301417e+01	1145.jpg	1080.jpg	5	56	1	u	4	1	990.36	0.80	0.18
BMI_bf_121	0	1	01	1	9	4.701866e+01	2112.jpg	2248.jpg	49	47	0	u	2	0	1013.55	0.29	0.32
BMI_bf_121	0	1	01	1	10	5.002203e+01	1114.jpg	1262.jpg	16	7	0	i	1	1	1351.59	0.69	0.78
BMI_bf_121	0	1	01	1	11	5.302539e+01	2058.jpg	2155.jpg	46	52	0	i	2	1	1104.63	0.32	0.27
BMI_bf_121	0	1	01	1	12	5.801432e+01	2209.jpg	1216.jpg	15	17	1	u	1	1	930.89	0.71	0.68
BMI_bf_121	0	1	01	1	13	6.201880e+01	2110.jpg	2094.jpg	50	54	1	i	2	0	1291.63	0.29	0.25
BMI_bf_121	0	1	01	1	14	7.101221e+01	2155.jpg	2112.jpg	52	49	1	u	2	1	1017.35	0.27	0.29
BMI_bf_121	0	1	01	1	15	7.401557e+01	2118.jpg	2053.jpg	13	14	1	i	1	0	1006.65	0.72	0.72
BMI_bf_121	0	1	01	1	16	7.902119e+01	1035.jpg	1130.jpg	12	11	1	i	1	0	996.24	0.72	0.73
BMI_bf_121	0	1	01	1	17	8.501123e+01	1246.jpg	2248.jpg	48	47	0	u	2	0	811.45	0.32	0.32
BMI_bf_121	0	1	01	1	18	8.801460e+01	2039.jpg	2155.jpg	43	52	0	i	2	1	991.99	0.34	0.27
BMI_bf_121	0	1	01	1	19	9.302022e+01	2094.jpg	1007.jpg	54	44	0	i	2	1	734.12	0.25	0.34
BMI_bf_121	0	1	01	1	20	9.702470e+01	2248.jpg	2039.jpg	47	43	1	i	2	0	1151.08	0.32	0.34
BMI_bf_121	0	1	01	1	21	1.020136e+02	1246.jpg	2155.jpg	48	52	0	u	2	0	853.61	0.32	0.27
BMI_bf_121	0	1	01	1	22	1.070192e+02	1007.jpg	1246.jpg	44	48	1	i	2	0	1484.51	0.34	0.32
BMI_bf_121	0	1	01	1	23	1.100226e+02	1255.jpg	1216.jpg	10	17	1	x	1	999	999000.00	0.76	0.68
BMI_bf_121	0	1	01	1	24	1.130260e+02	2010.jpg	1145.jpg	55	5	0	i	4	1	686.78	0.23	0.80
BMI_bf_121	0	1	01	1	25	1.250227e+02	2039.jpg	1007.jpg	43	44	0	x	2	999	999000.00	0.34	0.34
BMI_bf_121	0	1	01	1	26	1.290105e+02	1130.jpg	2118.jpg	11	13	0	i	1	1	745.46	0.73	0.72
BMI_bf_121	0	1	01	1	27	1.320139e+02	1130.jpg	2125.jpg	11	18	0	i	1	1	847.18	0.73	0.67
BMI_bf_121	0	1	01	1	28	1.390218e+02	1262.jpg	1210.jpg	7	9	1	i	1	0	702.25	0.78	0.76
BMI_bf_121	0	1	01	1	29	1.420251e+02	2118.jpg	1031.jpg	13	8	1	i	1	0	871.49	0.72	0.78
BMI_bf_121	0	1	01	1	30	1.490163e+02	2058.jpg	2212.jpg	46	53	0	i	2	1	1260.68	0.32	0.27
BMI_bf_121	0	1	01	1	31	1.540219e+02	1255.jpg	2053.jpg	10	14	1	i	1	0	665.23	0.76	0.72
BMI_bf_121	0	1	01	1	32	1.580264e+02	1114.jpg	2118.jpg	16	13	0	i	1	1	980.93	0.69	0.72
BMI_bf_121	0	1	01	1	33	1.630153e+02	2155.jpg	2094.jpg	52	54	1	u	2	1	705.97	0.27	0.25
BMI_bf_121	0	1	01	1	34	1.690221e+02	1210.jpg	1255.jpg	9	10	0	u	1	0	1202.05	0.76	0.76
BMI_bf_121	0	1	01	1	35	1.730265e+02	1031.jpg	2125.jpg	8	18	0	i	1	1	707.73	0.78	0.67
BMI_bf_121	0	1	01	1	36	1.760132e+02	1035.jpg	1031.jpg	12	8	1	i	1	0	556.18	0.72	0.78
BMI_bf_121	0	1	01	1	37	1.790166e+02	2112.jpg	1007.jpg	49	44	0	u	2	0	1209.23	0.29	0.34
BMI_bf_121	0	1	01	1	38	1.820200e+02	2125.jpg	1216.jpg	18	17	1	i	1	0	680.96	0.67	0.68
