subjectID	 scanner	 order	 block	 run	 trial	 onsettime	 ImageLeft	 ImageRight	 bidIndexLeft	 bidIndexRight	 IsleftGo	 Response	 PairType	 Outcome	 RT	 bidLeft	 bidRight	 
BMI_bfr_114	 0	 2	 01	 2	 1	 2.018428e+00	 108.jpg	 107.jpg	 10	 11	 0	 u	 1	 0	 341.88	 0.62	 0.62	 
BMI_bfr_114	 0	 2	 01	 2	 2	 7.007347e+00	 117.jpg	 139.jpg	 55	 26	 0	 i	 3	 1	 449.40	 0.33	 0.53	 
BMI_bfr_114	 0	 2	 01	 2	 3	 1.501630e+01	 126.jpg	 160.jpg	 46	 52	 1	 u	 2	 1	 417.08	 0.40	 0.36	 
BMI_bfr_114	 0	 2	 01	 2	 4	 1.801966e+01	 103.jpg	 114.jpg	 18	 17	 0	 u	 1	 0	 406.38	 0.55	 0.56	 
BMI_bfr_114	 0	 2	 01	 2	 5	 2.501082e+01	 128.jpg	 120.jpg	 43	 47	 1	 u	 2	 1	 525.51	 0.43	 0.39	 
BMI_bfr_114	 0	 2	 01	 2	 6	 2.801418e+01	 144.jpg	 131.jpg	 5	 57	 1	 i	 4	 0	 481.06	 0.68	 0.32	 
BMI_bfr_114	 0	 2	 01	 2	 7	 3.900983e+01	 154.jpg	 123.jpg	 19	 15	 1	 u	 1	 1	 342.25	 0.55	 0.59	 
BMI_bfr_114	 0	 2	 01	 2	 8	 4.301431e+01	 154.jpg	 137.jpg	 19	 20	 1	 u	 1	 1	 432.87	 0.55	 0.55	 
BMI_bfr_114	 0	 2	 01	 2	 9	 4.701879e+01	 146.jpg	 117.jpg	 3	 55	 1	 u	 3	 1	 489.82	 0.72	 0.33	 
BMI_bfr_114	 0	 2	 01	 2	 10	 5.002216e+01	 115.jpg	 117.jpg	 23	 55	 1	 i	 3	 0	 434.08	 0.54	 0.33	 
BMI_bfr_114	 0	 2	 01	 2	 11	 5.300883e+01	 121.jpg	 130.jpg	 12	 9	 0	 u	 1	 0	 350.05	 0.61	 0.62	 
BMI_bfr_114	 0	 2	 01	 2	 12	 5.801444e+01	 138.jpg	 156.jpg	 48	 45	 1	 i	 2	 0	 497.18	 0.38	 0.40	 
BMI_bfr_114	 0	 2	 01	 2	 13	 6.201891e+01	 140.jpg	 128.jpg	 39	 43	 0	 u	 2	 0	 374.14	 0.47	 0.43	 
BMI_bfr_114	 0	 2	 01	 2	 14	 7.101230e+01	 147.jpg	 138.jpg	 44	 48	 0	 u	 2	 0	 549.90	 0.41	 0.38	 
BMI_bfr_114	 0	 2	 01	 2	 15	 7.401566e+01	 108.jpg	 116.jpg	 10	 22	 0	 i	 1	 1	 336.70	 0.62	 0.54	 
BMI_bfr_114	 0	 2	 01	 2	 16	 7.902127e+01	 150.jpg	 108.jpg	 8	 10	 1	 i	 1	 0	 405.07	 0.63	 0.62	 
BMI_bfr_114	 0	 2	 01	 2	 17	 8.501131e+01	 123.jpg	 116.jpg	 15	 22	 0	 u	 1	 0	 704.03	 0.59	 0.54	 
BMI_bfr_114	 0	 2	 01	 2	 18	 8.801467e+01	 123.jpg	 127.jpg	 15	 14	 0	 i	 1	 1	 558.39	 0.59	 0.60	 
BMI_bfr_114	 0	 2	 01	 2	 19	 9.302028e+01	 121.jpg	 154.jpg	 12	 19	 0	 i	 1	 1	 559.19	 0.61	 0.55	 
BMI_bfr_114	 0	 2	 01	 2	 20	 9.700807e+01	 156.jpg	 153.jpg	 45	 49	 0	 u	 2	 0	 419.07	 0.40	 0.37	 
BMI_bfr_114	 0	 2	 01	 2	 21	 1.020137e+02	 120.jpg	 126.jpg	 47	 46	 0	 i	 2	 1	 363.71	 0.39	 0.40	 
BMI_bfr_114	 0	 2	 01	 2	 22	 1.070193e+02	 139.jpg	 110.jpg	 26	 35	 1	 u	 3	 1	 420.83	 0.53	 0.49	 
BMI_bfr_114	 0	 2	 01	 2	 23	 1.100226e+02	 110.jpg	 115.jpg	 35	 23	 0	 i	 3	 1	 466.40	 0.49	 0.54	 
BMI_bfr_114	 0	 2	 01	 2	 24	 1.130093e+02	 145.jpg	 116.jpg	 21	 22	 0	 i	 1	 1	 483.54	 0.54	 0.54	 
BMI_bfr_114	 0	 2	 01	 2	 25	 1.250061e+02	 116.jpg	 121.jpg	 22	 12	 1	 u	 1	 1	 547.37	 0.54	 0.61	 
BMI_bfr_114	 0	 2	 01	 2	 26	 1.290105e+02	 107.jpg	 155.jpg	 11	 7	 1	 i	 1	 0	 390.56	 0.62	 0.64	 
BMI_bfr_114	 0	 2	 01	 2	 27	 1.320139e+02	 154.jpg	 155.jpg	 19	 7	 1	 u	 1	 1	 514.85	 0.55	 0.64	 
BMI_bfr_114	 0	 2	 01	 2	 28	 1.390218e+02	 103.jpg	 130.jpg	 18	 9	 0	 u	 1	 0	 358.55	 0.55	 0.62	 
BMI_bfr_114	 0	 2	 01	 2	 29	 1.420084e+02	 117.jpg	 135.jpg	 55	 6	 0	 i	 3	 1	 634.52	 0.33	 0.66	 
BMI_bfr_114	 0	 2	 01	 2	 30	 1.490163e+02	 121.jpg	 134.jpg	 12	 16	 0	 u	 1	 0	 748.25	 0.61	 0.56	 
BMI_bfr_114	 0	 2	 01	 2	 31	 1.540219e+02	 147.jpg	 153.jpg	 44	 49	 0	 i	 2	 1	 569.18	 0.41	 0.37	 
BMI_bfr_114	 0	 2	 01	 2	 32	 1.580097e+02	 131.jpg	 142.jpg	 57	 25	 0	 u	 4	 0	 440.26	 0.32	 0.53	 
BMI_bfr_114	 0	 2	 01	 2	 33	 1.630153e+02	 158.jpg	 160.jpg	 51	 52	 1	 u	 2	 1	 497.38	 0.36	 0.36	 
BMI_bfr_114	 0	 2	 01	 2	 34	 1.690220e+02	 134.jpg	 145.jpg	 16	 21	 1	 i	 1	 0	 498.44	 0.56	 0.54	 
BMI_bfr_114	 0	 2	 01	 2	 35	 1.730098e+02	 116.jpg	 103.jpg	 22	 18	 1	 u	 1	 1	 493.33	 0.54	 0.55	 
BMI_bfr_114	 0	 2	 01	 2	 36	 1.760131e+02	 108.jpg	 134.jpg	 10	 16	 0	 i	 1	 1	 313.90	 0.62	 0.56	 
BMI_bfr_114	 0	 2	 01	 2	 37	 1.790165e+02	 128.jpg	 109.jpg	 43	 42	 1	 i	 2	 0	 393.11	 0.43	 0.45	 
BMI_bfr_114	 0	 2	 01	 2	 38	 1.820199e+02	 112.jpg	 106.jpg	 53	 54	 0	 u	 2	 0	 314.89	 0.35	 0.35	 
BMI_bfr_114	 0	 2	 01	 2	 39	 1.860077e+02	 147.jpg	 128.jpg	 44	 43	 0	 i	 2	 1	 354.79	 0.41	 0.43	 
BMI_bfr_114	 0	 2	 01	 2	 40	 1.900121e+02	 126.jpg	 156.jpg	 46	 45	 1	 u	 2	 1	 603.01	 0.40	 0.40	 
BMI_bfr_114	 0	 2	 01	 2	 41	 1.960189e+02	 102.jpg	 126.jpg	 50	 46	 0	 i	 2	 1	 435.30	 0.36	 0.40	 
BMI_bfr_114	 0	 2	 01	 2	 42	 2.050123e+02	 105.jpg	 119.jpg	 4	 56	 1	 i	 4	 0	 386.07	 0.69	 0.32	 
BMI_bfr_114	 0	 2	 01	 2	 43	 2.080156e+02	 147.jpg	 118.jpg	 44	 40	 0	 i	 2	 1	 409.11	 0.41	 0.46	 
BMI_bfr_114	 0	 2	 01	 2	 44	 2.120201e+02	 118.jpg	 120.jpg	 40	 47	 1	 u	 2	 1	 353.52	 0.46	 0.39	 
BMI_bfr_114	 0	 2	 01	 2	 45	 2.170090e+02	 114.jpg	 123.jpg	 17	 15	 1	 i	 1	 0	 483.61	 0.56	 0.59	 
BMI_bfr_114	 0	 2	 01	 2	 46	 2.200124e+02	 111.jpg	 142.jpg	 37	 25	 0	 i	 4	 1	 337.91	 0.49	 0.53	 
BMI_bfr_114	 0	 2	 01	 2	 47	 2.240169e+02	 140.jpg	 158.jpg	 39	 51	 0	 i	 2	 1	 406.09	 0.47	 0.36	 
BMI_bfr_114	 0	 2	 01	 2	 48	 2.340114e+02	 146.jpg	 113.jpg	 3	 38	 1	 u	 3	 1	 717.01	 0.72	 0.48	 
