subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
BMI_bfr_103	 1	 8	 129.jpg	 1.340326e+03	 22	 1.056301e+03	 2200	 4.837144e+02	 98	 1.341363e+03	 550.00	 433.33	 57.00	 29	 0.16	 
BMI_bfr_103	 1	 8	 132.jpg	 1.345315e+03	 24	 999000	 240	 999000	 999	 1.346335e+03	 550.00	 433.33	 46.00	 32	 0.30	 
BMI_bfr_103	 1	 8	 131.jpg	 1.347317e+03	 24	 999000	 240	 999000	 999	 1.348335e+03	 550.00	 433.33	 31.00	 31	 0.51	 
BMI_bfr_103	 1	 8	 102.jpg	 1.349319e+03	 24	 999000	 240	 999000	 999	 1.350337e+03	 550.00	 433.33	 32.00	 2	 0.50	 
BMI_bfr_103	 1	 8	 140.jpg	 1.355326e+03	 11	 9.180547e+02	 110	 5.504283e+02	 98	 1.356361e+03	 566.67	 433.33	 10.00	 40	 0.74	 
BMI_bfr_103	 1	 8	 109.jpg	 1.357328e+03	 24	 999000	 240	 999000	 999	 1.358346e+03	 566.67	 433.33	 41.00	 9	 0.39	 
BMI_bfr_103	 1	 8	 137.jpg	 1.360315e+03	 12	 999000	 120	 999000	 999	 1.361333e+03	 566.67	 433.33	 9.00	 37	 0.74	 
BMI_bfr_103	 1	 8	 119.jpg	 1.362317e+03	 22	 8.345235e+02	 220	 4.337316e+02	 98	 1.363352e+03	 566.67	 450.00	 39.00	 19	 0.40	 
BMI_bfr_103	 1	 8	 138.jpg	 1.366322e+03	 22	 8.465928e+02	 220	 4.503955e+02	 98	 1.367356e+03	 566.67	 466.67	 53.00	 38	 0.21	 
BMI_bfr_103	 1	 8	 150.jpg	 1.368324e+03	 12	 999000	 120	 999000	 999	 1.369342e+03	 566.67	 466.67	 11.00	 50	 0.74	 
BMI_bfr_103	 1	 8	 133.jpg	 1.373330e+03	 22	 7.689584e+02	 220	 4.670440e+02	 98	 1.374364e+03	 566.67	 483.33	 50.00	 33	 0.23	 
BMI_bfr_103	 1	 8	 116.jpg	 1.380321e+03	 22	 7.756935e+02	 220	 4.837367e+02	 98	 1.381370e+03	 566.67	 500.00	 45.00	 16	 0.31	 
BMI_bfr_103	 1	 8	 125.jpg	 1.382323e+03	 24	 999000	 240	 999000	 999	 1.383341e+03	 566.67	 500.00	 51.00	 25	 0.23	 
BMI_bfr_103	 1	 8	 118.jpg	 1.385326e+03	 12	 999000	 120	 999000	 999	 1.386344e+03	 566.67	 500.00	 1.00	 18	 0.93	 
BMI_bfr_103	 1	 8	 151.jpg	 1.388330e+03	 24	 999000	 240	 999000	 999	 1.389348e+03	 566.67	 500.00	 40.00	 51	 0.39	 
BMI_bfr_103	 1	 8	 159.jpg	 1.392317e+03	 22	 8.958104e+02	 220	 5.004264e+02	 98	 1.393369e+03	 566.67	 516.67	 52.00	 59	 0.23	 
BMI_bfr_103	 1	 8	 141.jpg	 1.396322e+03	 24	 999000	 240	 999000	 999	 1.397342e+03	 566.67	 516.67	 33.00	 41	 0.47	 
BMI_bfr_103	 1	 8	 115.jpg	 1.400326e+03	 24	 999000	 240	 999000	 999	 1.401344e+03	 566.67	 516.67	 60.00	 15	 0.08	 
BMI_bfr_103	 1	 8	 106.jpg	 1.403330e+03	 12	 999000	 120	 999000	 999	 1.404348e+03	 566.67	 516.67	 30.00	 6	 0.52	 
BMI_bfr_103	 1	 8	 139.jpg	 1.409320e+03	 22	 9.492072e+02	 220	 5.170747e+02	 98	 1.410357e+03	 566.67	 533.33	 56.00	 39	 0.18	 
BMI_bfr_103	 1	 8	 136.jpg	 1.411322e+03	 22	 8.483849e+02	 220	 5.337280e+02	 98	 1.412359e+03	 566.67	 550.00	 44.00	 36	 0.32	 
BMI_bfr_103	 1	 8	 157.jpg	 1.414326e+03	 12	 999000	 120	 999000	 999	 1.415343e+03	 566.67	 550.00	 16.00	 57	 0.69	 
BMI_bfr_103	 1	 8	 128.jpg	 1.416328e+03	 11	 1.029150e+03	 1100	 5.670801e+02	 98	 1.417364e+03	 516.67	 550.00	 15.00	 28	 0.69	 
