subjectID	 scanner	 order	 block	 run	 trial	 onsettime	 ImageLeft	 ImageRight	 bidIndexLeft	 bidIndexRight	 IsleftGo	 Response	 PairType	 Outcome	 RT	 bidLeft	 bidRight	 
BMI_bfr_103	 0	 1	 02	 2	 1	 2.018458e+00	 133.jpg	 125.jpg	 50	 51	 1	 i	 2	 0	 859.35	 0.23	 0.23	 
BMI_bfr_103	 0	 1	 02	 2	 2	 5.005134e+00	 138.jpg	 148.jpg	 53	 49	 1	 u	 2	 1	 1304.10	 0.21	 0.28	 
BMI_bfr_103	 0	 1	 02	 2	 3	 1.201297e+01	 138.jpg	 125.jpg	 53	 51	 1	 u	 2	 1	 990.31	 0.21	 0.23	 
BMI_bfr_103	 0	 1	 02	 2	 4	 1.601745e+01	 153.jpg	 112.jpg	 35	 3	 0	 i	 4	 1	 957.25	 0.47	 0.85	 
BMI_bfr_103	 0	 1	 02	 2	 5	 2.100635e+01	 146.jpg	 128.jpg	 22	 15	 0	 i	 1	 1	 862.34	 0.61	 0.69	 
BMI_bfr_103	 0	 1	 02	 2	 6	 2.501083e+01	 107.jpg	 140.jpg	 19	 10	 0	 i	 1	 1	 806.75	 0.65	 0.74	 
BMI_bfr_103	 0	 1	 02	 2	 7	 2.901531e+01	 138.jpg	 132.jpg	 53	 46	 1	 i	 2	 0	 976.24	 0.21	 0.30	 
BMI_bfr_103	 0	 1	 02	 2	 8	 3.201868e+01	 108.jpg	 109.jpg	 42	 41	 1	 u	 2	 1	 627.98	 0.39	 0.39	 
BMI_bfr_103	 0	 1	 02	 2	 9	 3.500534e+01	 128.jpg	 121.jpg	 15	 8	 1	 i	 1	 0	 769.02	 0.69	 0.76	 
BMI_bfr_103	 0	 1	 02	 2	 10	 4.001094e+01	 137.jpg	 128.jpg	 9	 15	 0	 u	 1	 0	 994.83	 0.74	 0.69	 
BMI_bfr_103	 0	 1	 02	 2	 11	 4.401542e+01	 125.jpg	 116.jpg	 51	 45	 0	 i	 2	 1	 804.29	 0.23	 0.31	 
BMI_bfr_103	 0	 1	 02	 2	 12	 4.902101e+01	 137.jpg	 154.jpg	 9	 7	 0	 i	 1	 1	 973.93	 0.74	 0.76	 
BMI_bfr_103	 0	 1	 02	 2	 13	 5.300881e+01	 140.jpg	 157.jpg	 10	 16	 1	 i	 1	 0	 822.55	 0.74	 0.69	 
BMI_bfr_103	 0	 1	 02	 2	 14	 5.601217e+01	 135.jpg	 156.jpg	 54	 47	 0	 u	 2	 0	 924.35	 0.21	 0.30	 
BMI_bfr_103	 0	 1	 02	 2	 15	 6.001665e+01	 138.jpg	 135.jpg	 53	 54	 1	 i	 2	 0	 745.03	 0.21	 0.21	 
BMI_bfr_103	 0	 1	 02	 2	 16	 6.600667e+01	 138.jpg	 151.jpg	 53	 40	 1	 i	 2	 0	 650.27	 0.21	 0.39	 
BMI_bfr_103	 0	 1	 02	 2	 17	 7.301450e+01	 125.jpg	 136.jpg	 51	 44	 0	 i	 2	 1	 1000.27	 0.23	 0.32	 
