subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bfr_103	 1	 5.167048e-01	 142.jpg	 105.jpg	 42	 5	 u	 0	 8.718492e+02
BMI_bfr_103	 2	 4.020624e+00	 137.jpg	 127.jpg	 37	 27	 u	 0	 6.868370e+02
BMI_bfr_103	 3	 7.524539e+00	 133.jpg	 117.jpg	 33	 17	 i	 0	 1.210602e+03
BMI_bfr_103	 4	 1.102845e+01	 109.jpg	 125.jpg	 9	 25	 u	 0	 1.228105e+03
BMI_bfr_103	 5	 1.451570e+01	 114.jpg	 106.jpg	 14	 6	 u	 0	 1.228509e+03
BMI_bfr_103	 6	 1.801961e+01	 160.jpg	 126.jpg	 60	 26	 u	 0	 1.133495e+03
BMI_bfr_103	 7	 2.152354e+01	 136.jpg	 155.jpg	 36	 55	 u	 0	 1.027249e+03
BMI_bfr_103	 8	 2.502746e+01	 142.jpg	 157.jpg	 42	 57	 i	 0	 8.760059e+02
BMI_bfr_103	 9	 2.851469e+01	 154.jpg	 116.jpg	 54	 16	 u	 0	 9.213848e+02
BMI_bfr_103	 10	 3.201861e+01	 107.jpg	 126.jpg	 7	 26	 i	 0	 9.614092e+02
BMI_bfr_103	 11	 3.552253e+01	 108.jpg	 114.jpg	 8	 14	 i	 0	 1.147640e+03
BMI_bfr_103	 12	 3.902645e+01	 154.jpg	 120.jpg	 54	 20	 u	 0	 1.097626e+03
BMI_bfr_103	 13	 4.251369e+01	 151.jpg	 119.jpg	 51	 19	 u	 0	 1.154291e+03
BMI_bfr_103	 14	 4.601761e+01	 146.jpg	 127.jpg	 46	 27	 u	 0	 8.005312e+02
BMI_bfr_103	 15	 4.952154e+01	 160.jpg	 123.jpg	 60	 23	 u	 0	 8.967657e+02
BMI_bfr_103	 16	 5.302544e+01	 152.jpg	 150.jpg	 52	 50	 u	 0	 1.105547e+03
BMI_bfr_103	 17	 5.652936e+01	 115.jpg	 103.jpg	 15	 3	 i	 0	 8.980022e+02
BMI_bfr_103	 18	 6.001660e+01	 111.jpg	 152.jpg	 11	 52	 i	 0	 8.759028e+02
BMI_bfr_103	 19	 6.352052e+01	 155.jpg	 129.jpg	 55	 29	 u	 0	 9.609105e+02
BMI_bfr_103	 20	 6.702443e+01	 128.jpg	 127.jpg	 28	 27	 u	 0	 1.079676e+03
BMI_bfr_103	 21	 7.052835e+01	 127.jpg	 145.jpg	 27	 45	 u	 0	 7.034071e+02
BMI_bfr_103	 22	 7.401559e+01	 154.jpg	 159.jpg	 54	 59	 u	 0	 7.600662e+02
BMI_bfr_103	 23	 7.751951e+01	 126.jpg	 103.jpg	 26	 3	 i	 0	 9.800490e+02
BMI_bfr_103	 24	 8.102343e+01	 109.jpg	 139.jpg	 9	 39	 u	 0	 1.267570e+03
BMI_bfr_103	 25	 8.452735e+01	 104.jpg	 119.jpg	 4	 19	 u	 0	 1.701337e+03
BMI_bfr_103	 26	 8.801459e+01	 146.jpg	 129.jpg	 46	 29	 u	 0	 1.386747e+03
BMI_bfr_103	 27	 9.151850e+01	 108.jpg	 138.jpg	 8	 38	 i	 0	 1.179221e+03
BMI_bfr_103	 28	 9.502242e+01	 119.jpg	 101.jpg	 19	 1	 i	 0	 1.241721e+03
BMI_bfr_103	 29	 9.852634e+01	 110.jpg	 123.jpg	 10	 23	 u	 0	 1.045479e+03
BMI_bfr_103	 30	 1.020136e+02	 157.jpg	 108.jpg	 57	 8	 u	 0	 7.534105e+02
BMI_bfr_103	 31	 1.055175e+02	 117.jpg	 155.jpg	 17	 55	 u	 0	 7.033625e+02
BMI_bfr_103	 32	 1.090214e+02	 153.jpg	 132.jpg	 53	 32	 u	 0	 1.407147e+03
BMI_bfr_103	 33	 1.125253e+02	 133.jpg	 129.jpg	 33	 29	 u	 0	 1.053347e+03
BMI_bfr_103	 34	 1.160126e+02	 113.jpg	 120.jpg	 13	 20	 u	 0	 7.837733e+02
BMI_bfr_103	 35	 1.195165e+02	 145.jpg	 105.jpg	 45	 5	 i	 0	 1.071272e+03
