subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BMI_bfr_114	0	2	01	2	1	2.018825e+00	119.jpg	160.jpg	47	46	0	i	2	1	794.68	0.32	0.32
BMI_bfr_114	0	2	01	2	2	5.005612e+00	122.jpg	152.jpg	10	9	0	i	1	1	543.90	0.77	0.80
BMI_bfr_114	0	2	01	2	3	9.010005e+00	102.jpg	141.jpg	8	18	1	u	1	1	555.50	0.80	0.64
BMI_bfr_114	0	2	01	2	4	1.501678e+01	133.jpg	113.jpg	45	43	0	i	2	1	852.73	0.32	0.33
BMI_bfr_114	0	2	01	2	5	2.100686e+01	156.jpg	111.jpg	49	53	1	u	2	1	750.67	0.28	0.25
BMI_bfr_114	0	2	01	2	6	2.601240e+01	102.jpg	136.jpg	8	13	1	u	1	1	665.11	0.80	0.68
BMI_bfr_114	0	2	01	2	7	3.001690e+01	121.jpg	154.jpg	15	16	0	i	1	1	788.61	0.67	0.66
BMI_bfr_114	0	2	01	2	8	3.500587e+01	160.jpg	131.jpg	46	44	1	i	2	0	1087.61	0.32	0.33
BMI_bfr_114	0	2	01	2	9	4.101252e+01	143.jpg	111.jpg	51	53	1	u	2	1	752.95	0.26	0.25
BMI_bfr_114	0	2	01	2	10	4.401598e+01	131.jpg	113.jpg	44	43	0	i	2	1	701.52	0.33	0.33
BMI_bfr_114	0	2	01	2	11	4.701937e+01	122.jpg	125.jpg	10	17	0	u	1	0	938.16	0.77	0.65
BMI_bfr_114	0	2	01	2	12	5.100710e+01	101.jpg	121.jpg	14	15	1	u	1	1	726.42	0.68	0.67
BMI_bfr_114	0	2	01	2	13	5.601273e+01	102.jpg	107.jpg	8	7	1	u	1	1	544.77	0.80	0.81
BMI_bfr_114	0	2	01	2	14	5.901608e+01	105.jpg	128.jpg	50	48	0	i	2	1	581.43	0.27	0.29
BMI_bfr_114	0	2	01	2	15	6.201945e+01	157.jpg	144.jpg	5	56	1	u	4	1	810.07	0.82	0.21
BMI_bfr_114	0	2	01	2	16	6.600734e+01	113.jpg	106.jpg	43	52	1	u	2	1	574.17	0.33	0.26
BMI_bfr_114	0	2	01	2	17	8.000640e+01	111.jpg	113.jpg	53	43	0	i	2	1	639.10	0.25	0.33
BMI_bfr_114	0	2	01	2	18	8.801535e+01	156.jpg	133.jpg	49	45	1	u	2	1	782.15	0.28	0.32
BMI_bfr_114	0	2	01	2	19	9.400546e+01	119.jpg	128.jpg	47	48	0	i	2	1	816.04	0.32	0.29
BMI_bfr_114	0	2	01	2	20	9.700878e+01	105.jpg	156.jpg	50	49	0	i	2	1	1172.72	0.27	0.28
BMI_bfr_114	0	2	01	2	21	1.010132e+02	127.jpg	133.jpg	54	45	1	u	2	1	720.28	0.23	0.32
BMI_bfr_114	0	2	01	2	22	1.070031e+02	114.jpg	154.jpg	12	16	0	u	1	0	818.42	0.72	0.66
BMI_bfr_114	0	2	01	2	23	1.100067e+02	101.jpg	114.jpg	14	12	1	i	1	0	966.85	0.68	0.72
BMI_bfr_114	0	2	01	2	24	1.130101e+02	136.jpg	101.jpg	13	14	0	i	1	1	875.38	0.68	0.68
BMI_bfr_114	0	2	01	2	25	1.160134e+02	141.jpg	125.jpg	18	17	0	i	1	1	1240.10	0.64	0.65
BMI_bfr_114	0	2	01	2	26	1.230048e+02	136.jpg	152.jpg	13	9	0	i	1	1	656.75	0.68	0.80
BMI_bfr_114	0	2	01	2	27	1.260079e+02	154.jpg	107.jpg	16	7	1	u	1	1	669.57	0.66	0.81
BMI_bfr_114	0	2	01	2	28	1.290114e+02	141.jpg	101.jpg	18	14	0	i	1	1	594.10	0.64	0.68
BMI_bfr_114	0	2	01	2	29	1.340170e+02	127.jpg	105.jpg	54	50	1	u	2	1	676.47	0.23	0.27
BMI_bfr_114	0	2	01	2	30	1.370034e+02	102.jpg	121.jpg	8	15	1	u	1	1	626.15	0.80	0.67
BMI_bfr_114	0	2	01	2	31	1.410081e+02	123.jpg	115.jpg	6	55	1	u	4	1	693.41	0.82	0.23
BMI_bfr_114	0	2	01	2	32	1.470148e+02	141.jpg	154.jpg	18	16	0	i	1	1	758.69	0.64	0.66
BMI_bfr_114	0	2	01	2	33	1.500183e+02	107.jpg	125.jpg	7	17	0	i	1	1	1115.24	0.81	0.65
BMI_bfr_114	0	2	01	2	34	1.570094e+02	143.jpg	105.jpg	51	50	1	u	2	1	1020.07	0.26	0.27
BMI_bfr_114	0	2	01	2	35	1.620151e+02	131.jpg	156.jpg	44	49	0	u	2	0	1350.42	0.33	0.28
BMI_bfr_114	0	2	01	2	36	1.660195e+02	160.jpg	106.jpg	46	52	1	i	2	0	761.98	0.32	0.26
BMI_bfr_114	0	2	01	2	37	1.690063e+02	106.jpg	127.jpg	52	54	0	i	2	1	735.21	0.26	0.23
BMI_bfr_114	0	2	01	2	38	1.720096e+02	151.jpg	141.jpg	11	18	1	u	1	1	691.92	0.77	0.64
