subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
BMI_bfr_114	 2	 13	 114.jpg	 1.606206e+03	 12	 999000	 120	 999000	 999	 1.607224e+03	 666.67	 683.33	 12.00	 14	 0.72	 
BMI_bfr_114	 2	 13	 155.jpg	 1.608208e+03	 12	 999000	 120	 999000	 999	 1.609226e+03	 666.67	 683.33	 20.00	 55	 0.63	 
BMI_bfr_114	 2	 13	 151.jpg	 1.612213e+03	 11	 1.009759e+03	 1100	 6.670057e+02	 98	 1.613247e+03	 616.67	 683.33	 11.00	 51	 0.77	 
BMI_bfr_114	 2	 13	 133.jpg	 1.615199e+03	 24	 999000	 240	 999000	 999	 1.616217e+03	 616.67	 683.33	 45.00	 33	 0.32	 
BMI_bfr_114	 2	 13	 122.jpg	 1.617202e+03	 12	 999000	 120	 999000	 999	 1.618219e+03	 616.67	 683.33	 10.00	 22	 0.77	 
BMI_bfr_114	 2	 13	 121.jpg	 1.620205e+03	 12	 999000	 120	 999000	 999	 1.621223e+03	 616.67	 683.33	 15.00	 21	 0.67	 
BMI_bfr_114	 2	 13	 102.jpg	 1.624210e+03	 11	 8.768615e+02	 110	 6.170563e+02	 98	 1.625244e+03	 633.33	 683.33	 8.00	 2	 0.80	 
BMI_bfr_114	 2	 13	 153.jpg	 1.628214e+03	 12	 999000	 120	 999000	 999	 1.629232e+03	 633.33	 683.33	 3.00	 53	 0.90	 
BMI_bfr_114	 2	 13	 140.jpg	 1.630199e+03	 24	 999000	 240	 999000	 999	 1.631220e+03	 633.33	 683.33	 40.00	 40	 0.37	 
BMI_bfr_114	 2	 13	 125.jpg	 1.635205e+03	 11	 9.050999e+02	 110	 6.338027e+02	 98	 1.636240e+03	 650.00	 683.33	 17.00	 25	 0.65	 
BMI_bfr_114	 2	 13	 113.jpg	 1.637208e+03	 22	 9.509293e+02	 220	 6.836798e+02	 98	 1.638259e+03	 650.00	 700.00	 43.00	 13	 0.33	 
