Subject	StimName	StimNum	Rank	Wins	Loses	Total
BMI_bf_101	001.tif	1	3.96E-01	4	6	10
BMI_bf_101	002.tif	2	2.49E-01	1	9	10
BMI_bf_101	003.tif	3	4.18E-01	4	6	10
BMI_bf_101	004.tif	4	4.48E-01	3	7	10
BMI_bf_101	005.tif	5	3.75E-01	4	6	10
BMI_bf_101	006.tif	6	1.49E-01	1	9	10
BMI_bf_101	007.tif	7	3.62E-01	2	8	10
BMI_bf_101	008.tif	8	0.00E+00	0	10	10
BMI_bf_101	009.tif	9	3.92E-01	4	6	10
BMI_bf_101	010.tif	10	2.14E-01	1	9	10
BMI_bf_101	011.tif	11	6.64E-01	8	2	10
BMI_bf_101	012.tif	12	1.82E-01	1	9	10
BMI_bf_101	013.tif	13	4.30E-01	3	6	10
BMI_bf_101	014.tif	14	2.45E-01	2	8	10
BMI_bf_101	015.tif	15	1.79E-01	2	8	10
BMI_bf_101	016.tif	16	1.80E-01	1	9	10
BMI_bf_101	017.tif	17	1.98E-01	1	9	10
BMI_bf_101	018.tif	18	1.97E-01	0	10	10
BMI_bf_101	019.tif	19	4.84E-01	5	5	10
BMI_bf_101	020.tif	20	7.08E-01	8	2	10
BMI_bf_101	021.tif	21	1.75E-01	0	9	10
BMI_bf_101	022.tif	22	3.87E-01	3	7	10
BMI_bf_101	023.tif	23	2.69E-01	2	8	10
BMI_bf_101	024.tif	24	5.27E-01	6	4	10
BMI_bf_101	025.tif	25	3.56E-01	4	6	10
BMI_bf_101	026.tif	26	3.83E-01	4	6	10
BMI_bf_101	027.tif	27	2.78E-01	2	7	10
BMI_bf_101	028.tif	28	6.75E-01	7	3	10
BMI_bf_101	029.tif	29	3.78E-01	4	6	10
BMI_bf_101	030.tif	30	4.89E-01	5	5	10
BMI_bf_101	101.tif	31	8.99E-01	10	0	10
BMI_bf_101	102.tif	32	8.08E-01	9	1	10
BMI_bf_101	103.tif	33	6.07E-01	7	3	10
BMI_bf_101	104.tif	34	6.12E-01	6	4	10
BMI_bf_101	105.tif	35	1.06E-01	0	10	10
BMI_bf_101	106.tif	36	5.51E-01	7	3	10
BMI_bf_101	107.tif	37	2.78E-01	2	7	10
BMI_bf_101	108.tif	38	7.40E-01	8	2	10
BMI_bf_101	109.tif	39	8.12E-01	9	1	10
BMI_bf_101	110.tif	40	7.00E-01	8	2	10
BMI_bf_101	111.tif	41	8.73E-01	10	0	10
BMI_bf_101	112.tif	42	4.92E-01	4	6	10
BMI_bf_101	113.tif	43	6.17E-01	7	3	10
BMI_bf_101	114.tif	44	5.73E-01	8	2	10
BMI_bf_101	115.tif	45	7.10E-01	7	3	10
BMI_bf_101	116.tif	46	7.76E-01	9	1	10
BMI_bf_101	117.tif	47	4.10E-01	4	6	10
BMI_bf_101	118.tif	48	6.43E-01	7	3	10
BMI_bf_101	119.tif	49	6.71E-01	6	4	10
BMI_bf_101	120.tif	50	6.53E-01	6	4	10
BMI_bf_101	121.tif	51	8.03E-01	8	2	10
BMI_bf_101	122.tif	52	5.34E-01	3	7	10
BMI_bf_101	123.tif	53	5.66E-01	5	5	10
BMI_bf_101	124.tif	54	9.33E-01	10	0	10
BMI_bf_101	125.tif	55	4.70E-01	4	6	10
BMI_bf_101	126.tif	56	9.05E-01	9	1	10
BMI_bf_101	127.tif	57	7.71E-01	9	1	10
BMI_bf_101	128.tif	58	4.76E-01	5	5	10
BMI_bf_101	129.tif	59	7.95E-01	9	1	10
BMI_bf_101	130.tif	60	8.65E-01	10	0	10
