subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 3	 9321.jpg	 3.158115e+02	 24	 999000	 240	 999000	 999	 3.168282e+02	 550.00	 550.00	 45.00	 42	 0.29	 
n_210	 2	 3	 1271.jpg	 3.188115e+02	 24	 999000	 240	 999000	 999	 3.198281e+02	 550.00	 550.00	 52.00	 6	 0.18	 
n_210	 2	 3	 9909.jpg	 3.208115e+02	 11	 1.022230e+03	 1100	 5.499117e+02	 98	 3.218448e+02	 500.00	 550.00	 17.00	 59	 0.64	 
n_210	 2	 3	 6242.jpg	 3.228115e+02	 12	 999000	 120	 999000	 999	 3.238281e+02	 500.00	 550.00	 13.00	 20	 0.73	 
n_210	 2	 3	 6821.jpg	 3.248115e+02	 12	 999000	 120	 999000	 999	 3.258281e+02	 500.00	 550.00	 6.00	 27	 0.84	 
n_210	 2	 3	 2683.jpg	 3.278115e+02	 12	 999000	 120	 999000	 999	 3.288281e+02	 500.00	 550.00	 10.00	 14	 0.77	 
n_210	 2	 3	 1111.jpg	 3.298115e+02	 24	 999000	 240	 999000	 999	 3.308281e+02	 500.00	 550.00	 44.00	 5	 0.32	 
n_210	 2	 3	 9301.jpg	 3.338115e+02	 24	 999000	 240	 999000	 999	 3.348280e+02	 500.00	 550.00	 50.00	 41	 0.20	 
n_210	 2	 3	 3103.jpg	 3.358114e+02	 22	 9.342081e+02	 220	 5.499124e+02	 98	 3.368447e+02	 500.00	 566.67	 49.00	 17	 0.24	 
n_210	 2	 3	 1274.jpg	 3.408114e+02	 24	 999000	 240	 999000	 999	 3.418280e+02	 500.00	 566.67	 57.00	 7	 0.10	 
n_210	 2	 3	 9042.jpg	 3.428114e+02	 24	 999000	 240	 999000	 999	 3.438280e+02	 500.00	 566.67	 39.00	 35	 0.39	 
n_210	 2	 3	 2691.jpg	 3.468114e+02	 11	 8.461991e+02	 110	 4.998949e+02	 98	 3.478280e+02	 516.67	 566.67	 9.00	 15	 0.77	 
n_210	 2	 3	 9495.jpg	 3.488114e+02	 11	 1.134179e+03	 1100	 5.165820e+02	 98	 3.498446e+02	 466.67	 566.67	 11.00	 54	 0.73	 
n_210	 2	 3	 2205.jpg	 3.518113e+02	 24	 999000	 240	 999000	 999	 3.528279e+02	 466.67	 566.67	 47.00	 10	 0.28	 
n_210	 2	 3	 9008.jpg	 3.568113e+02	 24	 999000	 240	 999000	 999	 3.578279e+02	 466.67	 566.67	 58.00	 34	 0.10	 
n_210	 2	 3	 9395.jpg	 3.588113e+02	 11	 7.822211e+02	 110	 4.665845e+02	 98	 3.598447e+02	 483.33	 566.67	 14.00	 50	 0.69	 
n_210	 2	 3	 9373.jpg	 3.608113e+02	 24	 999000	 240	 999000	 999	 3.618279e+02	 483.33	 566.67	 55.00	 48	 0.15	 
n_210	 2	 3	 6370.jpg	 3.648113e+02	 24	 999000	 240	 999000	 999	 3.658279e+02	 483.33	 566.67	 40.00	 22	 0.37	 
n_210	 2	 3	 9600.jpg	 3.688112e+02	 11	 7.982019e+02	 110	 4.832431e+02	 98	 3.698445e+02	 500.00	 566.67	 16.00	 56	 0.67	 
n_210	 2	 3	 6210.jpg	 3.728112e+02	 12	 999000	 120	 999000	 999	 3.738278e+02	 500.00	 566.67	 3.00	 19	 0.90	 
n_210	 2	 3	 9427.jpg	 3.748112e+02	 11	 8.461984e+02	 110	 4.999021e+02	 98	 3.758278e+02	 516.67	 566.67	 8.00	 52	 0.80	 
n_210	 2	 3	 9622.jpg	 3.768112e+02	 12	 999000	 120	 999000	 999	 3.778278e+02	 516.67	 566.67	 12.00	 57	 0.73	 
n_210	 2	 3	 9561.jpg	 3.788112e+02	 22	 8.461769e+02	 220	 5.665837e+02	 98	 3.798278e+02	 516.67	 583.33	 51.00	 55	 0.20	 
n_210	 2	 3	 9340.jpg	 3.808112e+02	 12	 999000	 120	 999000	 999	 3.818278e+02	 516.67	 583.33	 4.00	 45	 0.86	 
n_210	 2	 3	 1002.jpg	 3.868111e+02	 24	 999000	 240	 999000	 999	 3.878277e+02	 516.67	 583.33	 56.00	 3	 0.12	 
