subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 12	 6312.jpg	 1.516021e+03	 22	 9.732465e+02	 220	 5.833190e+02	 98	 1.517037e+03	 516.67	 600.00	 48.00	 21	 0.28	 
n_210	 2	 12	 9340.jpg	 1.521021e+03	 12	 999000	 120	 999000	 999	 1.522037e+03	 516.67	 600.00	 4.00	 45	 0.86	 
n_210	 2	 12	 6370.jpg	 1.523021e+03	 24	 999000	 240	 999000	 999	 1.524037e+03	 516.67	 600.00	 40.00	 22	 0.37	 
n_210	 2	 12	 9301.jpg	 1.525021e+03	 24	 999000	 240	 999000	 999	 1.526037e+03	 516.67	 600.00	 50.00	 41	 0.20	 
n_210	 2	 12	 9600.jpg	 1.531021e+03	 11	 1.157149e+03	 1100	 5.165783e+02	 98	 1.532054e+03	 466.67	 600.00	 16.00	 56	 0.67	 
n_210	 2	 12	 8480.jpg	 1.533021e+03	 24	 999000	 240	 999000	 999	 1.534037e+03	 466.67	 600.00	 41.00	 32	 0.36	 
n_210	 2	 12	 6821.jpg	 1.536021e+03	 12	 999000	 120	 999000	 999	 1.537037e+03	 466.67	 600.00	 6.00	 27	 0.84	 
n_210	 2	 12	 6570.JPG	 1.538021e+03	 12	 999000	 120	 999000	 999	 1.539037e+03	 466.67	 600.00	 21.00	 25	 0.63	 
n_210	 2	 12	 9561.jpg	 1.542021e+03	 22	 8.931392e+02	 220	 5.999106e+02	 98	 1.543054e+03	 466.67	 616.67	 51.00	 55	 0.20	 
n_210	 2	 12	 1274.jpg	 1.544021e+03	 24	 999000	 240	 999000	 999	 1.545037e+03	 466.67	 616.67	 57.00	 7	 0.10	 
n_210	 2	 12	 9300.jpg	 1.549021e+03	 24	 999000	 240	 999000	 999	 1.550037e+03	 466.67	 616.67	 42.00	 40	 0.36	 
n_210	 2	 12	 9622.jpg	 1.556021e+03	 12	 999000	 120	 999000	 999	 1.557037e+03	 466.67	 616.67	 12.00	 57	 0.73	 
n_210	 2	 12	 9321.jpg	 1.558021e+03	 24	 999000	 240	 999000	 999	 1.559037e+03	 466.67	 616.67	 45.00	 42	 0.29	 
n_210	 2	 12	 3103.jpg	 1.561021e+03	 22	 1.013171e+03	 220	 6.165755e+02	 98	 1.562054e+03	 466.67	 633.33	 49.00	 17	 0.24	 
n_210	 2	 12	 2691.jpg	 1.564021e+03	 11	 1.181129e+03	 1100	 4.665738e+02	 98	 1.565054e+03	 416.67	 633.33	 9.00	 15	 0.77	 
