subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 5	 2205.jpg	 5.674433e+02	 24	 999000	 240	 999000	 999	 5.684599e+02	 550.00	 483.33	 47.00	 10	 0.28	 
n_210	 2	 5	 6570.JPG	 5.704266e+02	 12	 999000	 120	 999000	 999	 5.714432e+02	 550.00	 483.33	 21.00	 25	 0.63	 
n_210	 2	 5	 9008.jpg	 5.744266e+02	 24	 999000	 240	 999000	 999	 5.754432e+02	 550.00	 483.33	 58.00	 34	 0.10	 
n_210	 2	 5	 9291.jpg	 5.764266e+02	 12	 999000	 120	 999000	 999	 5.774432e+02	 550.00	 483.33	 7.00	 39	 0.83	 
n_210	 2	 5	 9495.jpg	 5.784265e+02	 11	 1.245498e+03	 1100	 5.501413e+02	 98	 5.794599e+02	 500.00	 483.33	 11.00	 54	 0.73	 
n_210	 2	 5	 9340.jpg	 5.824265e+02	 12	 999000	 120	 999000	 999	 5.834431e+02	 500.00	 483.33	 4.00	 45	 0.86	 
n_210	 2	 5	 9042.jpg	 5.844265e+02	 24	 999000	 240	 999000	 999	 5.854431e+02	 500.00	 483.33	 39.00	 35	 0.39	 
n_210	 2	 5	 9300.jpg	 5.894265e+02	 24	 999000	 240	 999000	 999	 5.904431e+02	 500.00	 483.33	 42.00	 40	 0.36	 
n_210	 2	 5	 9373.jpg	 5.914265e+02	 24	 999000	 240	 999000	 999	 5.924432e+02	 500.00	 483.33	 55.00	 48	 0.15	 
n_210	 2	 5	 1274.jpg	 5.944265e+02	 24	 999000	 240	 999000	 999	 5.954431e+02	 500.00	 483.33	 57.00	 7	 0.10	 
n_210	 2	 5	 9903.jpg	 5.974265e+02	 12	 999000	 120	 999000	 999	 5.984431e+02	 500.00	 483.33	 20.00	 58	 0.63	 
n_210	 2	 5	 9322.jpg	 6.014264e+02	 22	 8.374723e+02	 220	 4.832517e+02	 98	 6.024597e+02	 500.00	 500.00	 46.00	 43	 0.29	 
n_210	 2	 5	 2683.jpg	 6.044264e+02	 12	 999000	 120	 999000	 999	 6.054430e+02	 500.00	 500.00	 10.00	 14	 0.77	 
n_210	 2	 5	 1000.jpg	 6.064264e+02	 24	 999000	 240	 999000	 999	 6.074430e+02	 500.00	 500.00	 53.00	 1	 0.17	 
n_210	 2	 5	 9427.jpg	 6.094264e+02	 11	 8.214669e+02	 110	 4.999100e+02	 98	 6.104430e+02	 516.67	 500.00	 8.00	 52	 0.80	 
n_210	 2	 5	 9561.jpg	 6.134264e+02	 22	 1.029520e+03	 2200	 4.999059e+02	 98	 6.144429e+02	 516.67	 450.00	 51.00	 55	 0.20	 
n_210	 2	 5	 8480.jpg	 6.164263e+02	 24	 999000	 240	 999000	 999	 6.174429e+02	 516.67	 450.00	 41.00	 32	 0.36	 
n_210	 2	 5	 9600.jpg	 6.184263e+02	 11	 1.501495e+03	 1100	 5.165947e+02	 98	 6.194431e+02	 466.67	 450.00	 16.00	 56	 0.67	 
n_210	 2	 5	 9325.jpg	 6.204263e+02	 22	 7.494889e+02	 220	 4.499254e+02	 98	 6.214431e+02	 466.67	 466.67	 54.00	 44	 0.15	 
n_210	 2	 5	 2457.jpg	 6.254263e+02	 12	 999000	 120	 999000	 999	 6.264429e+02	 466.67	 466.67	 5.00	 13	 0.85	 
