subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 9	 9373.jpg	 1.079723e+03	 24	 999000	 240	 999000	 999	 1.080740e+03	 550.00	 483.33	 55.00	 48	 0.15	 
n_210	 2	 9	 9325.jpg	 1.082707e+03	 22	 8.020341e+02	 220	 4.832373e+02	 98	 1.083740e+03	 550.00	 500.00	 54.00	 44	 0.15	 
n_210	 2	 9	 9622.jpg	 1.084707e+03	 12	 999000	 120	 999000	 999	 1.085723e+03	 550.00	 500.00	 12.00	 57	 0.73	 
n_210	 2	 9	 2691.jpg	 1.086707e+03	 11	 8.340022e+02	 110	 5.499209e+02	 98	 1.087740e+03	 566.67	 500.00	 9.00	 15	 0.77	 
n_210	 2	 9	 6570.JPG	 1.088707e+03	 12	 999000	 120	 999000	 999	 1.089723e+03	 566.67	 500.00	 21.00	 25	 0.63	 
n_210	 2	 9	 1002.jpg	 1.091707e+03	 24	 999000	 240	 999000	 999	 1.092723e+03	 566.67	 500.00	 56.00	 3	 0.12	 
n_210	 2	 9	 1274.jpg	 1.093707e+03	 24	 999000	 240	 999000	 999	 1.094723e+03	 566.67	 500.00	 57.00	 7	 0.10	 
n_210	 2	 9	 9341.jpg	 1.097707e+03	 12	 999000	 120	 999000	 999	 1.098723e+03	 566.67	 500.00	 22.00	 46	 0.62	 
n_210	 2	 9	 9427.jpg	 1.099707e+03	 11	 1.018003e+03	 1100	 5.665717e+02	 98	 1.100723e+03	 516.67	 500.00	 8.00	 52	 0.80	 
n_210	 2	 9	 9300.jpg	 1.104707e+03	 24	 999000	 240	 999000	 999	 1.105723e+03	 516.67	 500.00	 42.00	 40	 0.36	 
n_210	 2	 9	 1271.jpg	 1.106707e+03	 24	 999000	 240	 999000	 999	 1.107723e+03	 516.67	 500.00	 52.00	 6	 0.18	 
n_210	 2	 9	 6210.jpg	 1.110707e+03	 12	 999000	 120	 999000	 999	 1.111723e+03	 516.67	 500.00	 3.00	 19	 0.90	 
n_210	 2	 9	 9903.jpg	 1.112707e+03	 12	 999000	 120	 999000	 999	 1.113723e+03	 516.67	 500.00	 20.00	 58	 0.63	 
n_210	 2	 9	 9495.jpg	 1.115707e+03	 11	 1.066038e+03	 1100	 5.165759e+02	 98	 1.116740e+03	 466.67	 500.00	 11.00	 54	 0.73	 
n_210	 2	 9	 9600.jpg	 1.120707e+03	 11	 8.499850e+02	 110	 4.665691e+02	 98	 1.121740e+03	 483.33	 500.00	 16.00	 56	 0.67	 
n_210	 2	 9	 2455.jpg	 1.122707e+03	 12	 999000	 120	 999000	 999	 1.123723e+03	 483.33	 500.00	 15.00	 11	 0.68	 
n_210	 2	 9	 9042.jpg	 1.124707e+03	 24	 999000	 240	 999000	 999	 1.125723e+03	 483.33	 500.00	 39.00	 35	 0.39	 
n_210	 2	 9	 9321.jpg	 1.128707e+03	 24	 999000	 240	 999000	 999	 1.129723e+03	 483.33	 500.00	 45.00	 42	 0.29	 
n_210	 2	 9	 9008.jpg	 1.132707e+03	 24	 999000	 240	 999000	 999	 1.133723e+03	 483.33	 500.00	 58.00	 34	 0.10	 
n_210	 2	 9	 9909.jpg	 1.136706e+03	 11	 1.138021e+03	 1100	 4.832394e+02	 98	 1.137740e+03	 433.33	 500.00	 17.00	 59	 0.64	 
n_210	 2	 9	 9322.jpg	 1.138706e+03	 22	 9.140246e+02	 220	 4.999165e+02	 98	 1.139723e+03	 433.33	 516.67	 46.00	 43	 0.29	 
n_210	 2	 9	 9291.jpg	 1.140706e+03	 12	 999000	 120	 999000	 999	 1.141723e+03	 433.33	 516.67	 7.00	 39	 0.83	 
n_210	 2	 9	 6312.jpg	 1.142706e+03	 22	 999000	 2	 5.165786e+02	 999	 1.143740e+03	 433.33	 466.67	 48.00	 21	 0.28	 
n_210	 2	 9	 9301.jpg	 1.144706e+03	 24	 1.010001e+03	 24	 999000	 98	 1.145723e+03	 433.33	 466.67	 50.00	 41	 0.20	 
n_210	 2	 9	 9490.jpg	 1.150706e+03	 12	 999000	 120	 999000	 999	 1.151723e+03	 433.33	 466.67	 18.00	 53	 0.64	 
n_210	 2	 9	 6821.jpg	 1.153706e+03	 12	 999000	 120	 999000	 999	 1.154723e+03	 433.33	 466.67	 6.00	 27	 0.84	 
n_210	 2	 9	 9930.jpg	 1.155706e+03	 12	 999000	 120	 999000	 999	 1.156723e+03	 433.33	 466.67	 19.00	 60	 0.64	 
n_210	 2	 9	 6242.jpg	 1.157706e+03	 12	 999000	 120	 999000	 999	 1.158723e+03	 433.33	 466.67	 13.00	 20	 0.73	 
n_210	 2	 9	 6370.jpg	 1.160706e+03	 24	 999000	 240	 999000	 999	 1.161723e+03	 433.33	 466.67	 40.00	 22	 0.37	 
n_210	 2	 9	 2457.jpg	 1.162706e+03	 12	 999000	 120	 999000	 999	 1.163723e+03	 433.33	 466.67	 5.00	 13	 0.85	 
n_210	 2	 9	 9561.jpg	 1.164706e+03	 22	 1.105982e+03	 2200	 4.665776e+02	 98	 1.165740e+03	 433.33	 416.67	 51.00	 55	 0.20	 
n_210	 2	 9	 1111.jpg	 1.166706e+03	 24	 999000	 240	 999000	 999	 1.167723e+03	 433.33	 416.67	 44.00	 5	 0.32	 
n_210	 2	 9	 2683.jpg	 1.169706e+03	 12	 999000	 120	 999000	 999	 1.170723e+03	 433.33	 416.67	 10.00	 14	 0.77	 
n_210	 2	 9	 8480.jpg	 1.171706e+03	 24	 999000	 240	 999000	 999	 1.172723e+03	 433.33	 416.67	 41.00	 32	 0.36	 
n_210	 2	 9	 9340.jpg	 1.173706e+03	 12	 999000	 120	 999000	 999	 1.174723e+03	 433.33	 416.67	 4.00	 45	 0.86	 
n_210	 2	 9	 3103.jpg	 1.175706e+03	 22	 7.299809e+02	 220	 4.165855e+02	 98	 1.176740e+03	 433.33	 433.33	 49.00	 17	 0.24	 
n_210	 2	 9	 8485.jpg	 1.177706e+03	 22	 7.779719e+02	 220	 4.332363e+02	 98	 1.178723e+03	 433.33	 450.00	 43.00	 33	 0.35	 
n_210	 2	 9	 2205.jpg	 1.183706e+03	 24	 999000	 240	 999000	 999	 1.184723e+03	 433.33	 450.00	 47.00	 10	 0.28	 
n_210	 2	 9	 1000.jpg	 1.186706e+03	 24	 999000	 240	 999000	 999	 1.187723e+03	 433.33	 450.00	 53.00	 1	 0.17	 
n_210	 2	 9	 9395.jpg	 1.190706e+03	 11	 7.699606e+02	 110	 4.332397e+02	 98	 1.191723e+03	 450.00	 450.00	 14.00	 50	 0.69	 
