subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 14	 2457.jpg	 1.773936e+03	 12	 999000	 120	 999000	 999	 1.774953e+03	 450.00	 583.33	 5.00	 13	 0.85	 
n_210	 2	 14	 6821.jpg	 1.776936e+03	 12	 999000	 120	 999000	 999	 1.777953e+03	 450.00	 583.33	 6.00	 27	 0.84	 
n_210	 2	 14	 9301.jpg	 1.778936e+03	 24	 999000	 240	 999000	 999	 1.779953e+03	 450.00	 583.33	 50.00	 41	 0.20	 
n_210	 2	 14	 9291.jpg	 1.780936e+03	 12	 999000	 120	 999000	 999	 1.781953e+03	 450.00	 583.33	 7.00	 39	 0.83	 
n_210	 2	 14	 9325.jpg	 1.782936e+03	 22	 9.203893e+02	 220	 5.832506e+02	 98	 1.783969e+03	 450.00	 600.00	 54.00	 44	 0.15	 
n_210	 2	 14	 6370.jpg	 1.785936e+03	 24	 999000	 240	 999000	 999	 1.786953e+03	 450.00	 600.00	 40.00	 22	 0.37	 
n_210	 2	 14	 1000.jpg	 1.787936e+03	 24	 999000	 240	 999000	 999	 1.788953e+03	 450.00	 600.00	 53.00	 1	 0.17	 
n_210	 2	 14	 8480.jpg	 1.791936e+03	 24	 999000	 240	 999000	 999	 1.792953e+03	 450.00	 600.00	 41.00	 32	 0.36	 
n_210	 2	 14	 9373.jpg	 1.793936e+03	 24	 999000	 240	 999000	 999	 1.794953e+03	 450.00	 600.00	 55.00	 48	 0.15	 
n_210	 2	 14	 9909.jpg	 1.798936e+03	 11	 9.043780e+02	 110	 4.499135e+02	 98	 1.799969e+03	 466.67	 600.00	 17.00	 59	 0.64	 
n_210	 2	 14	 2455.jpg	 1.800936e+03	 12	 999000	 120	 999000	 999	 1.801952e+03	 466.67	 600.00	 15.00	 11	 0.68	 
n_210	 2	 14	 1274.jpg	 1.804936e+03	 24	 999000	 240	 999000	 999	 1.805952e+03	 466.67	 600.00	 57.00	 7	 0.10	 
n_210	 2	 14	 9300.jpg	 1.806936e+03	 24	 999000	 240	 999000	 999	 1.807952e+03	 466.67	 600.00	 42.00	 40	 0.36	 
n_210	 2	 14	 2205.jpg	 1.809936e+03	 24	 999000	 240	 999000	 999	 1.810952e+03	 466.67	 600.00	 47.00	 10	 0.28	 
n_210	 2	 14	 9321.jpg	 1.814936e+03	 24	 999000	 240	 999000	 999	 1.815952e+03	 466.67	 600.00	 45.00	 42	 0.29	 
n_210	 2	 14	 9322.jpg	 1.816936e+03	 22	 9.843484e+02	 220	 5.999329e+02	 98	 1.817952e+03	 466.67	 616.67	 46.00	 43	 0.29	 
n_210	 2	 14	 1271.jpg	 1.818936e+03	 24	 999000	 240	 999000	 999	 1.819952e+03	 466.67	 616.67	 52.00	 6	 0.18	 
n_210	 2	 14	 6312.jpg	 1.822936e+03	 22	 9.843224e+02	 220	 6.165696e+02	 98	 1.823952e+03	 466.67	 633.33	 48.00	 21	 0.28	 
n_210	 2	 14	 9903.jpg	 1.826936e+03	 12	 999000	 120	 999000	 999	 1.827952e+03	 466.67	 633.33	 20.00	 58	 0.63	 
n_210	 2	 14	 8485.jpg	 1.830936e+03	 22	 9.043544e+02	 220	 6.332386e+02	 98	 1.834953e+03	 466.67	 650.00	 43.00	 33	 0.35	 
n_210	 2	 14	 9930.jpg	 1.835469e+03	 12	 999000	 120	 999000	 999	 1.836486e+03	 466.67	 650.00	 19.00	 60	 0.64	 
n_210	 2	 14	 2691.jpg	 1.837002e+03	 11	 8.857381e+02	 110	 4.666734e+02	 98	 1.838019e+03	 483.33	 650.00	 9.00	 15	 0.77	 
n_210	 2	 14	 9340.jpg	 1.838536e+03	 12	 999000	 120	 999000	 999	 1.839552e+03	 483.33	 650.00	 4.00	 45	 0.86	 
n_210	 2	 14	 6570.JPG	 1.840069e+03	 12	 999000	 120	 999000	 999	 1.841086e+03	 483.33	 650.00	 21.00	 25	 0.63	 
n_210	 2	 14	 1111.jpg	 1.844936e+03	 24	 999000	 240	 999000	 999	 1.845952e+03	 483.33	 650.00	 44.00	 5	 0.32	 
n_210	 2	 14	 3103.jpg	 1.847936e+03	 22	 1.264354e+03	 2200	 6.499007e+02	 98	 1.848969e+03	 483.33	 600.00	 49.00	 17	 0.24	 
n_210	 2	 14	 9042.jpg	 1.849936e+03	 24	 999000	 240	 999000	 999	 1.850952e+03	 483.33	 600.00	 39.00	 35	 0.39	 
n_210	 2	 14	 9600.jpg	 1.851936e+03	 11	 1.024379e+03	 1100	 4.832524e+02	 98	 1.852969e+03	 433.33	 600.00	 16.00	 56	 0.67	 
n_210	 2	 14	 6242.jpg	 1.854936e+03	 12	 999000	 120	 999000	 999	 1.855952e+03	 433.33	 600.00	 13.00	 20	 0.73	 
n_210	 2	 14	 6210.jpg	 1.856936e+03	 12	 999000	 120	 999000	 999	 1.857952e+03	 433.33	 600.00	 3.00	 19	 0.90	 
