subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 16	 2455.jpg	 2.522798e+03	 12	 999000	 120	 999000	 999	 2.523814e+03	 516.67	 583.33	 15.00	 11	 0.68	 
n_210	 2	 16	 2457.jpg	 2.527773e+03	 12	 999000	 120	 999000	 999	 2.528799e+03	 516.67	 583.33	 5.00	 13	 0.85	 
n_210	 2	 16	 9930.jpg	 2.529783e+03	 12	 999000	 120	 999000	 999	 2.530799e+03	 516.67	 583.33	 19.00	 60	 0.64	 
n_210	 2	 16	 9490.jpg	 2.531783e+03	 12	 999000	 120	 999000	 999	 2.532799e+03	 516.67	 583.33	 18.00	 53	 0.64	 
n_210	 2	 16	 6210.jpg	 2.537783e+03	 12	 999000	 120	 999000	 999	 2.538799e+03	 516.67	 583.33	 3.00	 19	 0.90	 
n_210	 2	 16	 3103.jpg	 2.539783e+03	 22	 999000	 2	 5.832427e+02	 999	 2.540816e+03	 516.67	 533.33	 49.00	 17	 0.24	 
n_210	 2	 16	 8480.jpg	 2.542766e+03	 24	 999000	 240	 999000	 999	 2.543783e+03	 516.67	 533.33	 41.00	 32	 0.36	 
n_210	 2	 16	 9042.jpg	 2.544766e+03	 24	 999000	 240	 999000	 999	 2.545783e+03	 516.67	 533.33	 39.00	 35	 0.39	 
n_210	 2	 16	 1271.jpg	 2.548783e+03	 24	 999000	 240	 999000	 999	 2.549799e+03	 516.67	 533.33	 52.00	 6	 0.18	 
n_210	 2	 16	 9395.jpg	 2.550783e+03	 11	 999000	 1	 5.166354e+02	 999	 2.551816e+03	 466.67	 533.33	 14.00	 50	 0.69	 
n_210	 2	 16	 6242.jpg	 2.555766e+03	 12	 999000	 120	 999000	 999	 2.556783e+03	 466.67	 533.33	 13.00	 20	 0.73	 
