subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 11	 9495.jpg	 1.388972e+03	 11	 1.495280e+03	 1100	 4.833105e+02	 98	 1.389988e+03	 433.33	 483.33	 11.00	 54	 0.73	 
n_210	 2	 11	 8480.jpg	 1.393955e+03	 24	 999000	 240	 999000	 999	 1.394972e+03	 433.33	 483.33	 41.00	 32	 0.36	 
n_210	 2	 11	 9008.jpg	 1.395955e+03	 24	 999000	 240	 999000	 999	 1.396972e+03	 433.33	 483.33	 58.00	 34	 0.10	 
n_210	 2	 11	 9291.jpg	 1.397955e+03	 12	 999000	 120	 999000	 999	 1.398972e+03	 433.33	 483.33	 7.00	 39	 0.83	 
n_210	 2	 11	 9909.jpg	 1.403955e+03	 11	 7.679041e+02	 110	 4.332349e+02	 98	 1.404971e+03	 450.00	 483.33	 17.00	 59	 0.64	 
n_210	 2	 11	 1002.jpg	 1.405955e+03	 24	 999000	 240	 999000	 999	 1.406971e+03	 450.00	 483.33	 56.00	 3	 0.12	 
n_210	 2	 11	 2455.jpg	 1.408955e+03	 12	 999000	 120	 999000	 999	 1.409971e+03	 450.00	 483.33	 15.00	 11	 0.68	 
n_210	 2	 11	 9373.jpg	 1.410955e+03	 24	 999000	 240	 999000	 999	 1.411971e+03	 450.00	 483.33	 55.00	 48	 0.15	 
n_210	 2	 11	 1271.jpg	 1.414955e+03	 24	 999000	 240	 999000	 999	 1.415971e+03	 450.00	 483.33	 52.00	 6	 0.18	 
n_210	 2	 11	 9395.jpg	 1.416955e+03	 11	 9.518780e+02	 110	 4.499299e+02	 98	 1.417972e+03	 466.67	 483.33	 14.00	 50	 0.69	 
n_210	 2	 11	 9042.jpg	 1.421955e+03	 24	 999000	 240	 999000	 999	 1.422971e+03	 466.67	 483.33	 39.00	 35	 0.39	 
n_210	 2	 11	 6370.jpg	 1.428955e+03	 24	 999000	 240	 999000	 999	 1.429971e+03	 466.67	 483.33	 40.00	 22	 0.37	 
n_210	 2	 11	 6570.JPG	 1.430955e+03	 12	 999000	 120	 999000	 999	 1.431971e+03	 466.67	 483.33	 21.00	 25	 0.63	 
n_210	 2	 11	 9300.jpg	 1.433955e+03	 24	 999000	 240	 999000	 999	 1.434971e+03	 466.67	 483.33	 42.00	 40	 0.36	 
n_210	 2	 11	 9903.jpg	 1.436955e+03	 12	 999000	 120	 999000	 999	 1.437971e+03	 466.67	 483.33	 20.00	 58	 0.63	 
n_210	 2	 11	 2683.jpg	 1.440955e+03	 12	 999000	 120	 999000	 999	 1.441971e+03	 466.67	 483.33	 10.00	 14	 0.77	 
n_210	 2	 11	 9600.jpg	 1.444955e+03	 11	 7.598890e+02	 110	 4.665684e+02	 98	 1.445988e+03	 483.33	 483.33	 16.00	 56	 0.67	 
n_210	 2	 11	 9301.jpg	 1.448955e+03	 24	 999000	 240	 999000	 999	 1.449971e+03	 483.33	 483.33	 50.00	 41	 0.20	 
n_210	 2	 11	 9341.jpg	 1.451955e+03	 12	 999000	 120	 999000	 999	 1.452971e+03	 483.33	 483.33	 22.00	 46	 0.62	 
n_210	 2	 11	 2205.jpg	 1.457955e+03	 24	 999000	 240	 999000	 999	 1.458971e+03	 483.33	 483.33	 47.00	 10	 0.28	 
n_210	 2	 11	 1000.jpg	 1.459955e+03	 24	 999000	 240	 999000	 999	 1.460971e+03	 483.33	 483.33	 53.00	 1	 0.17	 
n_210	 2	 11	 6821.jpg	 1.462955e+03	 12	 999000	 120	 999000	 999	 1.463971e+03	 483.33	 483.33	 6.00	 27	 0.84	 
n_210	 2	 11	 9622.jpg	 1.464955e+03	 12	 999000	 120	 999000	 999	 1.465971e+03	 483.33	 483.33	 12.00	 57	 0.73	 
n_210	 2	 11	 9930.jpg	 1.466955e+03	 12	 999000	 120	 999000	 999	 1.467971e+03	 483.33	 483.33	 19.00	 60	 0.64	 
n_210	 2	 11	 9561.jpg	 1.468954e+03	 22	 9.359023e+02	 220	 4.832623e+02	 98	 1.469988e+03	 483.33	 500.00	 51.00	 55	 0.20	 
n_210	 2	 11	 3103.jpg	 1.471954e+03	 22	 7.518730e+02	 220	 4.999018e+02	 98	 1.472971e+03	 483.33	 516.67	 49.00	 17	 0.24	 
n_210	 2	 11	 2457.jpg	 1.475954e+03	 12	 999000	 120	 999000	 999	 1.476971e+03	 483.33	 516.67	 5.00	 13	 0.85	 
n_210	 2	 11	 6312.jpg	 1.477954e+03	 22	 9.278458e+02	 220	 5.166108e+02	 98	 1.478971e+03	 483.33	 533.33	 48.00	 21	 0.28	 
n_210	 2	 11	 8485.jpg	 1.479954e+03	 22	 7.998550e+02	 220	 5.332537e+02	 98	 1.480988e+03	 483.33	 550.00	 43.00	 33	 0.35	 
n_210	 2	 11	 6210.jpg	 1.481954e+03	 12	 999000	 120	 999000	 999	 1.482971e+03	 483.33	 550.00	 3.00	 19	 0.90	 
n_210	 2	 11	 9427.jpg	 1.483954e+03	 11	 7.678390e+02	 110	 4.832537e+02	 98	 1.484988e+03	 500.00	 550.00	 8.00	 52	 0.80	 
n_210	 2	 11	 9321.jpg	 1.485954e+03	 24	 999000	 240	 999000	 999	 1.486971e+03	 500.00	 550.00	 45.00	 42	 0.29	 
n_210	 2	 11	 2691.jpg	 1.489954e+03	 11	 7.678678e+02	 110	 4.998991e+02	 98	 1.490971e+03	 516.67	 550.00	 9.00	 15	 0.77	 
n_210	 2	 11	 9325.jpg	 1.493954e+03	 22	 5.758351e+02	 220	 5.499093e+02	 98	 1.494988e+03	 516.67	 566.67	 54.00	 44	 0.15	 
n_210	 2	 11	 1111.jpg	 1.495954e+03	 24	 999000	 240	 999000	 999	 1.496971e+03	 516.67	 566.67	 44.00	 5	 0.32	 
n_210	 2	 11	 9490.jpg	 1.497954e+03	 12	 999000	 120	 999000	 999	 1.498971e+03	 516.67	 566.67	 18.00	 53	 0.64	 
n_210	 2	 11	 6242.jpg	 1.499954e+03	 12	 999000	 120	 999000	 999	 1.500971e+03	 516.67	 566.67	 13.00	 20	 0.73	 
n_210	 2	 11	 9322.jpg	 1.501954e+03	 22	 8.798887e+02	 220	 5.665994e+02	 98	 1.502971e+03	 516.67	 583.33	 46.00	 43	 0.29	 
n_210	 2	 11	 1274.jpg	 1.507954e+03	 24	 999000	 240	 999000	 999	 1.508971e+03	 516.67	 583.33	 57.00	 7	 0.10	 
n_210	 2	 11	 9340.jpg	 1.509954e+03	 12	 999000	 120	 999000	 999	 1.510971e+03	 516.67	 583.33	 4.00	 45	 0.86	 
