subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
Yael	 1	 1	 020.tif	 1.736119e+00	 12	 999000	 120	 999000	 999	 2.752050e+00	 750.00	 750.00	 28.00	 20	 0.51	 
Yael	 1	 1	 117.tif	 4.719051e+00	 22	 999000	 2	 7.961641e+02	 999	 5.735480e+00	 750.00	 700.00	 36.00	 47	 0.44	 
Yael	 1	 1	 114.tif	 8.719149e+00	 11	 999000	 1	 7.935723e+02	 999	 9.735528e+00	 700.00	 700.00	 18.00	 44	 0.61	 
Yael	 1	 1	 118.tif	 1.071919e+01	 12	 999000	 120	 999000	 999	 1.173559e+01	 700.00	 700.00	 30.00	 48	 0.49	 
Yael	 1	 1	 028.tif	 1.271901e+01	 24	 999000	 240	 999000	 999	 1.373562e+01	 700.00	 700.00	 31.00	 28	 0.46	 
Yael	 1	 1	 108.tif	 1.671933e+01	 12	 999000	 120	 999000	 999	 1.773576e+01	 700.00	 700.00	 2.00	 38	 0.88	 
Yael	 1	 1	 008.tif	 1.871920e+01	 24	 999000	 240	 999000	 999	 1.973575e+01	 700.00	 700.00	 51.00	 8	 0.27	 
Yael	 1	 1	 121.tif	 2.371949e+01	 11	 1.302267e+03	 1100	 7.427492e+02	 98	 2.473589e+01	 650.00	 700.00	 12.00	 51	 0.74	 
Yael	 1	 1	 127.tif	 2.571954e+01	 11	 1.294217e+03	 1100	 6.926143e+02	 98	 2.673592e+01	 600.00	 700.00	 7.00	 57	 0.80	 
Yael	 1	 1	 021.tif	 2.871960e+01	 22	 1.302127e+03	 2200	 7.419700e+02	 98	 2.973604e+01	 600.00	 650.00	 50.00	 21	 0.27	 
Yael	 1	 1	 123.tif	 3.171971e+01	 12	 999000	 120	 999000	 999	 3.273605e+01	 600.00	 650.00	 26.00	 53	 0.53	 
Yael	 1	 1	 017.tif	 3.571976e+01	 24	 999000	 240	 999000	 999	 3.673615e+01	 600.00	 650.00	 41.00	 17	 0.38	 
Yael	 1	 1	 024.tif	 3.871983e+01	 24	 999000	 240	 999000	 999	 3.973622e+01	 600.00	 650.00	 56.00	 24	 0.21	 
Yael	 1	 1	 112.tif	 4.071989e+01	 24	 999000	 240	 999000	 999	 4.173629e+01	 600.00	 650.00	 58.00	 42	 0.20	 
Yael	 1	 1	 007.tif	 4.371995e+01	 22	 1.245592e+03	 2200	 6.927369e+02	 98	 4.473635e+01	 600.00	 600.00	 47.00	 7	 0.30	 
Yael	 1	 1	 014.tif	 4.772008e+01	 12	 999000	 120	 999000	 999	 4.873645e+01	 600.00	 600.00	 29.00	 14	 0.51	 
Yael	 1	 1	 111.tif	 5.072013e+01	 12	 999000	 120	 999000	 999	 5.173649e+01	 600.00	 600.00	 3.00	 41	 0.88	 
Yael	 1	 1	 025.tif	 5.272018e+01	 24	 999000	 240	 999000	 999	 5.373654e+01	 600.00	 600.00	 34.00	 25	 0.44	 
Yael	 1	 1	 029.tif	 5.472022e+01	 24	 999000	 240	 999000	 999	 5.573658e+01	 600.00	 600.00	 54.00	 29	 0.23	 
Yael	 1	 1	 019.tif	 5.972034e+01	 24	 999000	 240	 999000	 999	 6.073673e+01	 600.00	 600.00	 38.00	 19	 0.40	 
Yael	 1	 1	 107.tif	 6.372043e+01	 11	 1.188886e+03	 1100	 6.432260e+02	 98	 6.473678e+01	 550.00	 600.00	 24.00	 37	 0.57	 
