124.tif	12	1	9.330000e-01	54	
126.tif	12	2	9.050000e-01	56	
101.tif	12	3	8.990000e-01	31	
111.tif	12	4	8.730000e-01	41	
130.tif	12	5	8.650000e-01	60	
109.tif	12	6	8.120000e-01	39	
102.tif	11	7	8.080000e-01	32	
121.tif	12	8	8.030000e-01	51	
129.tif	12	9	7.950000e-01	59	
116.tif	11	10	7.760000e-01	46	
127.tif	12	11	7.710000e-01	57	
108.tif	11	12	7.400000e-01	38	
115.tif	11	13	7.100000e-01	45	
020.tif	12	14	7.080000e-01	20	
110.tif	11	15	7.000000e-01	40	
028.tif	12	16	6.750000e-01	28	
119.tif	12	17	6.710000e-01	49	
011.tif	11	18	6.640000e-01	11	
120.tif	12	19	6.530000e-01	50	
118.tif	11	20	6.430000e-01	48	
113.tif	11	21	6.170000e-01	43	
104.tif	12	22	6.120000e-01	34	
103.tif	12	23	6.070000e-01	33	
114.tif	11	24	5.730000e-01	44	
123.tif	11	25	5.660000e-01	53	
106.tif	12	26	5.510000e-01	36	
122.tif	12	27	5.340000e-01	52	
024.tif	12	28	5.270000e-01	24	
112.tif	12	29	4.920000e-01	42	
030.tif	12	30	4.890000e-01	30	
019.tif	24	31	4.840000e-01	19	
128.tif	24	32	4.760000e-01	58	
125.tif	24	33	4.700000e-01	55	
004.tif	24	34	4.480000e-01	4	
013.tif	24	35	4.300000e-01	13	
003.tif	22	36	4.180000e-01	3	
117.tif	22	37	4.100000e-01	47	
001.tif	24	38	3.960000e-01	1	
009.tif	22	39	3.920000e-01	9	
022.tif	24	40	3.870000e-01	22	
026.tif	24	41	3.830000e-01	26	
029.tif	22	42	3.780000e-01	29	
005.tif	24	43	3.750000e-01	5	
007.tif	22	44	3.620000e-01	7	
025.tif	22	45	3.560000e-01	25	
027.tif	24	46	2.780000e-01	27	
107.tif	22	47	2.780000e-01	37	
023.tif	24	48	2.690000e-01	23	
002.tif	24	49	2.490000e-01	2	
014.tif	22	50	2.450000e-01	14	
010.tif	24	51	2.140000e-01	10	
017.tif	22	52	1.980000e-01	17	
018.tif	22	53	1.970000e-01	18	
012.tif	24	54	1.820000e-01	12	
016.tif	24	55	1.800000e-01	16	
015.tif	24	56	1.790000e-01	15	
021.tif	24	57	1.750000e-01	21	
006.tif	24	58	1.490000e-01	6	
105.tif	24	59	1.060000e-01	35	
008.tif	24	60	0	8	

