subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
BMI_bf_9999	 1	 2	 129.tif	 1.886849e+02	 12	 999000	 120	 999000	 999	 1.897016e+02	 383.33	 383.33	 9.00	 59	 0.80	 
BMI_bf_9999	 1	 2	 117.tif	 1.936852e+02	 22	 9.482470e+02	 220	 4.258053e+02	 98	 1.947015e+02	 383.33	 400.00	 37.00	 47	 0.41	 
BMI_bf_9999	 1	 2	 120.tif	 1.956850e+02	 12	 999000	 120	 999000	 999	 1.967015e+02	 383.33	 400.00	 19.00	 50	 0.65	 
BMI_bf_9999	 1	 2	 124.tif	 1.976851e+02	 12	 999000	 120	 999000	 999	 1.987014e+02	 383.33	 400.00	 1.00	 54	 0.93	 
BMI_bf_9999	 1	 2	 108.tif	 2.036850e+02	 11	 7.877658e+02	 110	 4.248937e+02	 98	 2.047014e+02	 400.00	 400.00	 12.00	 38	 0.74	 
BMI_bf_9999	 1	 2	 017.tif	 2.056847e+02	 22	 1.067980e+03	 2200	 4.427317e+02	 98	 2.067013e+02	 400.00	 350.00	 52.00	 17	 0.20	 
BMI_bf_9999	 1	 2	 004.tif	 2.086849e+02	 24	 999000	 240	 999000	 999	 2.097013e+02	 400.00	 350.00	 34.00	 4	 0.45	 
BMI_bf_9999	 1	 2	 025.tif	 2.106849e+02	 22	 9.075073e+02	 220	 3.928777e+02	 98	 2.117012e+02	 400.00	 366.67	 45.00	 25	 0.36	 
BMI_bf_9999	 1	 2	 127.tif	 2.146848e+02	 12	 999000	 120	 999000	 999	 2.157012e+02	 400.00	 366.67	 11.00	 57	 0.77	 
BMI_bf_9999	 1	 2	 003.tif	 2.166848e+02	 22	 9.392839e+02	 220	 4.085828e+02	 98	 2.177011e+02	 400.00	 383.33	 36.00	 3	 0.42	 
BMI_bf_9999	 1	 2	 125.tif	 2.216847e+02	 24	 999000	 240	 999000	 999	 2.227011e+02	 400.00	 383.33	 33.00	 55	 0.47	 
BMI_bf_9999	 1	 2	 026.tif	 2.286848e+02	 24	 999000	 240	 999000	 999	 2.297010e+02	 400.00	 383.33	 41.00	 26	 0.38	 
BMI_bf_9999	 1	 2	 002.tif	 2.306846e+02	 24	 999000	 240	 999000	 999	 2.317010e+02	 400.00	 383.33	 49.00	 2	 0.25	 
BMI_bf_9999	 1	 2	 020.tif	 2.336846e+02	 12	 999000	 120	 999000	 999	 2.347009e+02	 400.00	 383.33	 14.00	 20	 0.71	 
BMI_bf_9999	 1	 2	 012.tif	 2.366845e+02	 24	 999000	 240	 999000	 999	 2.377009e+02	 400.00	 383.33	 54.00	 12	 0.18	 
BMI_bf_9999	 1	 2	 021.tif	 2.406844e+02	 24	 999000	 240	 999000	 999	 2.417008e+02	 400.00	 383.33	 57.00	 21	 0.17	 
BMI_bf_9999	 1	 2	 008.tif	 2.446844e+02	 24	 1.202349e+03	 24	 999000	 98	 2.457007e+02	 400.00	 383.33	 60.00	 8	 0.00	 
BMI_bf_9999	 1	 2	 113.tif	 2.486844e+02	 11	 1.026167e+03	 1100	 4.432229e+02	 98	 2.497007e+02	 350.00	 383.33	 21.00	 43	 0.62	 
BMI_bf_9999	 1	 2	 006.tif	 2.516843e+02	 24	 999000	 240	 999000	 999	 2.527006e+02	 350.00	 383.33	 58.00	 6	 0.15	 
BMI_bf_9999	 1	 2	 102.tif	 2.576842e+02	 11	 9.218528e+02	 110	 3.924539e+02	 98	 2.587005e+02	 366.67	 383.33	 7.00	 32	 0.81	 
BMI_bf_9999	 1	 2	 122.tif	 2.596842e+02	 12	 999000	 120	 999000	 999	 2.607005e+02	 366.67	 383.33	 27.00	 52	 0.53	 
BMI_bf_9999	 1	 2	 028.tif	 2.626841e+02	 12	 999000	 120	 999000	 999	 2.637004e+02	 366.67	 383.33	 16.00	 28	 0.68	 
BMI_bf_9999	 1	 2	 029.tif	 2.646841e+02	 22	 9.455719e+02	 220	 4.256475e+02	 98	 2.657005e+02	 366.67	 400.00	 42.00	 29	 0.38	 
BMI_bf_9999	 1	 2	 115.tif	 2.666841e+02	 11	 1.025528e+03	 1100	 4.091868e+02	 98	 2.677004e+02	 316.67	 400.00	 13.00	 45	 0.71	 
BMI_bf_9999	 1	 2	 023.tif	 2.686840e+02	 24	 999000	 240	 999000	 999	 2.697004e+02	 316.67	 400.00	 48.00	 23	 0.27	 
BMI_bf_9999	 1	 2	 016.tif	 2.716840e+02	 24	 999000	 240	 999000	 999	 2.727003e+02	 316.67	 400.00	 55.00	 16	 0.18	 
BMI_bf_9999	 1	 2	 126.tif	 2.756839e+02	 12	 999000	 120	 999000	 999	 2.767003e+02	 316.67	 400.00	 2.00	 56	 0.91	 
BMI_bf_9999	 1	 2	 111.tif	 2.776840e+02	 12	 999000	 120	 999000	 999	 2.787002e+02	 316.67	 400.00	 4.00	 41	 0.87	 
BMI_bf_9999	 1	 2	 123.tif	 2.796839e+02	 11	 8.170883e+02	 110	 3.581948e+02	 98	 2.807002e+02	 333.33	 400.00	 25.00	 53	 0.57	 
BMI_bf_9999	 1	 2	 104.tif	 2.816838e+02	 12	 999000	 120	 999000	 999	 2.827002e+02	 333.33	 400.00	 22.00	 34	 0.61	 
BMI_bf_9999	 1	 2	 014.tif	 2.836838e+02	 22	 9.369101e+02	 220	 4.421199e+02	 98	 2.847002e+02	 333.33	 416.67	 50.00	 14	 0.25	 
BMI_bf_9999	 1	 2	 121.tif	 2.856836e+02	 12	 999000	 120	 999000	 999	 2.867001e+02	 333.33	 416.67	 8.00	 51	 0.80	 
BMI_bf_9999	 1	 2	 005.tif	 2.896837e+02	 24	 999000	 240	 999000	 999	 2.907000e+02	 333.33	 416.67	 43.00	 5	 0.38	 
BMI_bf_9999	 1	 2	 010.tif	 2.936836e+02	 24	 999000	 240	 999000	 999	 2.947000e+02	 333.33	 416.67	 51.00	 10	 0.21	 
BMI_bf_9999	 1	 2	 110.tif	 2.956836e+02	 11	 9.365177e+02	 110	 3.752048e+02	 98	 2.967000e+02	 350.00	 416.67	 15.00	 40	 0.70	 
BMI_bf_9999	 1	 2	 101.tif	 2.976836e+02	 12	 999000	 120	 999000	 999	 2.986999e+02	 350.00	 416.67	 3.00	 31	 0.90	 
BMI_bf_9999	 1	 2	 030.tif	 2.996835e+02	 12	 999000	 120	 999000	 999	 3.006999e+02	 350.00	 416.67	 30.00	 30	 0.49	 
BMI_bf_9999	 1	 2	 103.tif	 3.016835e+02	 12	 999000	 120	 999000	 999	 3.026999e+02	 350.00	 416.67	 23.00	 33	 0.61	 
BMI_bf_9999	 1	 2	 001.tif	 3.076834e+02	 24	 999000	 240	 999000	 999	 3.086998e+02	 350.00	 416.67	 38.00	 1	 0.40	 
BMI_bf_9999	 1	 2	 015.tif	 3.096834e+02	 24	 999000	 240	 999000	 999	 3.106997e+02	 350.00	 416.67	 56.00	 15	 0.18	 
BMI_bf_9999	 1	 2	 018.tif	 3.116834e+02	 22	 1.007937e+03	 2200	 4.587218e+02	 98	 3.126998e+02	 350.00	 366.67	 53.00	 18	 0.20	 
BMI_bf_9999	 1	 2	 105.tif	 3.136831e+02	 24	 999000	 240	 999000	 999	 3.146997e+02	 350.00	 366.67	 59.00	 35	 0.11	 
BMI_bf_9999	 1	 2	 109.tif	 3.166833e+02	 12	 999000	 120	 999000	 999	 3.176997e+02	 350.00	 366.67	 6.00	 39	 0.81	 
BMI_bf_9999	 1	 2	 107.tif	 3.186833e+02	 22	 9.036909e+02	 220	 4.095442e+02	 98	 3.196996e+02	 350.00	 383.33	 47.00	 37	 0.28	 
BMI_bf_9999	 1	 2	 130.tif	 3.256832e+02	 12	 999000	 120	 999000	 999	 3.266995e+02	 350.00	 383.33	 5.00	 60	 0.86	 
BMI_bf_9999	 1	 2	 112.tif	 3.276831e+02	 12	 999000	 120	 999000	 999	 3.286995e+02	 350.00	 383.33	 29.00	 42	 0.49	 
BMI_bf_9999	 1	 2	 128.tif	 3.316831e+02	 24	 999000	 240	 999000	 999	 3.326994e+02	 350.00	 383.33	 32.00	 58	 0.48	 
BMI_bf_9999	 1	 2	 022.tif	 3.356830e+02	 24	 999000	 240	 999000	 999	 3.366993e+02	 350.00	 383.33	 40.00	 22	 0.39	 
BMI_bf_9999	 1	 2	 019.tif	 3.386830e+02	 24	 999000	 240	 999000	 999	 3.396993e+02	 350.00	 383.33	 31.00	 19	 0.48	 
BMI_bf_9999	 1	 2	 024.tif	 3.406829e+02	 12	 999000	 120	 999000	 999	 3.416993e+02	 350.00	 383.33	 28.00	 24	 0.53	 
BMI_bf_9999	 1	 2	 118.tif	 3.446829e+02	 11	 9.907634e+02	 110	 3.928895e+02	 98	 3.456993e+02	 366.67	 383.33	 20.00	 48	 0.64	 
BMI_bf_9999	 1	 2	 027.tif	 3.466828e+02	 24	 999000	 240	 999000	 999	 3.476992e+02	 366.67	 383.33	 46.00	 27	 0.28	 
BMI_bf_9999	 1	 2	 009.tif	 3.496828e+02	 22	 9.185870e+02	 220	 4.252535e+02	 98	 3.506991e+02	 366.67	 400.00	 39.00	 9	 0.39	 
BMI_bf_9999	 1	 2	 011.tif	 3.536827e+02	 11	 9.664346e+02	 110	 4.086296e+02	 98	 3.546991e+02	 383.33	 400.00	 18.00	 11	 0.66	 
BMI_bf_9999	 1	 2	 114.tif	 3.556827e+02	 11	 1.022403e+03	 1100	 4.247784e+02	 98	 3.566990e+02	 333.33	 400.00	 24.00	 44	 0.57	 
