subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
Yael	 1	 1	 012.tif	 1.102174e+00	 22	 999000	 2	 7.961261e+02	 999	 2.118477e+00	 750.00	 700.00	 37.00	 12	 0.41	 
Yael	 1	 1	 025.tif	 4.102076e+00	 24	 -1.431963e+03	 24	 999000	 98	 5.118427e+00	 750.00	 700.00	 34.00	 25	 0.44	 
Yael	 1	 1	 102.tif	 8.102032e+00	 11	 999000	 1	 7.946588e+02	 999	 9.118323e+00	 700.00	 700.00	 20.00	 32	 0.61	 
Yael	 1	 1	 127.tif	 1.010194e+01	 11	 -4.161292e+02	 11	 7.423977e+02	 98	 1.111828e+01	 716.67	 700.00	 7.00	 57	 0.80	 
Yael	 1	 1	 004.tif	 1.210191e+01	 22	 -1.442968e+02	 22	 7.430839e+02	 98	 1.311823e+01	 716.67	 716.67	 44.00	 4	 0.32	 
Yael	 1	 1	 130.tif	 1.610183e+01	 12	 -2.520276e+03	 12	 999000	 98	 1.711820e+01	 716.67	 716.67	 22.00	 60	 0.59	 
Yael	 1	 1	 010.tif	 1.810176e+01	 24	 999000	 240	 999000	 999	 1.911810e+01	 716.67	 716.67	 40.00	 10	 0.38	 
Yael	 1	 1	 013.tif	 2.310167e+01	 11	 1.455103e+03	 1100	 7.588190e+02	 98	 2.411800e+01	 666.67	 716.67	 25.00	 13	 0.56	 
Yael	 1	 1	 124.tif	 2.510163e+01	 11	 1.487001e+03	 1100	 7.088349e+02	 98	 2.611794e+01	 616.67	 716.67	 10.00	 54	 0.77	 
Yael	 1	 1	 119.tif	 2.810156e+01	 12	 999000	 120	 999000	 999	 2.911791e+01	 616.67	 716.67	 5.00	 49	 0.82	 
Yael	 1	 1	 015.tif	 3.110150e+01	 24	 999000	 240	 999000	 999	 3.211781e+01	 616.67	 716.67	 46.00	 15	 0.31	 
Yael	 1	 1	 108.tif	 3.510141e+01	 12	 999000	 120	 999000	 999	 3.611776e+01	 616.67	 716.67	 2.00	 38	 0.88	 
Yael	 1	 1	 014.tif	 3.810135e+01	 12	 999000	 120	 999000	 999	 3.911766e+01	 616.67	 716.67	 29.00	 14	 0.51	 
Yael	 1	 1	 104.tif	 4.010131e+01	 12	 999000	 120	 999000	 999	 4.111765e+01	 616.67	 716.67	 6.00	 34	 0.82	 
Yael	 1	 1	 118.tif	 4.310127e+01	 12	 999000	 120	 999000	 999	 4.411755e+01	 616.67	 716.67	 30.00	 48	 0.49	 
Yael	 1	 1	 111.tif	 4.710116e+01	 12	 999000	 120	 999000	 999	 4.811750e+01	 616.67	 716.67	 3.00	 41	 0.88	 
Yael	 1	 1	 007.tif	 5.010109e+01	 22	 1.446184e+03	 2200	 7.593382e+02	 98	 5.111742e+01	 616.67	 666.67	 47.00	 7	 0.30	 
Yael	 1	 1	 019.tif	 5.210103e+01	 24	 999000	 240	 999000	 999	 5.311740e+01	 616.67	 666.67	 38.00	 19	 0.40	 
Yael	 1	 1	 121.tif	 5.410099e+01	 11	 1.326039e+03	 1100	 6.573116e+02	 98	 5.511735e+01	 566.67	 666.67	 12.00	 51	 0.74	 
Yael	 1	 1	 028.tif	 5.910089e+01	 24	 999000	 240	 999000	 999	 6.011724e+01	 566.67	 666.67	 31.00	 28	 0.46	 
Yael	 1	 1	 110.tif	 6.310080e+01	 12	 999000	 120	 999000	 999	 6.411715e+01	 566.67	 666.67	 11.00	 40	 0.75	 
Yael	 1	 1	 005.tif	 6.710079e+01	 24	 999000	 240	 999000	 999	 6.811707e+01	 566.67	 666.67	 57.00	 5	 0.20	 
Yael	 1	 1	 009.tif	 7.310060e+01	 24	 999000	 240	 999000	 999	 7.411690e+01	 566.67	 666.67	 60.00	 9	 0.05	 
Yael	 1	 1	 129.tif	 7.510055e+01	 12	 999000	 120	 999000	 999	 7.611690e+01	 566.67	 666.67	 23.00	 59	 0.57	 
Yael	 1	 1	 109.tif	 7.710051e+01	 12	 999000	 120	 999000	 999	 7.811683e+01	 566.67	 666.67	 4.00	 39	 0.86	 
Yael	 1	 1	 023.tif	 7.910047e+01	 24	 999000	 240	 999000	 999	 8.011681e+01	 566.67	 666.67	 59.00	 23	 0.08	 
Yael	 1	 1	 022.tif	 8.110043e+01	 24	 999000	 240	 999000	 999	 8.211675e+01	 566.67	 666.67	 43.00	 22	 0.38	 
Yael	 1	 1	 114.tif	 8.510037e+01	 11	 1.300853e+03	 1100	 6.083279e+02	 98	 8.611671e+01	 516.67	 666.67	 18.00	 44	 0.61	 
Yael	 1	 1	 020.tif	 8.710030e+01	 12	 999000	 120	 999000	 999	 8.811662e+01	 516.67	 666.67	 28.00	 20	 0.51	 
Yael	 1	 1	 115.tif	 9.110020e+01	 12	 999000	 120	 999000	 999	 9.211655e+01	 516.67	 666.67	 8.00	 45	 0.79	 
Yael	 1	 1	 027.tif	 9.310014e+01	 22	 1.316662e+03	 2200	 7.076486e+02	 98	 9.411650e+01	 516.67	 616.67	 52.00	 27	 0.24	 
Yael	 1	 1	 128.tif	 9.510011e+01	 11	 1.172582e+03	 1100	 5.588928e+02	 98	 9.611650e+01	 466.67	 616.67	 15.00	 58	 0.70	 
Yael	 1	 1	 016.tif	 9.709994e+01	 22	 1.228635e+03	 2200	 6.581248e+02	 98	 9.811641e+01	 466.67	 566.67	 39.00	 16	 0.40	 
Yael	 1	 1	 018.tif	 1.020999e+02	 24	 999000	 240	 999000	 999	 1.031163e+02	 466.67	 566.67	 33.00	 18	 0.45	 
Yael	 1	 1	 123.tif	 1.040999e+02	 12	 999000	 120	 999000	 999	 1.051162e+02	 466.67	 566.67	 26.00	 53	 0.53	 
Yael	 1	 1	 006.tif	 1.060997e+02	 22	 1.228373e+03	 2200	 6.085050e+02	 98	 1.071162e+02	 466.67	 516.67	 53.00	 6	 0.24	 
Yael	 1	 1	 030.tif	 1.090997e+02	 24	 999000	 240	 999000	 999	 1.101161e+02	 466.67	 516.67	 32.00	 30	 0.46	 
Yael	 1	 1	 017.tif	 1.160996e+02	 24	 999000	 240	 999000	 999	 1.171160e+02	 466.67	 516.67	 41.00	 17	 0.38	 
Yael	 1	 1	 103.tif	 1.200996e+02	 11	 1.171708e+03	 1100	 5.080098e+02	 98	 1.211159e+02	 416.67	 516.67	 13.00	 33	 0.73	 
Yael	 1	 1	 021.tif	 1.270994e+02	 22	 1.195486e+03	 2200	 5.581201e+02	 98	 1.281158e+02	 416.67	 466.67	 50.00	 21	 0.27	 
Yael	 1	 1	 126.tif	 1.290994e+02	 11	 1.075439e+03	 1100	 4.581742e+02	 98	 1.301157e+02	 366.67	 466.67	 21.00	 56	 0.60	 
Yael	 1	 1	 125.tif	 1.330992e+02	 12	 999000	 120	 999000	 999	 1.341156e+02	 366.67	 466.67	 19.00	 55	 0.61	 
Yael	 1	 1	 116.tif	 1.370992e+02	 12	 999000	 120	 999000	 999	 1.381155e+02	 366.67	 466.67	 1.00	 46	 0.93	 
Yael	 1	 1	 113.tif	 1.390990e+02	 12	 999000	 120	 999000	 999	 1.401155e+02	 366.67	 466.67	 16.00	 43	 0.67	 
Yael	 1	 1	 112.tif	 1.430991e+02	 24	 999000	 240	 999000	 999	 1.441154e+02	 366.67	 466.67	 58.00	 42	 0.20	 
Yael	 1	 1	 026.tif	 1.450989e+02	 22	 1.155007e+03	 2200	 5.099854e+02	 98	 1.461154e+02	 366.67	 416.67	 42.00	 26	 0.38	 
Yael	 1	 1	 001.tif	 1.470990e+02	 24	 999000	 240	 999000	 999	 1.481153e+02	 366.67	 416.67	 49.00	 1	 0.29	 
Yael	 1	 1	 008.tif	 1.530988e+02	 24	 999000	 240	 999000	 999	 1.541152e+02	 366.67	 416.67	 51.00	 8	 0.27	 
Yael	 1	 1	 106.tif	 1.550988e+02	 12	 999000	 120	 999000	 999	 1.561152e+02	 366.67	 416.67	 27.00	 36	 0.52	 
Yael	 1	 1	 105.tif	 1.580987e+02	 22	 1.130374e+03	 2200	 4.586472e+02	 98	 1.591152e+02	 366.67	 366.67	 45.00	 35	 0.32	 
Yael	 1	 1	 003.tif	 1.610987e+02	 24	 999000	 240	 999000	 999	 1.621150e+02	 366.67	 366.67	 48.00	 3	 0.30	 
Yael	 1	 1	 024.tif	 1.630984e+02	 24	 999000	 240	 999000	 999	 1.641150e+02	 366.67	 366.67	 56.00	 24	 0.21	 
Yael	 1	 1	 120.tif	 1.650986e+02	 24	 999000	 240	 999000	 999	 1.661149e+02	 366.67	 366.67	 55.00	 50	 0.23	 
Yael	 1	 1	 107.tif	 1.670985e+02	 11	 1.042115e+03	 1100	 4.102994e+02	 98	 1.681149e+02	 316.67	 366.67	 24.00	 37	 0.57	 
Yael	 1	 1	 122.tif	 1.730984e+02	 12	 999000	 120	 999000	 999	 1.741148e+02	 316.67	 366.67	 14.00	 52	 0.72	 
Yael	 1	 1	 011.tif	 1.750982e+02	 12	 999000	 120	 999000	 999	 1.761147e+02	 316.67	 366.67	 17.00	 11	 0.64	 
Yael	 1	 1	 117.tif	 1.770985e+02	 22	 1.009531e+03	 2200	 4.089121e+02	 98	 1.781147e+02	 316.67	 316.67	 36.00	 47	 0.44	 
Yael	 1	 1	 101.tif	 1.790983e+02	 12	 999000	 120	 999000	 999	 1.801146e+02	 316.67	 316.67	 9.00	 31	 0.77	 
Yael	 1	 1	 029.tif	 1.820982e+02	 24	 999000	 240	 999000	 999	 1.831146e+02	 316.67	 316.67	 54.00	 29	 0.23	 
Yael	 1	 1	 002.tif	 1.850982e+02	 24	 999000	 240	 999000	 999	 1.861145e+02	 316.67	 316.67	 35.00	 2	 0.44	 
