subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_117	 1	 15	 BisliOnion.bmp	 2.102734e+03	 22	 1.249268e+03	 2200	 3.337820e+01	 98	 2.103752e+03	 83.33	 33.33	 44.00	 58	 3.73	 
BSOV_117	 1	 15	 BambaNugat.bmp	 2.104720e+03	 11	 4.639229e+02	 110	 8.353086e+01	 98	 2.105738e+03	 100.00	 33.33	 12.00	 24	 8.18	 
BSOV_117	 1	 15	 Mentos.bmp	 2.108724e+03	 24	 999000	 240	 999000	 999	 2.109742e+03	 100.00	 33.33	 40.00	 30	 3.78	 
BSOV_117	 1	 15	 BagaleShtuhim.bmp	 2.111728e+03	 12	 999000	 120	 999000	 999	 2.112746e+03	 100.00	 33.33	 14.00	 55	 8.07	 
BSOV_117	 1	 15	 Halva2.bmp	 2.113730e+03	 24	 999000	 240	 999000	 999	 2.114748e+03	 100.00	 33.33	 42.00	 15	 3.73	 
BSOV_117	 1	 15	 Egozi.bmp	 2.116733e+03	 24	 999000	 240	 999000	 999	 2.117751e+03	 100.00	 33.33	 58.00	 13	 0.53	 
BSOV_117	 1	 15	 Bamba.bmp	 2.120721e+03	 12	 999000	 120	 999000	 999	 2.121739e+03	 100.00	 33.33	 11.00	 6	 9.80	 
BSOV_117	 1	 15	 BambaSweet.bmp	 2.124726e+03	 22	 5.058519e+02	 220	 3.328541e+01	 98	 2.125743e+03	 100.00	 50.00	 53.00	 52	 1.51	 
BSOV_117	 1	 15	 ClickBisquit2.bmp	 2.126728e+03	 11	 5.995711e+02	 110	 9.997770e+01	 98	 2.127746e+03	 116.67	 50.00	 15.00	 28	 8.04	 
BSOV_117	 1	 15	 WerthersOriginal.bmp	 2.131733e+03	 11	 4.980527e+02	 110	 1.167051e+02	 98	 2.132751e+03	 133.33	 50.00	 10.00	 29	 9.91	 
BSOV_117	 1	 15	 CrunchBisquitBrown3.bmp	 2.133719e+03	 22	 999000	 2	 5.027367e+01	 999	 2.134737e+03	 133.33	 50.00	 47.00	 37	 2.71	 
