subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
BSOV_117	 1	 1	 Egozi.bmp	 1.174459e+00	 24	 999000	 240	 999000	 999	 2.192216e+00	 750.00	 750.00	 58.00	 13	 0.53	 
BSOV_117	 1	 1	 DoritosNatural.bmp	 4.161231e+00	 12	 999000	 120	 999000	 999	 5.178779e+00	 750.00	 750.00	 3.00	 16	 9.96	 
BSOV_117	 1	 1	 DoritosSourSpicy.bmp	 6.163337e+00	 12	 999000	 120	 999000	 999	 7.181076e+00	 750.00	 750.00	 5.00	 43	 9.96	 
BSOV_117	 1	 1	 CrunchBisquitBrown3.bmp	 8.165520e+00	 22	 999000	 2	 7.508792e+02	 999	 9.183428e+00	 750.00	 700.00	 47.00	 37	 2.71	 
BSOV_117	 1	 1	 Hit.bmp	 1.016791e+01	 24	 999000	 240	 999000	 999	 1.118550e+01	 750.00	 700.00	 49.00	 39	 2.67	 
BSOV_117	 1	 1	 Twix.bmp	 1.315448e+01	 12	 999000	 120	 999000	 999	 1.417227e+01	 750.00	 700.00	 9.00	 11	 9.91	 
BSOV_117	 1	 1	 BambaNugat.bmp	 1.515685e+01	 11	 1.362651e+03	 1100	 7.507325e+02	 98	 1.617452e+01	 700.00	 700.00	 12.00	 24	 8.18	 
BSOV_117	 1	 1	 Kitkat.bmp	 1.916127e+01	 11	 1.446223e+03	 1100	 7.007541e+02	 98	 2.017898e+01	 650.00	 700.00	 18.00	 19	 7.98	 
BSOV_117	 1	 1	 Taami.bmp	 2.116360e+01	 24	 999000	 240	 999000	 999	 2.218126e+01	 650.00	 700.00	 56.00	 23	 0.58	 
BSOV_117	 1	 1	 ChocolateParaMarir2.bmp	 2.615399e+01	 24	 999000	 240	 999000	 999	 2.717023e+01	 650.00	 700.00	 41.00	 47	 3.78	 
BSOV_117	 1	 1	 CrunchShokoVanil.bmp	 2.815468e+01	 12	 999000	 120	 999000	 999	 2.917386e+01	 650.00	 700.00	 6.00	 10	 9.93	 
BSOV_117	 1	 1	 HappyHippo.bmp	 3.215917e+01	 12	 999000	 120	 999000	 999	 3.317686e+01	 650.00	 700.00	 20.00	 33	 7.02	 
BSOV_117	 1	 1	 Loacker.bmp	 3.416133e+01	 24	 999000	 240	 999000	 999	 3.517919e+01	 650.00	 700.00	 39.00	 21	 3.78	 
BSOV_117	 1	 1	 ClickBisquit2.bmp	 3.716487e+01	 11	 1.354634e+03	 1100	 6.506469e+02	 98	 3.818252e+01	 600.00	 700.00	 15.00	 28	 8.04	 
BSOV_117	 1	 1	 Twist.bmp	 4.215381e+01	 24	 999000	 240	 999000	 999	 4.317148e+01	 600.00	 700.00	 57.00	 60	 0.56	 
BSOV_117	 1	 1	 DoritosGrill.bmp	 4.415604e+01	 12	 999000	 120	 999000	 999	 4.517370e+01	 600.00	 700.00	 4.00	 40	 9.96	 
BSOV_117	 1	 1	 KashitSour.bmp	 4.615827e+01	 22	 1.121227e+03	 2200	 7.007733e+02	 98	 4.717594e+01	 600.00	 650.00	 45.00	 3	 2.78	 
BSOV_117	 1	 1	 WerthersOriginal.bmp	 5.016273e+01	 11	 9.647852e+02	 110	 6.006375e+02	 98	 5.118046e+01	 616.67	 650.00	 10.00	 29	 9.91	 
BSOV_117	 1	 1	 Bamba.bmp	 5.416716e+01	 12	 999000	 120	 999000	 999	 5.518495e+01	 616.67	 650.00	 11.00	 6	 9.80	 
BSOV_117	 1	 1	 BagaleShtuhim.bmp	 5.815503e+01	 12	 5.004735e+02	 12	 999000	 98	 5.917274e+01	 616.67	 650.00	 14.00	 55	 8.07	 
BSOV_117	 1	 1	 Shugi.bmp	 6.015729e+01	 24	 999000	 240	 999000	 999	 6.117505e+01	 616.67	 650.00	 54.00	 17	 0.62	 
BSOV_117	 1	 1	 BisliGrill.bmp	 6.215944e+01	 11	 9.680645e+02	 110	 6.174258e+02	 98	 6.317726e+01	 633.33	 650.00	 7.00	 32	 9.93	 
BSOV_117	 1	 1	 Keifli.bmp	 6.416182e+01	 24	 999000	 240	 999000	 999	 6.517966e+01	 633.33	 650.00	 46.00	 48	 2.78	 
BSOV_117	 1	 1	 HispusimShatiah.bmp	 6.616404e+01	 22	 1.051466e+03	 2200	 6.506506e+02	 98	 6.718174e+01	 633.33	 600.00	 50.00	 56	 1.71	 
BSOV_117	 1	 1	 ChocolateParaSucariotKoftzot2.bmp	 7.215418e+01	 12	 999000	 120	 999000	 999	 7.317187e+01	 633.33	 600.00	 8.00	 9	 9.91	 
BSOV_117	 1	 1	 CrunchBisquitWhite2.bmp	 7.515747e+01	 24	 999000	 240	 999000	 999	 7.617521e+01	 633.33	 600.00	 43.00	 36	 3.73	 
BSOV_117	 1	 1	 BisliOnion.bmp	 7.715979e+01	 22	 1.151705e+03	 2200	 6.005379e+02	 98	 7.817753e+01	 633.33	 550.00	 44.00	 58	 3.73	 
BSOV_117	 1	 1	 Apropo.bmp	 7.916194e+01	 12	 999000	 120	 999000	 999	 8.017964e+01	 633.33	 550.00	 17.00	 45	 8.02	 
BSOV_117	 1	 1	 Mentos.bmp	 8.216535e+01	 24	 999000	 240	 999000	 999	 8.318305e+01	 633.33	 550.00	 40.00	 30	 3.78	 
BSOV_117	 1	 1	 TapuchipsCrunch.bmp	 8.416764e+01	 12	 999000	 120	 999000	 999	 8.518543e+01	 633.33	 550.00	 19.00	 50	 7.96	 
BSOV_117	 1	 1	 ClickBalls5.bmp	 8.615334e+01	 12	 999000	 120	 999000	 999	 8.717080e+01	 633.33	 550.00	 21.00	 46	 7.02	 
BSOV_117	 1	 1	 BisliPizza3.bmp	 8.815536e+01	 12	 999000	 120	 999000	 999	 8.917311e+01	 633.33	 550.00	 22.00	 4	 7.00	 
BSOV_117	 1	 1	 BambaSweet.bmp	 9.115871e+01	 22	 9.207716e+02	 220	 5.506667e+02	 98	 9.217643e+01	 633.33	 566.67	 53.00	 52	 1.51	 
BSOV_117	 1	 1	 Tictac.bmp	 9.316102e+01	 11	 9.745118e+02	 110	 6.339309e+02	 98	 9.417876e+01	 650.00	 566.67	 13.00	 27	 8.09	 
BSOV_117	 1	 1	 KifkefMaklot2.bmp	 9.516328e+01	 22	 1.028218e+03	 2200	 5.672517e+02	 98	 9.618101e+01	 650.00	 516.67	 52.00	 53	 1.62	 
BSOV_117	 1	 1	 GumiSnakes3.bmp	 9.716544e+01	 24	 999000	 240	 999000	 999	 9.818331e+01	 650.00	 516.67	 55.00	 35	 0.60	 
BSOV_117	 1	 1	 Tortit.bmp	 9.916778e+01	 24	 999000	 240	 999000	 999	 1.001855e+02	 650.00	 516.67	 48.00	 1	 2.67	 
BSOV_117	 1	 1	 BabyDoll.bmp	 1.051578e+02	 24	 999000	 240	 999000	 999	 1.061755e+02	 650.00	 516.67	 51.00	 26	 1.67	 
BSOV_117	 1	 1	 Snickers.bmp	 1.081611e+02	 12	 999000	 120	 999000	 999	 1.091789e+02	 650.00	 516.67	 16.00	 34	 8.02	 
BSOV_117	 1	 1	 Halva2.bmp	 1.121657e+02	 24	 999000	 240	 999000	 999	 1.131834e+02	 650.00	 516.67	 42.00	 15	 3.73	 
