subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
p_117	 1	 10	 8220.jpg	 1.729502e+03	 24	 999000	 240	 999000	 999	 1.730544e+03	 583.33	 583.33	 59.00	 50	 0.10	 
p_117	 1	 10	 4601.jpg	 1.732494e+03	 11	 1.097686e+03	 1100	 5.839012e+02	 98	 1.733549e+03	 533.33	 583.33	 10.00	 23	 0.76	 
p_117	 1	 10	 7480.jpg	 1.734497e+03	 24	 999000	 240	 999000	 999	 1.735539e+03	 533.33	 583.33	 54.00	 42	 0.22	 
p_117	 1	 10	 7660.jpg	 1.736486e+03	 24	 999000	 240	 999000	 999	 1.737528e+03	 533.33	 583.33	 48.00	 44	 0.33	 
p_117	 1	 10	 8340.jpg	 1.738489e+03	 24	 999000	 240	 999000	 999	 1.739531e+03	 533.33	 583.33	 57.00	 52	 0.18	 
p_117	 1	 10	 4606.jpg	 1.741494e+03	 11	 1.057320e+03	 1100	 5.338940e+02	 98	 1.742549e+03	 483.33	 583.33	 13.00	 25	 0.73	 
p_117	 1	 10	 8371.jpg	 1.743497e+03	 24	 999000	 240	 999000	 999	 1.744539e+03	 483.33	 583.33	 46.00	 54	 0.34	 
p_117	 1	 10	 8502.jpg	 1.747490e+03	 22	 9.574796e+02	 220	 5.839020e+02	 98	 1.748545e+03	 483.33	 600.00	 39.00	 59	 0.40	 
p_117	 1	 10	 1721.jpg	 1.749493e+03	 12	 999000	 120	 999000	 999	 1.750535e+03	 483.33	 600.00	 1.00	 5	 0.87	 
p_117	 1	 10	 7250.jpg	 1.754487e+03	 24	 999000	 240	 999000	 999	 1.755529e+03	 483.33	 600.00	 58.00	 36	 0.15	 
p_117	 1	 10	 8031.jpg	 1.756490e+03	 22	 8.931193e+02	 220	 6.005808e+02	 98	 1.757545e+03	 483.33	 616.67	 36.00	 46	 0.42	 
p_117	 1	 10	 8350.jpg	 1.760496e+03	 24	 999000	 240	 999000	 999	 1.761538e+03	 483.33	 616.67	 49.00	 53	 0.32	 
p_117	 1	 10	 4619.jpg	 1.762486e+03	 12	 999000	 120	 999000	 999	 1.763528e+03	 483.33	 616.67	 2.00	 27	 0.86	 
p_117	 1	 10	 1720.jpg	 1.765490e+03	 11	 8.047159e+02	 110	 4.838739e+02	 98	 1.766546e+03	 500.00	 616.67	 7.00	 4	 0.80	 
p_117	 1	 10	 2345.jpg	 1.770485e+03	 12	 999000	 120	 999000	 999	 1.771527e+03	 500.00	 616.67	 29.00	 15	 0.52	 
p_117	 1	 10	 8210.jpg	 1.772488e+03	 24	 999000	 240	 999000	 999	 1.773530e+03	 500.00	 616.67	 41.00	 49	 0.36	 
p_117	 1	 10	 7470.jpg	 1.774491e+03	 24	 999000	 240	 999000	 999	 1.775533e+03	 500.00	 616.67	 32.00	 41	 0.46	 
p_117	 1	 10	 2352.1.jpg	 1.778497e+03	 12	 999000	 120	 999000	 999	 1.779539e+03	 500.00	 616.67	 17.00	 18	 0.63	 
p_117	 1	 10	 2373.jpg	 1.782489e+03	 11	 9.414540e+02	 110	 5.005438e+02	 98	 1.783545e+03	 516.67	 616.67	 25.00	 20	 0.56	 
p_117	 1	 10	 2165.jpg	 1.786496e+03	 24	 999000	 240	 999000	 999	 1.787538e+03	 516.67	 616.67	 31.00	 12	 0.50	 
p_117	 1	 10	 5626.jpg	 1.788485e+03	 12	 999000	 120	 999000	 999	 1.789527e+03	 516.67	 616.67	 30.00	 34	 0.50	 
p_117	 1	 10	 1540.jpg	 1.790488e+03	 12	 999000	 120	 999000	 999	 1.791530e+03	 516.67	 616.67	 23.00	 1	 0.59	 
p_117	 1	 10	 2058.jpg	 1.792491e+03	 12	 999000	 120	 999000	 999	 1.793533e+03	 516.67	 616.67	 28.00	 8	 0.53	 
p_117	 1	 10	 7430.jpg	 1.794494e+03	 24	 999000	 240	 999000	 999	 1.795536e+03	 516.67	 616.67	 51.00	 40	 0.28	 
p_117	 1	 10	 5829.jpg	 1.800490e+03	 12	 999000	 120	 999000	 999	 1.801532e+03	 516.67	 616.67	 9.00	 35	 0.78	 
p_117	 1	 10	 4626.jpg	 1.803495e+03	 24	 999000	 240	 999000	 999	 1.804537e+03	 516.67	 616.67	 43.00	 28	 0.35	 
p_117	 1	 10	 8510.jpg	 1.805498e+03	 22	 9.890597e+02	 220	 6.172074e+02	 98	 1.806553e+03	 516.67	 633.33	 45.00	 60	 0.34	 
