subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bfr_120	2	143.jpg	36	57	1	1	1	0	0	1.372895e-02	u	1.459143e+00
BMI_bfr_120	2	140.jpg	33	49	2	1	1	1	1	2.533297e+00	i	1.133421e+00
BMI_bfr_120	2	155.jpg	43	42	3	1	1	0	0	4.718988e+00	u	1.029106e+00
BMI_bfr_120	2	248.jpg	96	0	4	0	1	0	0	6.804653e+00	u	6.422657e-01
BMI_bfr_120	2	103.jpg	2	13	5	1	1	0	1	8.506664e+00	i	7.065706e-01
BMI_bfr_120	2	111.jpg	8	12	6	1	1	0	1	1.025863e+01	i	1.362211e+00
BMI_bfr_120	2	120.jpg	17	15	7	1	1	0	1	1.267806e+01	i	6.978406e-01
BMI_bfr_120	2	117.jpg	14	3	8	1	1	1	0	1.442990e+01	u	8.473256e-01
BMI_bfr_120	2	147.jpg	38	8	9	1	1	1	1	1.633225e+01	i	7.000933e-01
BMI_bfr_120	2	105.jpg	4	21	10	1	1	0	0	1.808402e+01	u	1.029718e+00
BMI_bfr_120	2	122.jpg	19	22	11	1	1	1	0	2.016967e+01	u	7.103340e-01
BMI_bfr_120	2	109.jpg	6	14	12	1	1	1	1	2.193832e+01	i	1.259322e+00
BMI_bfr_120	2	128.jpg	25	48	13	1	1	1	0	2.424096e+01	u	8.242757e-01
BMI_bfr_120	2	114.jpg	11	25	14	1	1	0	0	2.610976e+01	u	1.655566e+00
BMI_bfr_120	2	137.jpg	31	56	15	1	1	0	0	2.881267e+01	u	6.627228e-01
BMI_bfr_120	2	123.jpg	20	18	16	1	1	0	0	3.053132e+01	u	1.126715e+00
BMI_bfr_120	2	118.jpg	15	6	17	1	1	1	1	3.271703e+01	i	6.173071e-01
BMI_bfr_120	2	124.jpg	21	5	18	1	1	0	0	3.438566e+01	u	9.062444e-01
BMI_bfr_120	2	146.jpg	37	52	19	1	1	0	0	3.633782e+01	u	7.879528e-01
BMI_bfr_120	2	152.jpg	40	10	20	1	1	0	1	3.817325e+01	i	1.191332e+00
BMI_bfr_120	2	139.jpg	32	55	21	1	1	1	0	4.040905e+01	u	5.868936e-01
BMI_bfr_120	2	121.jpg	18	20	22	1	1	0	0	4.204419e+01	u	7.405497e-01
BMI_bfr_120	2	127.jpg	24	37	23	1	1	0	0	4.382951e+01	u	6.315663e-01
BMI_bfr_120	2	112.jpg	9	16	24	1	1	1	0	4.551473e+01	u	1.117688e+00
BMI_bfr_120	2	116.jpg	13	50	25	1	1	0	0	4.768391e+01	u	7.710982e-01
BMI_bfr_120	2	153.jpg	41	53	26	1	1	0	1	4.950264e+01	i	1.078739e+00
BMI_bfr_120	2	119.jpg	16	24	27	1	1	0	0	5.163823e+01	u	1.508254e+00
BMI_bfr_120	2	236.jpg	84	0	28	0	1	0	0	5.419121e+01	u	6.878782e-01
BMI_bfr_120	2	160.jpg	48	7	29	1	1	0	0	5.592638e+01	u	6.852708e-01
BMI_bfr_120	2	110.jpg	7	26	30	1	1	1	1	5.766171e+01	i	6.375224e-01
BMI_bfr_120	2	113.jpg	10	17	31	1	1	1	1	5.934698e+01	i	1.539867e+00
BMI_bfr_120	2	129.jpg	26	36	32	1	1	0	0	6.193323e+01	u	5.850031e-01
BMI_bfr_120	2	126.jpg	23	39	33	1	1	0	0	6.356829e+01	u	4.462182e-01
BMI_bfr_120	2	133.jpg	28	11	34	1	1	1	0	6.507007e+01	u	7.332577e-01
BMI_bfr_120	2	142.jpg	35	54	35	1	1	1	0	6.685550e+01	u	7.478875e-01
BMI_bfr_120	2	106.jpg	5	19	36	1	1	1	1	6.865739e+01	i	8.023553e-01
BMI_bfr_120	2	131.jpg	27	47	37	1	1	0	0	7.050952e+01	u	5.815576e-01
BMI_bfr_120	2	141.jpg	34	9	38	1	1	1	0	7.214462e+01	u	6.002592e-01
BMI_bfr_120	2	101.jpg	1	23	39	1	1	1	0	7.379640e+01	u	5.348728e-01
BMI_bfr_120	2	157.jpg	45	43	40	1	1	1	0	7.538162e+01	u	4.796543e-01
BMI_bfr_120	2	223.jpg	71	0	41	0	1	0	0	7.693346e+01	u	5.816469e-01
BMI_bfr_120	2	150.jpg	39	41	42	1	1	1	0	7.856847e+01	u	1.005469e+00
BMI_bfr_120	2	159.jpg	47	51	43	1	1	1	0	8.062077e+01	u	1.169563e+00
BMI_bfr_120	2	125.jpg	22	46	44	1	1	1	1	8.283992e+01	i	8.404718e-01
BMI_bfr_120	2	104.jpg	3	4	45	1	1	0	0	8.472544e+01	u	8.900409e-01
BMI_bfr_120	2	246.jpg	94	0	46	0	1	0	0	8.666086e+01	u	1.238463e+00
BMI_bfr_120	2	115.jpg	12	45	47	1	1	0	0	8.894681e+01	u	8.538666e-01
BMI_bfr_120	2	156.jpg	44	44	48	1	1	0	0	9.084886e+01	u	7.968825e-01
