subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BMI_bfr_118	0	2	04	1	1	2.018445e+00	142.jpg	133.jpg	17	18	1	u	1	1	803.58	0.65	0.64
BMI_bfr_118	0	2	04	1	2	8.025182e+00	119.jpg	151.jpg	15	9	0	i	1	1	672.14	0.66	0.74
BMI_bfr_118	0	2	04	1	3	1.102855e+01	125.jpg	103.jpg	38	3	0	i	3	1	781.35	0.39	0.89
BMI_bfr_118	0	2	04	1	4	1.403191e+01	111.jpg	138.jpg	51	39	1	u	2	1	590.61	0.29	0.39
BMI_bfr_118	0	2	04	1	5	1.701859e+01	156.jpg	104.jpg	20	19	0	i	1	1	516.56	0.59	0.64
BMI_bfr_118	0	2	04	1	6	2.102307e+01	101.jpg	134.jpg	7	22	0	u	1	0	749.82	0.77	0.58
BMI_bfr_118	0	2	04	1	7	2.903206e+01	105.jpg	149.jpg	14	21	1	u	1	1	716.17	0.67	0.59
BMI_bfr_118	0	2	04	1	8	3.402097e+01	108.jpg	114.jpg	47	41	0	i	2	1	552.51	0.31	0.37
BMI_bfr_118	0	2	04	1	9	3.902658e+01	115.jpg	158.jpg	6	55	1	u	3	1	684.58	0.79	0.25
BMI_bfr_118	0	2	04	1	10	4.202994e+01	111.jpg	135.jpg	51	42	1	u	2	1	731.37	0.29	0.36
BMI_bfr_118	0	2	04	1	11	4.501663e+01	115.jpg	160.jpg	6	35	1	u	3	1	607.33	0.79	0.41
BMI_bfr_118	0	2	04	1	12	5.102336e+01	151.jpg	102.jpg	9	13	1	i	1	0	925.86	0.74	0.70
BMI_bfr_118	0	2	04	1	13	5.502784e+01	111.jpg	144.jpg	51	50	1	u	2	1	859.08	0.29	0.29
BMI_bfr_118	0	2	04	1	14	5.803121e+01	116.jpg	102.jpg	8	13	1	i	1	0	518.35	0.74	0.70
BMI_bfr_118	0	2	04	1	15	6.302013e+01	139.jpg	111.jpg	45	51	0	u	2	0	679.63	0.34	0.29
BMI_bfr_118	0	2	04	1	16	7.002798e+01	122.jpg	112.jpg	24	36	1	i	4	0	1134.62	0.55	0.41
BMI_bfr_118	0	2	04	1	17	7.303134e+01	137.jpg	148.jpg	44	49	0	u	2	0	581.40	0.34	0.30
BMI_bfr_118	0	2	04	1	18	8.202476e+01	133.jpg	104.jpg	18	19	0	i	1	1	663.40	0.64	0.64
BMI_bfr_118	0	2	04	1	19	8.502811e+01	102.jpg	104.jpg	13	19	0	u	1	0	485.20	0.70	0.64
BMI_bfr_118	0	2	04	1	20	9.101816e+01	115.jpg	150.jpg	6	58	1	u	3	1	782.93	0.79	0.19
BMI_bfr_118	0	2	04	1	21	9.602377e+01	122.jpg	117.jpg	24	56	1	i	4	0	727.55	0.55	0.23
BMI_bfr_118	0	2	04	1	22	9.902713e+01	140.jpg	144.jpg	46	50	1	u	2	1	724.28	0.33	0.29
BMI_bfr_118	0	2	04	1	23	1.060183e+02	116.jpg	118.jpg	8	10	1	i	1	0	870.91	0.74	0.73
BMI_bfr_118	0	2	04	1	24	1.110239e+02	120.jpg	153.jpg	43	52	1	i	2	0	990.56	0.36	0.29
BMI_bfr_118	0	2	04	1	25	1.170306e+02	123.jpg	130.jpg	37	4	0	i	4	1	659.10	0.40	0.88
BMI_bfr_118	0	2	04	1	26	1.210184e+02	134.jpg	102.jpg	22	13	1	i	1	0	721.49	0.58	0.70
BMI_bfr_118	0	2	04	1	27	1.250229e+02	117.jpg	130.jpg	56	4	0	i	4	1	867.23	0.23	0.88
BMI_bfr_118	0	2	04	1	28	1.280430e+02	133.jpg	141.jpg	18	16	0	u	1	0	634.75	0.64	0.66
BMI_bfr_118	0	2	04	1	29	1.310297e+02	122.jpg	145.jpg	24	57	1	i	4	0	548.21	0.55	0.20
BMI_bfr_118	0	2	04	1	30	1.360186e+02	157.jpg	151.jpg	12	9	0	u	1	0	634.51	0.70	0.74
BMI_bfr_118	0	2	04	1	31	1.400231e+02	150.jpg	129.jpg	58	23	0	i	3	1	567.71	0.19	0.58
BMI_bfr_118	0	2	04	1	32	1.430264e+02	114.jpg	135.jpg	41	42	1	u	2	1	939.49	0.37	0.36
BMI_bfr_118	0	2	04	1	33	1.480320e+02	144.jpg	106.jpg	50	54	0	i	2	1	746.59	0.29	0.28
BMI_bfr_118	0	2	04	1	34	1.510187e+02	118.jpg	151.jpg	10	9	0	u	1	0	747.60	0.73	0.74
BMI_bfr_118	0	2	04	1	35	1.550232e+02	135.jpg	106.jpg	42	54	0	i	2	1	380.77	0.36	0.28
BMI_bfr_118	0	2	04	1	36	1.680211e+02	103.jpg	150.jpg	3	58	1	u	3	1	645.97	0.89	0.19
BMI_bfr_118	0	2	04	1	37	1.740278e+02	144.jpg	128.jpg	50	40	0	i	2	1	702.02	0.29	0.38
BMI_bfr_118	0	2	04	1	38	1.790167e+02	114.jpg	138.jpg	41	39	1	u	2	1	1000.82	0.37	0.39
BMI_bfr_118	0	2	04	1	39	1.850235e+02	106.jpg	137.jpg	54	44	1	i	2	0	644.36	0.28	0.34
BMI_bfr_118	0	2	04	1	40	1.880268e+02	117.jpg	152.jpg	56	5	0	i	4	1	1028.64	0.23	0.81
BMI_bfr_118	0	2	04	1	41	1.920313e+02	111.jpg	108.jpg	51	47	1	u	2	1	799.31	0.29	0.31
BMI_bfr_118	0	2	04	1	42	1.970202e+02	149.jpg	151.jpg	21	9	0	i	1	1	523.13	0.59	0.74
BMI_bfr_118	0	2	04	1	43	2.030270e+02	126.jpg	156.jpg	11	20	1	i	1	0	604.18	0.71	0.59
BMI_bfr_118	0	2	04	1	44	2.070315e+02	144.jpg	120.jpg	50	43	0	i	2	1	1287.40	0.29	0.36
BMI_bfr_118	0	2	04	1	45	2.170260e+02	118.jpg	105.jpg	10	14	0	u	1	0	918.34	0.73	0.67
BMI_bfr_118	0	2	04	1	46	2.230327e+02	157.jpg	116.jpg	12	8	0	i	1	1	824.34	0.70	0.74
BMI_bfr_118	0	2	04	1	47	2.260194e+02	148.jpg	139.jpg	49	45	1	u	2	1	1025.32	0.30	0.34
BMI_bfr_118	0	2	04	1	48	2.300239e+02	128.jpg	135.jpg	40	42	1	x	2	999	999000.00	0.38	0.36
BMI_bfr_118	0	2	04	1	49	2.390173e+02	127.jpg	128.jpg	53	40	0	i	2	1	978.03	0.28	0.38
BMI_bfr_118	0	2	04	1	50	2.430218e+02	153.jpg	111.jpg	52	51	0	i	2	1	1098.70	0.29	0.29
BMI_bfr_118	0	2	04	1	51	2.460251e+02	128.jpg	153.jpg	40	52	1	i	2	0	1070.50	0.38	0.29
BMI_bfr_118	0	2	04	1	52	2.510308e+02	142.jpg	149.jpg	17	21	1	u	1	1	1065.11	0.65	0.59
BMI_bfr_118	0	2	04	1	53	2.560197e+02	105.jpg	119.jpg	14	15	1	i	1	0	726.40	0.67	0.66
BMI_bfr_118	0	2	04	1	54	2.600242e+02	128.jpg	138.jpg	40	39	1	i	2	0	884.61	0.38	0.39
BMI_bfr_118	0	2	04	1	55	2.640286e+02	134.jpg	133.jpg	22	18	1	i	1	0	667.77	0.58	0.64
BMI_bfr_118	0	2	04	1	56	2.690176e+02	101.jpg	116.jpg	7	8	0	u	1	0	654.14	0.77	0.74
BMI_bfr_118	0	2	04	1	57	2.720209e+02	102.jpg	126.jpg	13	11	0	u	1	0	450.90	0.70	0.71
BMI_bfr_118	0	2	04	1	58	2.800299e+02	126.jpg	157.jpg	11	12	1	u	1	1	967.27	0.71	0.70
BMI_bfr_118	0	2	04	1	59	2.860199e+02	101.jpg	141.jpg	7	16	0	u	1	0	627.47	0.77	0.66
BMI_bfr_118	0	2	04	1	60	2.960312e+02	108.jpg	128.jpg	47	40	0	i	2	1	1016.74	0.31	0.38
BMI_bfr_118	0	2	04	1	61	2.990178e+02	148.jpg	153.jpg	49	52	1	i	2	0	792.71	0.30	0.29
BMI_bfr_118	0	2	04	1	62	3.030223e+02	131.jpg	160.jpg	26	35	1	i	3	0	875.90	0.54	0.41
