subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bf_102	2	1150.jpg	7	48	1	1	1	1	1	1.151368e-02	i	1.542040e+00
BMI_bf_102	2	1204.jpg	10	52	2	1	0	0	0	2.597981e+00	u	8.231606e-01
BMI_bf_102	2	1027.jpg	3	45	3	1	1	0	0	4.466772e+00	u	8.331950e-01
BMI_bf_102	2	1127.jpg	6	12	4	1	0	0	0	6.352156e+00	u	1.366737e+00
BMI_bf_102	2	1013.jpg	2	6	5	1	0	0	0	8.771727e+00	u	9.384470e-01
BMI_bf_102	2	2218.jpg	26	17	6	1	0	1	1	1.075729e+01	i	1.011772e+00
BMI_bf_102	2	2058.jpg	18	56	7	1	0	0	0	1.282614e+01	u	8.104702e-01
BMI_bf_102	2	1007.jpg	1	47	8	1	0	0	0	1.469504e+01	u	7.304141e-01
BMI_bf_102	2	2039.jpg	17	11	9	1	0	1	1	1.648037e+01	i	1.543966e+00
BMI_bf_102	2	2015.jpg	15	53	10	1	0	0	0	1.906658e+01	u	7.353428e-01
BMI_bf_102	2	1031.jpg	4	10	11	1	0	0	0	2.085185e+01	u	6.601617e-01
BMI_bf_102	2	2212.jpg	25	8	12	1	0	1	1	2.255372e+01	i	8.003698e+00
BMI_bf_102	2	1262.jpg	13	15	13	1	1	0	0	3.161399e+01	u	7.210119e-01
BMI_bf_102	2	2024.jpg	16	16	14	1	1	1	1	3.338255e+01	i	8.650295e-01
BMI_bf_102	2	2248.jpg	28	7	15	1	1	0	0	3.530137e+01	u	7.688279e-01
BMI_bf_102	2	2181.jpg	23	9	16	1	1	1	1	3.712005e+01	i	1.785277e+00
BMI_bf_102	2	1202.jpg	9	46	17	1	1	1	0	3.995656e+01	u	8.500852e-01
BMI_bf_102	2	1226.jpg	12	50	18	1	0	0	0	4.185870e+01	u	6.355640e-01
BMI_bf_102	2	2240.jpg	27	43	19	1	0	1	1	4.354385e+01	i	1.211730e+00
BMI_bf_102	2	2209.jpg	24	5	20	1	1	0	0	4.581314e+01	u	1.203797e+00
BMI_bf_102	2	2164.jpg	22	51	21	1	0	1	1	4.806570e+01	i	8.300761e-01
BMI_bf_102	2	2149.jpg	21	54	22	1	0	1	1	4.995113e+01	i	6.772396e-01
BMI_bf_102	2	1052.jpg	5	14	23	1	1	1	1	5.168639e+01	i	6.633487e-01
BMI_bf_102	2	1192.jpg	8	44	24	1	1	0	0	5.340490e+01	u	6.436125e-01
BMI_bf_102	2	2089.jpg	19	49	25	1	0	1	1	5.509025e+01	i	9.833334e-01
BMI_bf_102	2	1216.jpg	11	18	26	1	1	0	0	5.712574e+01	u	4.779773e-01
BMI_bf_102	2	2110.jpg	20	55	27	1	0	0	0	5.866079e+01	u	6.755029e-01
BMI_bf_102	2	2006.jpg	14	13	28	1	1	0	0	6.039608e+01	u	5.378810e-01
